,month_year,numusers,tool_name_version
22391, 2021-04 ,        4,trinity/2.9.1                                                                                 
22392, 2021-04 ,        4,sequence_content_trimmer/0.1                                                
22393, 2021-04 ,        4,rna_star/2.7.2b                                                                             
22394, 2021-04 ,        4,sam_to_bam/2.1                                                                         
22395, 2021-04 ,        4, CONVERTER_sam_to_unsorted_bam                                                                                                          / CONVERTER_sam_to_unsorted_bam                                                                                                          
22396, 2021-04 ,        4,picard_CleanSam/2.7.1.0                                                                    
22397, 2021-04 ,        4,newick_display/1.6                                                                       
22398, 2021-04 ,        4,rseqc_read_GC/2.6.4                                                                          
22399, 2021-04 ,        4,deeptools_plot_heatmap/2.5.0.0                                           
22400, 2021-04 ,        4,mummer_show_coords/4.0.0beta2+galaxy1                                              
22401, 2021-04 ,        4,samtool_filter2/1.8                                                               
22402, 2021-04 ,        4,picard_AddOrReplaceReadGroups/2.7.1.0                                                      
22403, 2021-04 ,        4,rseqc_read_duplication/2.6.4                                                                 
22404, 2021-04 ,        4,bedtools_fisher/2.29.0                                                                       
22405, 2021-04 ,        4,deeptools_compute_gc_bias/3.3.2.0.0                                   
22406, 2021-04 ,        4,trinity_super_transcripts/2.9.1                                             
22407, 2021-04 ,        4,EMBOSS: backtranseq2/6.6.0                                                               
22408, 2021-04 ,        4,bedtools_shufflebed/2.29.0                                                                   
22409, 2021-04 ,        4,bamleftalign/1.1.0.46-0                                                                 
22410, 2021-04 ,        4,transit_hmm/3.0.2+galaxy0                                                                 
22411, 2021-04 ,        4,ggplot2_heatmap2/2.2.1+galaxy1                                                       
22412, 2021-04 ,        4,tophat2/0.9                                                                               
22413, 2021-04 ,        4,bacteria_tradis/1.4.5+galaxy2                                                               
22414, 2021-04 ,        4,mimodd_map/0.1.9                                                                        
22415, 2021-04 ,        4,mimodd_reheader/0.1.9                                                                   
22416, 2021-04 ,        4,bowtie_wrapper/1.2.0                                                              
22417, 2021-04 ,        4,mothur_unique_seqs/1.36.1.0                                                        
22418, 2021-04 ,        4,mixcr_analyze/3.0.5.0                                                                   
22419, 2021-04 ,        4,bwa_mem/0.7.15.1                                                                              
22420, 2021-04 ,        4,crossmap_gff/0.3.7+galaxy1                                                               
22421, 2021-04 ,        4,umi_tools_count/0.5.5.1                                                               
22422, 2021-04 ,        4,crossmap_wig/0.3.7+galaxy1                                                               
22423, 2021-04 ,        4,dada2_dada/1.18+galaxy0                                                                    
22424, 2021-04 ,        4,peakcalling_sicer/1.1                                                                       
22425, 2021-04 ,        4,scatterplot_rpy/1.0.3                                                                 
22426, 2021-04 ,        4,dada2_mergePairs/1.18+galaxy0                                                        
22427, 2021-04 ,        4,dada2_plotComplexity/1.18+galaxy0                                                
22428, 2021-04 ,        4,cuffcompare/2.2.1.0                                                                   
22429, 2021-04 ,        4,cor2/1.0.0                                                                            
22430, 2021-04 ,        4,datamash_reverse/1.1.0                                                               
22431, 2021-04 ,        4, __FILTER_FAILED_DATASETS__                                                                                                             / __FILTER_FAILED_DATASETS__                                                                                                             
22432, 2021-04 ,        4,macs2_predictd/2.1.1.20160309.0                                                                 
22433, 2021-04 ,        4,deseq2/2.11.40.2                                                                               
22434, 2021-04 ,        4,cuffmerge/0.0.6                                                                         
22435, 2021-04 ,        4,samtools_phase/2.0.1                                                               
22436, 2021-04 ,        4,samtools_reheader/2.0.1+galaxy1                                                 
22437, 2021-04 ,        4,cshl_fasta_nucleotides_changer/1.0.2                                     
22438, 2021-04 ,        4,fastq_filter/1.1.1                                                                   
22439, 2021-04 ,        4,mothur_screen_seqs/1.36.1.0                                                        
22440, 2021-04 ,        4,rna_starsolo/2.7.7a                                                                      
22441, 2021-04 ,        4,mothur_reverse_seqs/1.39.5.0                                                      
22442, 2021-04 ,        4,kobas_annotate/2.1.1                                                                            
22443, 2021-04 ,        4,mothur_count_seqs/1.36.1.0                                                          
22444, 2021-04 ,        4,khmer_abundance_distribution_single/3.0.0a3+galaxy1               
22445, 2021-04 ,        4,count_gff_features/0.2                                                         
22446, 2021-04 ,        4,snippy_core/4.5.0                                                                              
22447, 2021-04 ,        4,featurecounts/1.4.6.p5                                                                  
22448, 2021-04 ,        4,featurecounts/1.6.2                                                                     
22449, 2021-04 ,        4,vsearch_alignment/2.8.3.0                                                                     
22450, 2021-04 ,        4,vcfleftalign/1.0.0_rc3+galaxy0                                                       
22451, 2021-04 ,        4,vsearch_chimera_detection/2.8.3.0                                                             
22452, 2021-04 ,        4,repmatch_gff3/1.0.3                                                                     
22453, 2021-04 ,        4,EMBOSS: extractseq35/5.0.0                                                               
22454, 2021-04 ,        4,snpEff_get_chr_names/4.3+T.galaxy2                                                             
22455, 2021-04 ,        4,raceid_clustering/3.1                                                               
22456, 2021-04 ,        4,getalleleseq/0.0.1                                                                     
22457, 2021-04 ,        4,vcfcommonsamples/1.0.0_rc3+galaxy0                                               
22458, 2021-04 ,        4,tn93/1.0.4                                                                                       
22459, 2021-04 ,        4,quast/5.0.2+galaxy0                                                                             
22460, 2021-04 ,        3,align_families/2.15                                                                           
22461, 2021-04 ,        3,trinity/2.8.5                                                                                 
22462, 2021-04 ,        3,salmon/0.14.1.2+galaxy1                                                                  
22463, 2021-04 ,        3, CONVERTER_maf_to_fasta_0                                                                                                               / CONVERTER_maf_to_fasta_0                                                                                                               
22464, 2021-04 ,        3,XY_Plot_1/1.0.1                                                                           
22465, 2021-04 ,        3,mothur_align_seqs/1.36.1.0                                                          
22466, 2021-04 ,        3,fastqc/0.71                                                                                
22467, 2021-04 ,        3,sklearn_ensemble/1.0.8.2                                                       
22468, 2021-04 ,        3,cshl_fastx_clipper/1.0.1                                                            
22469, 2021-04 ,        3,minimap2/2.17+galaxy2                                                                        
22470, 2021-04 ,        3,miniasm/0.3+galaxy0                                                                           
22471, 2021-04 ,        3,gops_basecoverage_1/1.0.0                                                            
22472, 2021-04 ,        3,mimodd_varreport/0.1.9                                                                  
22473, 2021-04 ,        3,migmap/1.0.3+galaxy1                                                                           
22474, 2021-04 ,        3,mothur_chimera_slayer/1.39.5.0                                                  
22475, 2021-04 ,        3,bwa_mem/0.7.12.1                                                                              
22476, 2021-04 ,        3,EMBOSS: splitter92/5.0.0.1                                                               
22477, 2021-04 ,        3,mothur_chimera_uchime/1.39.5.0                                                  
22478, 2021-04 ,        3,vcfbreakcreatemulti/1.0.0_rc3+galaxy0                                         
22479, 2021-04 ,        3,spaln/2.4.03+galaxy0                                                                            
22480, 2021-04 ,        3,unipept/4.3.0                                                                             
22481, 2021-04 ,        3,sklearn_svm_classifier/1.0.8.2                                           
22482, 2021-04 ,        3,search_gui/3.3.10.1                                                                 
22483, 2021-04 ,        3,vsearch_sorting/2.8.3.0                                                                       
22484, 2021-04 ,        3,tp_sort_rows/1.1.0                                                              
22485, 2021-04 ,        3,mothur_chop_seqs/1.39.5.0                                                            
22486, 2021-04 ,        3,picard_artifact_metrics/2.18.2.1                                                           
22487, 2021-04 ,        3,samtools_rmdup/2.0                                                                 
22488, 2021-04 ,        3,freebayes/0.4.1                                                                         
22489, 2021-04 ,        3,cshl_fastx_trimmer/1.0.0                                                            
22490, 2021-04 ,        3,jbrowse/1.16.10+galaxy0                                                                       
22491, 2021-04 ,        3,medaka_consensus/1.0.3+galaxy2                                                       
22492, 2021-04 ,        3,vcfgeno2haplo/1.0.0_rc3+galaxy0                                                     
22493, 2021-04 ,        3,bcftools_view/0.0.1                                                        
22494, 2021-04 ,        3,plant_tribes_kaks_analysis/1.0.3.0                                        
22495, 2021-04 ,        3,dada2_removeBimeraDenovo/1.18+galaxy0                                        
22496, 2021-04 ,        3,gd_cluster_kegg/1.0.0                                                         
22497, 2021-04 ,        3,vcfprimers/1.0.0_rc3+galaxy0                                                           
22498, 2021-04 ,        3,macs2_refinepeak/2.1.1.20160309.1                                                               
22499, 2021-04 ,        3,plant_tribes_gene_family_classifier/1.0.3.0                      
22500, 2021-04 ,        3,translate_bed/0.1.0                                                                 
22501, 2021-04 ,        3,EMBOSS: garnier40/5.0.0                                                                  
22502, 2021-04 ,        3,deseq2/2.1.8.3                                                                                 
22503, 2021-04 ,        3,pileup_interval/1.0.3                                                             
22504, 2021-04 ,        3,mothur_clearcut/1.39.5.0                                                              
22505, 2021-04 ,        3,deseq2/2.11.39                                                                                 
22506, 2021-04 ,        3,deseq2/2.11.40.1                                                                               
22507, 2021-04 ,        3,transit_gumbel/3.0.2+galaxy0                                                           
22508, 2021-04 ,        3,taxonomy_krona_chart/2.6.0                                                      
22509, 2021-04 ,        3,EMBOSS: equicktandem31/5.0.0.1                                                           
22510, 2021-04 ,        3,cshl_fastx_renamer/0.0.11                                                           
22511, 2021-04 ,        3,mothur_split_abund/1.39.5.0                                                        
22512, 2021-04 ,        3,samtools_stats/2.0.1                                                               
22513, 2021-04 ,        3,stringtie_merge/1.3.6                                                                       
22514, 2021-04 ,        3,bedtools_bamtobed/2.29.0                                                                     
22515, 2021-04 ,        3,macs2_callpeak/2.1.0.20151222.0                                                                 
22516, 2021-04 ,        3,kraken-filter/1.3.1                                                                 
22517, 2021-04 ,        3,bowtie2/2.3.2.2                                                                           
22518, 2021-04 ,        3,mothur_filter_seqs/1.36.1.0                                                        
22519, 2021-04 ,        3,qualimap_bamqc/2.2.2d+galaxy1                                                          
22520, 2021-04 ,        3,picard_BedToIntervalList/2.18.2.1                                                          
22521, 2021-04 ,        3,picard_FilterSamReads/2.18.2.1                                                             
22522, 2021-04 ,        3, CONVERTER_tar_to_directory                                                                                                             / CONVERTER_tar_to_directory                                                                                                             
22523, 2021-04 ,        3,stringtie/1.3.6                                                                             
22524, 2021-04 ,        3,roary/3.13.0+galaxy0                                                                            
22525, 2021-04 ,        3,picard_AddOrReplaceReadGroups/1.136.0                                                      
22526, 2021-04 ,        3,heinz_bum/1.0                                                                                   
22527, 2021-04 ,        3,deeptools_correct_gc_bias/3.3.2.0.0                                   
22528, 2021-04 ,        3,bedtools_expandbed/2.29.2                                                                    
22529, 2021-04 ,        3,rna_star/2.6.0b-1                                                                           
22530, 2021-04 ,        3,bedtools_flankbed/2.29.0                                                                     
22531, 2021-04 ,        3,collapse_dataset/4.0                                                             
22532, 2021-04 ,        3,gops_coverage_1/1.0.0                                                                    
22533, 2021-04 ,        3,gubbins/0.1.0                                                                                 
22534, 2021-04 ,        3,deeptools_bam_pe_fragmentsize/3.3.2.0.0                           
22535, 2021-04 ,        3,bcftools_reheader/1.10                                                              
22536, 2021-04 ,        3,bg_diamond_view/0.9.29                                                                  
22537, 2021-04 ,        3,macs2_bdgcmp/2.1.1.20160309.0                                                                   
22538, 2021-04 ,        3,get_pdb/0.1.0                                                                           
22539, 2021-04 ,        3,tb_variant_filter/0.1.3+galaxy0                                                     
22540, 2021-04 ,        3,EMBOSS: dotmatcher24/5.0.0.1                                                             
22541, 2021-04 ,        3,samtools_calmd/2.0.2                                                               
22542, 2021-04 ,        3,scikit_bio_diversity_beta_diversity/0.4.2.0                       
22543, 2021-04 ,        3,EMBOSS: chips10/5.0.0                                                                    
22544, 2021-04 ,        3,macs2_bdgbroadcall/2.1.1.20160309.0                                                             
22545, 2021-04 ,        3,plotly_parallel_coordinates_plot/0.2                           
22546, 2021-04 ,        3,fasterq_dump/2.10.8+galaxy0                                                                 
22547, 2021-04 ,        3,samtools_flagstat/2.0                                                           
22548, 2021-04 ,        3,bedtools_overlapbed/2.29.0                                                                   
22549, 2021-04 ,        3,hifive/0.1.0                                                                                
22550, 2021-04 ,        3, hgv_pass                                                                                                                               / hgv_pass                                                                                                                               
22551, 2021-04 ,        3,vsearch_dereplication/2.8.3.0                                                                 
22552, 2021-04 ,        3,seqtk_comp/1.3.1                                                                                
22553, 2021-04 ,        3,snpEff_download/4.3+T.galaxy1                                                                  
22554, 2021-04 ,        3,multiqc/1.7.1                                                                                 
22555, 2021-04 ,        3,cshl_fastq_quality_converter/1.0.1                                        
22556, 2021-04 ,        3,ucsc-twobittofa/357                                                                   
22557, 2021-04 ,        3,bedtools_tagbed/2.29.2                                                                       
22558, 2021-04 ,        3,bcftools_norm/1.9+galaxy1                                                               
22559, 2021-04 ,        3,bedtools_windowbed/2.29.0                                                                    
22560, 2021-04 ,        3,EMBOSS: fuzznuc37/5.0.2                                                                  
22561, 2021-04 ,        3,EMBOSS: helixturnhelix43/5.0.0.1                                                         
22562, 2021-04 ,        3,mothur_rename_seqs/1.39.5.0                                                        
22563, 2021-04 ,        3,bowtie2/2.2.6                                                                             
22564, 2021-04 ,        3,iterative_map_pipeline/1.0                                                             
22565, 2021-04 ,        3,fasta_nucleotide_color_plot/1.0.1                                         
22566, 2021-04 ,        3,ncbi_blastdbcmd_info/2.10.1+galaxy0                                               
22567, 2021-04 ,        3,busco/4.1.2                                                                                     
22568, 2021-04 ,        3,vcfdistance/1.0.0_rc1+galaxy0                                                             
22569, 2021-04 ,        3,mothur_get_otulist/1.39.5.0                                                        
22570, 2021-04 ,        3,EMBOSS: cirdna11/5.0.0                                                                   
22571, 2021-04 ,        3,mothur_get_oturep/1.39.5.0                                                          
22572, 2021-04 ,        3,bcftools_gtcheck/1.10                                                                
22573, 2021-04 ,        3,mothur_cluster_split/1.36.1.0                                                    
22574, 2021-04 ,        3,cat_summarise/5.0.3.0                                                                   
22575, 2021-04 ,        2,bam_to_scidx/1.0.1                                                                       
22576, 2021-04 ,        2, CONVERTER_wiggle_to_interval_0                                                                                                         / CONVERTER_wiggle_to_interval_0                                                                                                         
22577, 2021-04 ,        2, hgv_add_scores                                                                                                                         / hgv_add_scores                                                                                                                         
22578, 2021-04 ,        2, tabular_to_dbnsfp                                                                                                                      / tabular_to_dbnsfp                                                                                                                      
22579, 2021-04 ,        2,readdepth2seqdepth/1.0.0                                                   
22580, 2021-04 ,        2,deeptools_bam_compare/2.5.0.0                                             
22581, 2021-04 ,        2,deeptools_bam_coverage/3.1.2.0.0                                         
22582, 2021-04 ,        2,deeptools_compute_matrix/2.5.0.0                                       
22583, 2021-04 ,        2,deeptools_compute_matrix/3.0.2.0                                       
22584, 2021-04 ,        2,deeptools_plot_heatmap/3.0.2.0                                           
22585, 2021-04 ,        2,deeptools_plot_heatmap/3.1.2.0.1                                         
22586, 2021-04 ,        2,deeptools_plot_heatmap/3.3.0.0.1                                         
22587, 2021-04 ,        2,diffbind/2.6.5.0                                                                       
22588, 2021-04 ,        2,ml_visualization_ex/1.0.8.2                                                 
22589, 2021-04 ,        2,salmon/0.9.1                                                                             
22590, 2021-04 ,        2,sklearn_generalized_linear/1.0.8.2                                   
22591, 2021-04 ,        2,sklearn_train_test_split/1.0.8.2                                       
22592, 2021-04 ,        2,phylorelatives/0.0.1                                                                 
22593, 2021-04 ,        2,prokka/1.14.5                                                                                 
22594, 2021-04 ,        2,taxonomy_krona_chart/2.6.1                                                      
22595, 2021-04 ,        2,bamtools/0.0.1                                                                           
22596, 2021-04 ,        2,bowtie2/0.3                                                                               
22597, 2021-04 ,        2,bwa_mem/0.4.2                                                                                 
22598, 2021-04 ,        2,gops_cluster_1/1.0.0                                                                      
22599, 2021-04 ,        2,Add_a_column1/1.1.0                                                                  
22600, 2021-04 ,        2,Add_a_column1/1.3.1                                                                  
22601, 2021-04 ,        2,cuffdiff/0.0.7                                                                           
22602, 2021-04 ,        2,EMBOSS: compseq14/5.0.0.1                                                                
22603, 2021-04 ,        2,EMBOSS: cpgplot15/5.0.0                                                                  
22604, 2021-04 ,        2,EMBOSS: extractfeat34/5.0.0.1                                                            
22605, 2021-04 ,        2,EMBOSS: freak36/5.0.0.1                                                                  
22606, 2021-04 ,        2,EMBOSS: iep45/5.0.0.1                                                                    
22607, 2021-04 ,        2,EMBOSS: merger54/5.0.0.1                                                                 
22608, 2021-04 ,        2,EMBOSS: octanol63/5.0.0.1                                                                
22609, 2021-04 ,        2,EMBOSS: pepcoil68/5.0.0.1                                                                
22610, 2021-04 ,        2,EMBOSS: pepwheel72/5.0.0.1                                                               
22611, 2021-04 ,        2,EMBOSS: plotorf76/5.0.0                                                                  
22612, 2021-04 ,        2,EMBOSS: prettyplot79/5.0.0.1                                                             
22613, 2021-04 ,        2,EMBOSS: primersearch81/5.0.0.1                                                           
22614, 2021-04 ,        2,EMBOSS: seqret84/5.0.0                                                                   
22615, 2021-04 ,        2,EMBOSS: sigcleave88/5.0.0.1                                                              
22616, 2021-04 ,        2,EMBOSS: sixpack90/5.0.0+galaxy2                                                          
22617, 2021-04 ,        2,EMBOSS: supermatcher95/5.0.0.1                                                           
22618, 2021-04 ,        2,fasta_filter_by_length/1.1                                                 
22619, 2021-04 ,        2,fastq_quality_trimmer/1.0.0                                              
22620, 2021-04 ,        2,fastqc/0.65                                                                                
22621, 2021-04 ,        2,fastq_to_fasta_python/1.1.1                                                          
22622, 2021-04 ,        2,cshl_fastx_trimmer/1.0.2                                                            
22623, 2021-04 ,        2,indelRates_3way/1.0.0                                                          
22624, 2021-04 ,        2,picard_CleanSam/1.136.0                                                                    
22625, 2021-04 ,        2,picard_CollectInsertSizeMetrics/2.7.1.0                                                    
22626, 2021-04 ,        2,picard_CollectWgsMetrics/2.18.2.1                                                          
22627, 2021-04 ,        2,picard_EstimateLibraryComplexity/2.18.2.1                                                  
22628, 2021-04 ,        2,picard_MarkDuplicates/1.136.0                                                              
22629, 2021-04 ,        2,picard_MergeBamAlignment/2.18.2.1                                                          
22630, 2021-04 ,        2,picard_QualityScoreDistribution/2.18.2.1                                                   
22631, 2021-04 ,        2,picard_SamToFastq/2.7.1.0                                                                  
22632, 2021-04 ,        2,samtools_flagstat/1.0.0                                                         
22633, 2021-04 ,        2,samtools_sort/2.0                                                                   
22634, 2021-04 ,        2,t_test_two_samples/1.0.1                                                       
22635, 2021-04 ,        2,tophat2/2.1.0                                                                             
22636, 2021-04 ,        2,vcffilter2/1.0.0_rc1+galaxy3                                                            
22637, 2021-04 ,        2,vcfflatten2/1.0.0_rc3+galaxy0                                                          
22638, 2021-04 ,        2,vcfhethom/1.0.0_rc3+galaxy0                                                             
22639, 2021-04 ,        2,vcfrandomsample/1.0.0_rc3+galaxy0                                                 
22640, 2021-04 ,        2,vcftools_slice/0.1                                                                 
22641, 2021-04 ,        2,bed_to_protein_map/0.2.0                                                       
22642, 2021-04 ,        2,plant_tribes_gene_family_phylogeny_builder/1.0.3.1        
22643, 2021-04 ,        2,check_snpeff_candidates/1.0.0                                    
22644, 2021-04 ,        2,in_silico_complementation/1.0.0                       
22645, 2021-04 ,        2,ems_variant_density_mapping/1.0.0                            
22646, 2021-04 ,        2,bcftools_consensus/1.10                                                            
22647, 2021-04 ,        2,bcftools_plugin_mendelian/1.10                                              
22648, 2021-04 ,        2,bcftools_plugin_setgt/1.10                                                      
22649, 2021-04 ,        2,bedtools_clusterbed/2.29.0                                                                   
22650, 2021-04 ,        2,bedtools_complementbed/2.29.2                                                                
22651, 2021-04 ,        2,bedtools_groupbybed/2.29.2                                                                   
22652, 2021-04 ,        2,bedtools_makewindowsbed/2.29.2                                                               
22653, 2021-04 ,        2,bedtools_map/2.29.2.2                                                                        
22654, 2021-04 ,        2,bedtools_nucbed/2.29.2                                                                       
22655, 2021-04 ,        2,bedtools_randombed/2.29.2                                                                    
22656, 2021-04 ,        2,bedtools_reldistbed/2.29.2                                                                   
22657, 2021-04 ,        2,tradis_essentiality/1.4.5+galaxy2                                                           
22658, 2021-04 ,        2,blastxml_to_gapped_gff3/1.1                                                   
22659, 2021-04 ,        2,circos_aln_to_links/0.69.8+galaxy7                                                             
22660, 2021-04 ,        2,circos_interval_to_text/0.69.8+galaxy7                                                         
22661, 2021-04 ,        2,circos_interval_to_tile/0.69.8+galaxy7                                                         
22662, 2021-04 ,        2,crosscontamination_barcode_filter/0.3                               
22663, 2021-04 ,        2,cwpair2/1.1.1                                                                                 
22664, 2021-04 ,        2,featurecounts/1.6.0.2                                                                   
22665, 2021-04 ,        2,genetrack/1.0.1                                                                             
22666, 2021-04 ,        2,ggplot2_point/2.2.1+galaxy1                                                             
22667, 2021-04 ,        2,gprofiler_orth/0.1.7+galaxy11                                                          
22668, 2021-04 ,        2,graphembed/2.4.0                                                                           
22669, 2021-04 ,        2,hisat2/2.0.3                                                                                   
22670, 2021-04 ,        2,hisat2/2.0.5.2                                                                                 
22671, 2021-04 ,        2,hisat2/2.1.0                                                                                   
22672, 2021-04 ,        2,hisat2/2.1.0+galaxy4                                                                           
22673, 2021-04 ,        2,hyphy_conv/2.5.31+galaxy1                                                                  
22674, 2021-04 ,        2,jbrowse/1.16.5+galaxy7                                                                        
22675, 2021-04 ,        2,jbrowse/1.16.8+galaxy1                                                                        
22676, 2021-04 ,        2,jq/1.0                                                                                             
22677, 2021-04 ,        2,kobas_identify/2.1.1                                                                            
22678, 2021-04 ,        2,macs2_callpeak/2.1.1.20160309.4                                                                 
22679, 2021-04 ,        2,macs2_randsample/2.1.1.20160309.1                                                               
22680, 2021-04 ,        2,megahit/1.1.3.4                                                                               
22681, 2021-04 ,        2,meme_psp_gen/5.0.5.0                                                                     
22682, 2021-04 ,        2,minimap2/2.17                                                                                
22683, 2021-04 ,        2,mlst_list/2.19.0                                                                                 
22684, 2021-04 ,        2,mothur_classify_otu/1.36.1.0                                                      
22685, 2021-04 ,        2,mothur_classify_seqs/1.36.1.0                                                    
22686, 2021-04 ,        2,mothur_classify_tree/1.39.5.0                                                    
22687, 2021-04 ,        2,mothur_get_label/1.39.5.0                                                            
22688, 2021-04 ,        2,mothur_heatmap_bin/1.39.5.0                                                        
22689, 2021-04 ,        2,mothur_lefse/1.39.5.0                                                                    
22690, 2021-04 ,        2,mothur_make_biom/1.36.1.0                                                            
22691, 2021-04 ,        2,mothur_make_contigs/1.39.5.0                                                      
22692, 2021-04 ,        2,mothur_make_fastq/1.39.5.0                                                          
22693, 2021-04 ,        2,mothur_make_shared/1.36.1.0                                                        
22694, 2021-04 ,        2,mothur_phylotype/1.39.5.0                                                            
22695, 2021-04 ,        2,mothur_pre_cluster/1.36.1.0                                                        
22696, 2021-04 ,        2,mothur_rarefaction_shared/1.39.5.0                                          
22697, 2021-04 ,        2,mothur_sub_sample/1.36.1.0                                                          
22698, 2021-04 ,        2,mothur_summary_seqs/1.36.1.0                                                      
22699, 2021-04 ,        2,mothur_venn/1.36.1.0                                                                      
22700, 2021-04 ,        2,ococo/0.1.2.6                                                                                   
22701, 2021-04 ,        2,poretools_occupancy/0.6.1a1.1                                                     
22702, 2021-04 ,        2,poretools_qualpos/0.6.1a1.1                                                         
22703, 2021-04 ,        2,poretools_stats/0.6.1a1.0                                                             
22704, 2021-04 ,        2,poretools_tabular/0.6.1a1.0                                                         
22705, 2021-04 ,        2,presto_maskprimers/0.5.4                                                           
22706, 2021-04 ,        2,qualimap_multi_bamqc/2.2.2d                                                      
22707, 2021-04 ,        2,raceid_inspectclusters/3.1                                                     
22708, 2021-04 ,        2,scpipe/1.0.0+galaxy2                                                                           
22709, 2021-04 ,        2,seqtk_trimfq/1.3.1                                                                              
22710, 2021-04 ,        2,shovill/1.0.4+galaxy1                                                                         
22711, 2021-04 ,        2,slamdunk/0.4.1+galaxy2                                                                       
22712, 2021-04 ,        2,snippy_clean_full_aln/4.5.0                                                                    
22713, 2021-04 ,        2,snpSift_annotate/4.3+t.galaxy0                                                                
22714, 2021-04 ,        2,snpSift_filter/4.3+t.galaxy0                                                                  
22715, 2021-04 ,        2,snpSift_int/4.3+t.galaxy0                                                                     
22716, 2021-04 ,        2,tn93_cluster/1.0.6                                                                       
22717, 2021-04 ,        2,tn93_readreduce/1.0.4                                                                 
22718, 2021-04 ,        2,transit_resampling/3.0.2+galaxy0                                                   
22719, 2021-04 ,        2,transit_tn5gaps/3.0.2+galaxy0                                                         
22720, 2021-04 ,        2,trinity_filter_low_expr_transcripts/2.9.1                         
22721, 2021-04 ,        2,tsne/0.0.2                                                                                       
22722, 2021-04 ,        2,unicycler/0.4.7.0                                                                           
22723, 2021-04 ,        2,vegan_diversity/2.4-3                                                                 
22724, 2021-04 ,        2,gd_calc_freq/1.2.0                                                            
22725, 2021-04 ,        2,gd_pathway_image/1.1.0                                                        
22726, 2021-04 ,        2,addName/0.2.0                                                            
22727, 2021-04 ,        2,dunovo/2.15                                                                                   
22728, 2021-04 ,        2,make_families/2.15                                                                            
22729, 2021-04 ,        2,rseqc_RPKM_saturation/2.6.4.1                                                                
22730, 2021-04 ,        2,rseqc_geneBody_coverage2/2.6.4.1                                                             
22731, 2021-04 ,        2,rseqc_infer_experiment/2.6.4                                                                 
22732, 2021-04 ,        2,rseqc_read_quality/2.6.4                                                                     
22733, 2021-04 ,        2,trimmomatic/0.32.3                                                                   
22734, 2021-04 ,        2,trimmomatic/0.36.3                                                                   
22735, 2021-04 ,        2,trimmomatic/0.36.6                                                                   
22736, 2021-04 ,        2,mimodd_covstats/0.1.9                                                                   
22737, 2021-04 ,        2,mimodd_header/0.1.9                                                                     
22738, 2021-04 ,        2,mimodd_info/0.1.9                                                                       
22739, 2021-04 ,        2,mimodd_rebase/0.1.9                                                                     
22740, 2021-04 ,        2, wiggle2simple1                                                                                                                         / wiggle2simple1                                                                                                                         
22741, 2021-04 ,        1,picard_MarkDuplicatesWithMateCigar/1.126.0                                                 
22742, 2021-04 ,        1,bcftools_call/1.9+galaxy1                                                               
22743, 2021-04 ,        1,bandage_image/0.8.1+galaxy2                                                                   
22744, 2021-04 ,        1,bandage_image/0.8.1+galaxy0                                                                   
22745, 2021-04 ,        1,poretools_winner/0.6.1a1.0                                                           
22746, 2021-04 ,        1,annotatemyids/3.7.0+galaxy1                                                             
22747, 2021-04 ,        1,presto_buildconsensus/0.5.4                                                     
22748, 2021-04 ,        1,presto_collapseseq/0.5.4                                                           
22749, 2021-04 ,        1,presto_filterseq/0.5.4                                                               
22750, 2021-04 ,        1,presto_pairseq/0.5.4                                                                   
22751, 2021-04 ,        1,presto_parseheaders/0.5.4                                                         
22752, 2021-04 ,        1,presto_parselog/0.5.4                                                                 
22753, 2021-04 ,        1,presto_partition/0.5.4                                                               
22754, 2021-04 ,        1,prestor_abseq3/0.5.4                                                                   
22755, 2021-04 ,        1,annotatemyids/3.5.0.1                                                                   
22756, 2021-04 ,        1,anndata_export/0.7.5+galaxy0                                                           
22757, 2021-04 ,        1,karyotype_Plot_1/1.0.0                                                         
22758, 2021-04 ,        1,purge_dups/1.2.5+galaxy1                                                                   
22759, 2021-04 ,        1,pygenomeTracks/3.2.1                                                                   
22760, 2021-04 ,        1,pygenomeTracks/3.5                                                                     
22761, 2021-04 ,        1,spring_model_all/0.2+galaxy0                                                     
22762, 2021-04 ,        1,spring_mcc/0.2+galaxy0                                                                 
22763, 2021-04 ,        1,spring_map/0.2+galaxy0                                                                 
22764, 2021-04 ,        1,hhsearch/3.2.0+galaxy0                                                                   
22765, 2021-04 ,        1,plant_tribes_gene_family_aligner/1.0.3.0                            
22766, 2021-04 ,        1,multigps/0.74.0                                                                             
22767, 2021-04 ,        1,peptide_shaker/1.16.36.3                                                            
22768, 2021-04 ,        1,msstats/3.22.0.0                                                                          
22769, 2021-04 ,        1,query_tabular/3.1.1                                                                     
22770, 2021-04 ,        1,custom_pro_db/1.22.0                                                                
22771, 2021-04 ,        1,multiqc/1.0.0.0                                                                         
22772, 2021-04 ,        1,winSplitter/1.0.1                                                                  
