,totalmemory,num_jobs,tool_name_version
1335,11691590236.0,91.0,bedtools_bed12tobed6/2.29.0
1336,11599445592.0,88.0,bedtools_nucbed/2.29.0
1337,11572588684.0,97.0,collection_column_join/0.0.1
1338,11559778168.0,90.0,keras_model_config/0.5.0
1339,11498348500.0,88.0,khmer_normalize_by_median/3.0.0a3+galaxy1
1340,11467634196.0,87.0,sklearn_ensemble/1.0.7.12
1341,11467633212.0,87.0,sam_dump/2.10.7+galaxy0
1342,11458681304.0,90.0,plotly_regression_performance_plots/0.1
1343,11427966592.0,89.0,picard_SamToFastq/2.7.1.0
1344,11410061880.0,95.0,bedtools_bamtofastq/2.24.0
1345,11397251636.0,88.0,gatk_variant_annotator/0.0.5
1346,11397251528.0,88.0,crossmap_bam/0.3.7
1347,11366536856.0,87.0,gatk_print_reads/0.0.2
1348,11366536576.0,87.0,trim_reads/1.0.0
1349,11357584344.0,90.0,EMBOSS: palindrome65/5.0.0.1
1350,11278250004.0,94.0,bedtools_randombed/2.29.2
1351,11277014460.0,117.0,racon/1.3.1.1
1352,11247535068.0,93.0,anndata_import/0.6.22.post1+galaxy4
1353,11216820236.0,92.0,bcftools_plugin_fill_tags/1.10
1354,11204010404.0,85.0,dada2_plotComplexity/1.12+galaxy1
1355,11204009896.0,85.0,mothur_get_label/1.39.5.0
1356,11195057540.0,88.0,kpca1/1.0.0
1357,11186105652.0,91.0,check_snpeff_candidates/1.0.0
1358,11177153040.0,94.0,circos_gc_skew/0.69.8+galaxy7
1359,11155390500.0,90.0,gff_filter_by_feature_count/gff_filter_by_feature_count
1360,11102913076.0,85.0,bam_to_sam/2.0
1361,11085008500.0,91.0,meme_psp_gen/5.0.5.0
1362,11076056860.0,94.0,cshl_fastq_quality_filter/1.0.0
1363,11072198592.0,84.0,transit_gumbel/2.3.3+galaxy1
1364,10971100836.0,84.0,sklearn_estimator_attributes/1.0.8.2
1365,10944246220.0,93.0,cufflinks/0.0.6
1366,10931433776.0,86.0,hgv_funDo/1.0.0
1367,10900718828.0,85.0,EMBOSS: splitter92/5.0.0.1
1368,10861051764.0,87.0,modENCODEfly/modENCODEfly
1369,10861051688.0,87.0,macs2_callpeak/2.1.1.20160309.4
1370,10799621956.0,85.0,EMBOSS: backtranseq2/6.6.0
1371,10768907052.0,84.0,idba_hybrid/1.1.3
1372,10738192256.0,83.0,presto_collapseseq/0.5.4
1373,10733098228.0,96.0,crossmap_wig/0.3.7+galaxy1
1374,10711335388.0,92.0,cuffdiff/0.0.7
1375,10698525232.0,85.0,deeptools_plot_heatmap/2.5.0.0
1376,10698525016.0,85.0,crosscontamination_barcode_filter/0.3
1377,10676762460.0,81.0,bedtools_complementbed/2.29.0
1378,10676762344.0,81.0,mothur_deunique_seqs/1.39.5.0
1379,10671668484.0,94.0,vcfleftalign/1.0.0_rc3+galaxy0
1380,10671668356.0,94.0,__EXPORT_HISTORY_TO_URI__/__EXPORT_HISTORY_TO_URI__
1381,10575665316.0,81.0,seqtk_dropse/1.3.1
1382,10566712956.0,84.0,CONVERTER_wiggle_to_interval_0/CONVERTER_wiggle_to_interval_0
1383,10535998260.0,83.0,bg_diamond_makedb/0.8.24
1384,10527045816.0,86.0,bedtools_reldistbed/2.29.2
1385,10474568312.0,81.0,mothur_make_design/1.39.5.0
1386,10465616148.0,84.0,cloudmap_variant_discovery_mapping/1.0.0
1387,10416998600.0,89.0,deeptools_correct_gc_bias/3.3.2.0.0
1388,10413138812.0,79.0,bedtools_expandbed/2.29.0
1389,10413138204.0,79.0,kc-align/0.1.7
1390,10346614836.0,90.0,transit_hmm/3.0.2+galaxy0
1391,10303089604.0,82.0,gatk_count_covariates/0.0.5
1392,10281326592.0,78.0,mothur_normalize_shared/1.39.5.0
1393,10272374628.0,81.0,picard_CollectBaseDistributionByCycle/2.18.2.1
1394,10263422212.0,84.0,mothur_pca/1.39.5.0
1395,10210944536.0,79.0,ncbi_blastdbcmd_info/0.3.3
1396,10149514996.0,77.0,bedtools_links/2.29.0
1397,10079132652.0,78.0,gprofiler_random/0.1.7+galaxy11
1398,10065086716.0,94.0,rseqc_infer_experiment/2.6.4
1399,10061228396.0,84.0,bcftools_gtcheck/1.10
1400,10048417804.0,77.0,ncbi_blastdbcmd_wrapper/0.3.3
1401,10048417568.0,77.0,sklearn_model_validation/1.0.8.2
1402,10039465656.0,80.0,EMBOSS: sixpack90/5.0.0+galaxy2
1403,10017702856.0,76.0,Annotation_Profiler_0/1.0.0
1404,9969083700.0,81.0,mothur_get_relabund/1.39.5.0
1405,9946085288.0,100.0,samtools_slice_bam/0.0.1
1406,9920464168.0,86.0,raceid_clustering/3.1
1407,9907653576.0,79.0,vcfdistance/1.0.0_rc3+galaxy0
1408,9876938836.0,78.0,ucsc-twobittofa/357
1409,9837271628.0,80.0,trinity_contig_exn50_statistic/2.9.1
1410,9754079676.0,74.0,sklearn_data_preprocess/1.0.7.12
1411,9705459732.0,79.0,macs2_callpeak/2.1.0.20151222.0
1412,9665792868.0,81.0,sam_to_bam/1.1.3
1413,9652982588.0,74.0,sklearn_searchcv/1.0.8.1
1414,9647888284.0,87.0,dada2_seqCounts/1.18+galaxy0
1415,9647888276.0,87.0,EMBOSS: needle56/5.0.0
1416,9622267496.0,73.0,salmon/0.8.2
1417,9613315136.0,76.0,gops_complement_1/1.0.0
1418,9613315016.0,76.0,EMBOSS: cirdna11/5.0.0
1419,9507124076.0,89.0,maxquant/1.6.10.43+galaxy3
1420,9490455924.0,72.0,fastq_paired_end_splitter/1.1.1
1421,9490455916.0,72.0,poretools_yield_plot/0.6.1a1.0
1422,9490455888.0,72.0,vcfsort/1.0.0_rc1+galaxy0
1423,9431648688.0,103.0,bioext_bam2msa/0.19.7.0
1424,9420073436.0,73.0,graphembed/2.4.0
1425,9420073240.0,73.0,samtools_mpileup/2.1.1
1426,9389358616.0,72.0,wtavg/1.0.1
1427,9389358416.0,72.0,seqtk_mutfa/1.3.1
1428,9358643568.0,71.0,quality_score_distribution/1.0.2
1429,9358643536.0,71.0,meme_meme/4.11.1.0
1430,9318976328.0,73.0,phylorelatives/0.0.1
1431,9287026140.0,95.0,bedtools_mergebed/2.30.0
1432,9279309060.0,75.0,circos_aln_to_links/0.69.8+galaxy7
1433,9257546552.0,71.0,mothur_consensus_seqs/1.39.5.0
1434,9257546516.0,71.0,gprofiler_orth/0.1.7+galaxy11
1435,9248597924.0,74.0,hifive/0.1.0
1436,9208927512.0,76.0,fastq_stats/1.0.0
1437,9208927244.0,76.0,hgv_sift/hgv_sift
1438,9169259980.0,78.0,kc-align/1.0.2
1439,9156449624.0,71.0,seqtk_cutN/1.3.1
1440,9068163176.0,78.0,bcftools_view/0.0.1
1441,9055352812.0,71.0,hgv_add_scores/hgv_add_scores
1442,9015685468.0,73.0,snpSift_rmInfo/4.3+t.galaxy0
1443,9015685428.0,73.0,qualityFilter/1.0.1
1444,8993922632.0,69.0,rseqc_deletion_profile/2.6.4
1445,8970924632.0,88.0,sam_merge2/1.1.2
1446,8967066256.0,78.0,picard_SortSam/1.126.0
1447,8967066148.0,78.0,deseq2/2.11.38
1448,8963208372.0,68.0,bg_diamond_makedb/0.9.21
1449,8963208344.0,68.0,sklearn_estimator_attributes/1.0.7.12
1450,8963207944.0,68.0,cast/1.4.2
1451,8859640524.0,114.0,ivar_consensus/1.3.1+galaxy0
1452,8831395812.0,67.0,vcfcommonsamples/1.0.0_rc3+galaxy0
1453,8822443936.0,70.0,crossmap_wig/0.3.7
1454,8813491512.0,73.0,picard_AddOrReplaceReadGroups/1.136.0
1455,8791728888.0,69.0,LinearRegression1/1.0.1
1456,8730299136.0,67.0,presto_partition/0.5.4
1457,8730298848.0,67.0,mummer_show_coords/4.0.0beta2+galaxy0
1458,8721347056.0,70.0,gatk_table_recalibration/0.0.5
1459,8699584608.0,66.0,gd_multiple_to_gd_genotype/1.0.0
1460,8699584088.0,66.0,mothur_hcluster/1.36.1.0
1461,8699584048.0,66.0,mothur_get_otulist/1.39.5.0
1462,8684310176.0,105.0,bwa/0.7.15.1
1463,8650964880.0,71.0,valet/1.0.0
1464,8629202396.0,67.0,sklearn_build_pipeline/1.0.8.1
1465,8629202100.0,67.0,mothur_get_coremicrobiome/1.39.5.0
1466,8629202092.0,67.0,mothur_list_otulabels/1.39.5.0
1467,8611297540.0,73.0,crossmap_bam/0.3.7+galaxy1
1468,8589535072.0,69.0,EMBOSS: chips10/5.0.0
1469,8567772664.0,65.0,circos_tableviewer/0.69.8+galaxy1
1470,8567772520.0,65.0,samtools_mpileup/0.0.1
1471,8567772332.0,65.0,fastq_to_tabular/1.1.0
1472,8501248468.0,76.0,raceid_inspectclusters/3.1
1473,8497390440.0,66.0,fastq_to_fasta_python/1.0.0
1474,8497390048.0,66.0,sklearn_discriminant_classifier/1.0.8.2
1475,8488437920.0,69.0,kobas_identify/2.1.1
1476,8479485824.0,72.0,picard_MeanQualityByCycle/2.18.2.1
1477,8466675288.0,65.0,mothur_bin_seqs/1.39.5.0
1478,8466675060.0,65.0,mummer_delta_filter/4.0.0beta2+galaxy0
1479,8457723128.0,68.0,ks_distribution/1.0.3.0
1480,8435960800.0,64.0,bcftools_cnv/1.9+galaxy1
1481,8365578220.0,65.0,gatk_variant_eval/0.0.8
1482,8351532328.0,81.0,EMBOSS: water107/5.0.0
1483,8334863500.0,64.0,prestor_abseq3/0.5.4
1484,8334863228.0,64.0,poretools_occupancy/0.6.1a1.1
1485,8334863148.0,64.0,ggplot2_heatmap2/2.2.1+galaxy1
1486,8329769524.0,77.0,scanpy_normalize/1.7.1+galaxy0
1487,8325911148.0,67.0,diffbind/2.6.6.4
1488,8320817432.0,80.0,dunovo/2.15
1489,8304148496.0,63.0,mothur_get_otus/1.39.5.0
1490,8304148436.0,63.0,idba_tran/1.1.3
1491,8304148380.0,63.0,keras_batch_models/0.5.0
1492,8304148188.0,63.0,Interval2Maf1/1.0.1+galaxy0
1493,8295196056.0,66.0,bedtools_fisher/2.30.0
1494,8264481380.0,65.0,bio_hansel/0.1.0
1495,8257334688.0,107.0,rna_starsolo/2.7.8a
1496,8246577084.0,71.0,macs2_predictd/2.1.1.20160309.0
1497,8233766320.0,64.0,mothur_get_group/1.39.5.0
1498,8233766220.0,64.0,sklearn_pairwise_metrics/1.0.8.2
1499,8233766184.0,64.0,sqlite_to_tabular/2.0.1
1500,8224814268.0,67.0,deeptools_plot_correlation/3.1.2.0.0
1501,8203051248.0,63.0,bedtools_expandbed/2.29.2
1502,8172336924.0,62.0,bedtools_bamtobed/2.27.1
1503,8163384388.0,65.0,Profilegenerator/2.0.0
1504,8140385812.0,84.0,hyphy_relax/2.5.29+galaxy0
1505,8101954736.0,63.0,gd_calc_freq/1.2.0
1506,8071239780.0,62.0,bedtools_multicovtbed/2.27.0.0
1507,8071239596.0,62.0,mothur_sffinfo/1.39.5.0
1508,8071239580.0,62.0,resize_coordinate_window/1.0.2
1509,8040524748.0,61.0,rseqc_clipping_profile/2.6.4
1510,8022620232.0,67.0,CONVERTER_tar_to_directory/CONVERTER_tar_to_directory
1511,7991905468.0,66.0,hgv_ldtools/hgv_ldtools
1512,7982953372.0,69.0,featurecounts/1.6.0.6
1513,7974000948.0,72.0,gmx_solvate/2020.2+galaxy0
1514,7930475628.0,64.0,snp_mapping_using_wgs/1.0.0
1515,7908713072.0,60.0,sklearn_clf_metrics/1.0.8.1
1516,7908712560.0,60.0,hyphy_slac/2.5.15+galaxy0
1517,7908712560.0,60.0,hyphy_slac/2.5.12+galaxy0
1518,7807615860.0,60.0,fetchflank/1.0.0
1519,7789711576.0,66.0,plant_tribes_gene_family_phylogeny_builder/1.0.3.1
1520,7776901264.0,59.0,bcftools_isec/1.9+galaxy1
1521,7776900684.0,59.0,hyphy_fel/2.5.12+galaxy0
1522,7776900684.0,59.0,hyphy_meme/2.5.12+galaxy0
1523,7767948552.0,62.0,mlst_list/2.19.0
1524,7758996420.0,65.0,fastqc/0.71
1525,7706518848.0,60.0,vcfdistance/1.0.0_rc1+galaxy0
1526,7657899652.0,65.0,EMBOSS: einverted28/5.0.0.1
1527,7645089100.0,58.0,mothur_parse_list/1.39.5.0
1528,7645088808.0,58.0,hyphy_prime/2.5.12+galaxy0
1529,7636136824.0,61.0,deeptools_plot_correlation/2.5.0.0
1530,7627184528.0,64.0,circos_wiggle_to_stacked/0.69.8+galaxy7
1531,7609280276.0,70.0,deeptools_bam_coverage/3.0.2.0
1532,7604187428.0,83.0,hisat2/2.1.0
1533,7586281656.0,89.0,dada2_learnErrors/1.18+galaxy0
1534,7574706828.0,59.0,mothur_unique_seqs/1.36.1.0
1535,7551709236.0,78.0,bwa_mem/0.4.2
1536,7543992228.0,58.0,megablast_xml_parser/1.0.0
1537,7513277588.0,57.0,bcftools_query/1.9+galaxy1
1538,7513277552.0,57.0,snippy_core/4.4.5+galaxy2
1539,7513277220.0,57.0,seqtk_randbase/1.3.1
1540,7513277184.0,57.0,mothur_otu_association/1.39.5.0
1541,7513277164.0,57.0,circos_interval_to_tile/0.69.8+galaxy4
1542,7513277112.0,57.0,bcftools_roh/1.10
1543,7495373040.0,63.0,bedtools_bamtobed/2.27.0.0
1544,7473610136.0,59.0,mothur_get_otulabels/1.39.5.0
1545,7442899124.0,58.0,deeptools_bigwig_compare/3.1.2.0.0
1546,7424990828.0,64.0,socru/2.1.7
1547,7412180532.0,57.0,picard_SamToFastq/1.56.1
1548,7412180100.0,57.0,GeneBed_Maf_Fasta2/GeneBed_Maf_Fasta2
1549,7381465312.0,56.0,mothur_filter_shared/1.39.5.0
1550,7381465284.0,56.0,limma_voom/3.38.3+galaxy2
1551,7363560980.0,62.0,tetyper/1.1+galaxy1
1552,7305989452.0,70.0,EMBOSS: dotpath25/5.0.0.1
1553,7280368316.0,56.0,deseq2/2.11.40.1
1554,7271416188.0,59.0,CONVERTER_sam_to_unsorted_bam/CONVERTER_sam_to_unsorted_bam
1555,7271416120.0,59.0,transit_tn5gaps/3.0.2+galaxy0
1556,7257370260.0,75.0,gfa_to_fa/0.1.2
1557,7249653820.0,55.0,deeptools_plot_enrichment/3.3.0.0.0
1558,7249653472.0,55.0,seqtk_hety/1.3.1
1559,7249653444.0,55.0,mothur_chimera_ccode/1.39.5.0
1560,7249653180.0,55.0,hyphy_prime/2.5.15+galaxy0
1561,7222796784.0,64.0,samtools_reheader/2.0.1+galaxy1
1562,7209986280.0,57.0,alleyoop/0.4.1
1563,7209986136.0,57.0,aggregate_scores_in_intervals2/aggregate_scores_in_intervals2
1564,7201034100.0,60.0,bcftools_plugin_setgt/1.10
1565,7192081888.0,63.0,freebayes/1.0.2.29-3
1566,7179271408.0,56.0,gatk_variant_filtration/0.0.5
1567,7179271396.0,56.0,mothur_get_communitytype/1.39.5.0
1568,7165225452.0,72.0,bedtools_closestbed/2.30.0
1569,7148556504.0,55.0,seqtk_listhet/1.3.1
1570,7148556496.0,55.0,mothur_phylo_diversity/1.39.5.0
1571,7148556272.0,55.0,bedtools_bamtofastq/2.27.0.0
1572,7117841920.0,54.0,sklearn_svm_classifier/1.0.7.12
1573,7117841868.0,54.0,sam2interval/1.0.1
1574,7117841644.0,54.0,gatk_validate_variants/0.0.4
1575,7117841580.0,54.0,bg_diamond/0.8.24.1
1576,7117841576.0,54.0,mothur_remove_otulabels/1.39.5.0
1577,7117841516.0,54.0,khmer_filter_abundance/3.0.0a3+galaxy1
1578,7047459528.0,55.0,bcftools_plugin_color_chrs/1.10
1579,7033413308.0,71.0,medaka_consensus/1.0.3+galaxy2
1580,7029555116.0,61.0,heinz_bum/1.0
1581,7016744380.0,54.0,hgv_pass/hgv_pass
1582,7007792232.0,57.0,circos_interval_to_text/0.69.8+galaxy7
1583,6986029700.0,53.0,mothur_trim_flows/1.39.5.0
1584,6986029692.0,53.0,mothur_get_rabund/1.39.5.0
1585,6986029660.0,53.0,mothur_chimera_check/1.39.5.0
1586,6977077296.0,56.0,ncbi_blastdbcmd_info/2.10.1+galaxy0
1587,6968125148.0,59.0,msstats/3.22.0.0
1588,6950224800.0,65.0,tophat2/0.6
1589,6884932736.0,53.0,mimodd_delcall/0.1.9
1590,6854217900.0,52.0,bedtools_spacingbed/2.29.0
1591,6854217836.0,52.0,mothur_get_mimarkspackage/1.39.5.0
1592,6854217824.0,52.0,mothur_remove_otus/1.39.5.0
1593,6854217816.0,52.0,mothur_collect_shared/1.39.5.0
1594,6854217804.0,52.0,khmer_abundance_distribution/3.0.0a3+galaxy1
1595,6800504744.0,70.0,dada2_plotQualityProfile/1.18+galaxy0
1596,6774883416.0,56.0,abricate_list/1.0.1
1597,6753120888.0,52.0,vsearch_masking/2.8.3.0
1598,6722406280.0,51.0,fasta_concatenate0/0.0.0
1599,6722405956.0,51.0,mothur_classify_rf/1.36.1.0
1600,6722405728.0,51.0,mut2read/1.0.1
1601,6722405720.0,51.0,mut2sscs/1.0.1
1602,6652023672.0,52.0,feelnc/0.2
1603,6652023664.0,52.0,idba_tran/1.1.3+galaxy0
1604,6621309296.0,51.0,bcftools_concat/1.9+galaxy1
1605,6621309240.0,51.0,trinity_abundance_estimates_to_matrix/2.8.5
1606,6590594116.0,50.0,mlst_list/2.16.1
1607,6590594072.0,50.0,mothur_align_check/1.39.5.0
1608,6590594048.0,50.0,gatk_analyze_covariates/0.0.5
1609,6572689696.0,56.0,rseqc_insertion_profile/2.6.4
1610,6550926900.0,52.0,plot_for_lda_output1/1.0.1
1611,6544598088.0,88.0,bedtools_subtractbed/2.30.0
1612,6508789560.0,100.0,bioext_bealign/0.19.7.0
1613,6502307668.0,57.0,plant_tribes_gene_family_aligner/1.0.3.0
1614,6493362968.0,60.0,deeptools_multi_bam_summary/2.5.0.0
1615,6489497144.0,50.0,mothur_chimera_pintail/1.39.5.0
1616,6489496984.0,50.0,cat_summarise/5.0.3.0
1617,6489496964.0,50.0,transtermhp/2.09.1
1618,6489496860.0,50.0,bedtools_nucbed/2.29.2
1619,6480544780.0,53.0,bowtie2/2.2.6
1620,6458782192.0,49.0,kcca1/1.0.0
1621,6458781956.0,49.0,bedtools_multicovtbed/2.27.1
1622,6440889320.0,55.0,deeptools_plot_coverage/2.5.0.0
1623,6440877692.0,55.0,slamdunk/0.4.1+galaxy2
1624,6419114992.0,51.0,gd_extract_flanking_dna/1.0.0
1625,6388400156.0,50.0,nonpareil/3.1.1.0
1626,6357685224.0,49.0,mothur_libshuff/1.39.5.0
1627,6326970596.0,48.0,sklearn_regression_metrics/1.0.7.12
1628,6326970520.0,48.0,sklearn_generalized_linear/1.0.8.1
1629,6326970244.0,48.0,EMBOSS: pepinfo69/5.0.0
1630,6326970244.0,48.0,CONVERTER_maf_to_fasta_0/CONVERTER_maf_to_fasta_0
1631,6326970216.0,48.0,samtools_reheader/2.0.1
1632,6326970100.0,48.0,read2mut/1.0.1
1633,6278350968.0,53.0,modENCODEworm/modENCODEworm
1634,6259122428.0,48.0,hyphy_gard/2.5.7+galaxy0
1635,6225873560.0,48.0,bcftools_reheader/1.9
1636,6225873152.0,48.0,picard_MergeSamFiles/1.136.0
1637,6195158700.0,47.0,gff_to_prot/1.0.0
1638,6195158700.0,47.0,sklearn_nn_classifier/1.0.7.12
1639,6195158700.0,47.0,bg_diamond_view/0.9.21
1640,6195158456.0,47.0,EMBOSS: trimest102/5.0.0.1
1641,6195158452.0,47.0,mothur_cooccurrence/1.39.5.0
1642,6195158436.0,47.0,bedtools_bedpetobam/2.29.0
1643,6195158420.0,47.0,mothur_get_sabund/1.39.5.0
1644,6195158348.0,47.0,EMBOSS: pepwindow73/5.0.0
1645,6195158332.0,47.0,vegan_fisher_alpha/2.4-3
1646,6186206064.0,50.0,CONVERTER_bcf_to_bcf_uncompressed/CONVERTER_bcf_to_bcf_uncompressed
1647,6155491252.0,49.0,mothur_classify_tree/1.39.5.0
1648,6146539160.0,52.0,multiqc/1.0.0.0
1649,6146539084.0,52.0,react_cal_pipeline/1.0
1650,6124776316.0,48.0,EMBOSS: iep45/5.0.0.1
1651,6094061716.0,47.0,bcftools_convert_from_vcf/1.9+galaxy1
1652,6094061320.0,47.0,bcftools_plugin_mendelian/1.10
1653,6080015508.0,63.0,dada2_makeSequenceTable/1.18+galaxy0
1654,6063346840.0,46.0,vcfhethom/1.0.0_rc1+galaxy0
1655,6063346816.0,46.0,snippy_clean_full_aln/4.4.5+galaxy0
1656,6063346812.0,46.0,sklearn_discriminant_classifier/1.0.7.12
1657,6063346644.0,46.0,cshl_fastx_clipper/1.0.2
1658,5984012340.0,50.0,blastxml_to_gapped_gff3/1.1
1659,5978918568.0,63.0,bedtools_bedtobam/2.30.0
1660,5962249624.0,46.0,mothur_create_database/1.39.5.0
1661,5935398880.0,55.0,deeptools_compute_gc_bias/2.5.0.0
1662,5931534948.0,45.0,poretools_hist/0.6.1a1.0
1663,5931534676.0,45.0,mothur_collect_single/1.39.5.0
1664,5922582432.0,48.0,EMBOSS: helixturnhelix43/5.0.0.1
1665,5922582372.0,48.0,vcfrandomsample/1.0.0_rc3+galaxy0
1666,5891867352.0,47.0,get_pdb/0.1.0
1667,5852200500.0,49.0,samtools_sort/2.0
1668,5830437800.0,45.0,picard_CollectInsertSizeMetrics/1.136.0
1669,5821485372.0,48.0,CONVERTER_gff_to_bgzip_0/CONVERTER_gff_to_bgzip_0
1670,5799722808.0,44.0,mothur_make_lookup/1.39.5.0
1671,5799722792.0,44.0,mothur_sens_spec/1.39.5.0
1672,5799722792.0,44.0,cpgFilter/1.0.0
1673,5799722788.0,44.0,presto_alignsets/0.5.4
1674,5799722576.0,44.0,hyphy_gard/2.5.8+galaxy0
1675,5790770412.0,47.0,scanpy_normalize/1.4.4.post1+galaxy3
1676,5760055468.0,46.0,jbrowse_to_standalone/1.16.8+galaxy1
1677,5729340676.0,45.0,mothur_anosim/1.39.5.0
1678,5698625668.0,44.0,sklearn_train_test_eval/1.0.8.2
1679,5628243684.0,45.0,diffbind/2.6.5.0
1680,5623150008.0,58.0,seurat/3.1.5+galaxy2
1681,5597530696.0,44.0,deeptools_bam_compare/2.5.0.0
1682,5597528952.0,44.0,tabular_to_fastq/1.0.0
1683,5557861860.0,46.0,cat_contigs/5.0.3.1
1684,5557861620.0,46.0,mothur_screen_seqs/1.36.1.0
1685,5548909576.0,49.0,deseq2/2.11.39
1686,5548909456.0,49.0,gmx_editconf/2020.2+galaxy0
1687,5536099048.0,42.0,picard_SortSam/2.7.1.1
1688,5518194552.0,48.0,EMBOSS: degapseq20/5.0.0
1689,5509242388.0,51.0,xmfa2gff3/2015_02_13.1
1690,5496431716.0,44.0,scanpy_filter/1.4.4.post1+galaxy3
1691,5465716936.0,43.0,master2pgSnp/master2pgSnp
1692,5435001852.0,42.0,bedtools_tagbed/2.29.2
1693,5420955964.0,58.0,dada2_assignTaxonomyAddspecies/1.18+galaxy0
1694,5404287392.0,41.0,ml_visualization_ex/1.0.8.1
1695,5404287120.0,41.0,iwtomics_loadandplot/1.0.0.0
1696,5404287076.0,41.0,space2underscore_readname/1.0.0
1697,5333905032.0,42.0,samtools_flagstat/1.0.0
1698,5333905016.0,42.0,migmap/1.0.3
1699,5333904912.0,42.0,bamFilter/0.0.2
1700,5316002584.0,48.0,stringtie/1.2.3
1701,5303190300.0,41.0,EMBOSS: cai6/5.0.0
1702,5303190140.0,41.0,heinz_scoring/1.0
1703,5272475496.0,40.0,trinity_run_de_analysis/2.8.5
1704,5272475244.0,40.0,circos_interval_to_text/0.69.8+galaxy4
1705,5272475180.0,40.0,sklearn_stacking_ensemble_models/1.0.8.1
1706,5232808044.0,42.0,MAF_Thread_For_Species1/MAF_Thread_For_Species1
1707,5196999444.0,54.0,bedtools_windowbed/2.30.0
1708,5184192612.0,47.0,cuffmerge/2.2.1.0
1709,5171378288.0,40.0,mothur_merge_taxsummary/1.39.5.0
1710,5171378264.0,40.0,EMBOSS: sigcleave88/5.0.0.1
1711,5140663584.0,39.0,sklearn_feature_selection/1.0.8.1
1712,5140663544.0,39.0,plotly_parallel_coordinates_plot/0.1
1713,5140663528.0,39.0,sklearn_ensemble/1.0.8.1
1714,5140663512.0,39.0,sklearn_sample_generator/1.0.8.1
1715,5140663448.0,39.0,mothur_split_groups/1.39.5.0
1716,5140663304.0,39.0,dividePgSnp/1.0.0
1717,5140663164.0,39.0,anndata_inspect/0.6.22.post1+galaxy3
1718,5113806768.0,48.0,query_tabular/3.1.2
1719,5100996148.0,41.0,bcftools_plugin_impute_info/1.10
1720,5092043964.0,44.0,bedtools_links/2.29.2
1721,5061329028.0,43.0,maker_map_ids/2.31.11
1722,5039581752.0,39.0,deeptools_compute_gc_bias/3.3.0.0.0
1723,5039566240.0,39.0,mothur_count_seqs/1.36.1.0
1724,5008851724.0,38.0,cshl_fastx_renamer/0.0.14+galaxy0
1725,4999899300.0,41.0,mothur_chimera_slayer/1.39.5.0
1726,4999899272.0,41.0,bcftools_plugin_frameshifts/1.10
1727,4933049368.0,74.0,rna_starsolo/2.7.7a
1728,4929517280.0,42.0,mothur_degap_seqs/1.39.5.0
1729,4929516976.0,42.0,prokka/1.12.0
1730,4907754712.0,38.0,gfa_to_fa/0.1.0
1731,4907754360.0,38.0,EMBOSS: patmatdb67/5.0.0
1732,4877039812.0,37.0,mummer_mummerplot/4.0.0beta2
1733,4877039412.0,37.0,hyphy_fubar/2.5.15+galaxy0
1734,4868087280.0,40.0,translate_bed/0.1.0
1735,4806657408.0,38.0,picard_MergeSamFiles/2.7.1.0
1736,4797705276.0,41.0,bedtools_spacingbed/2.29.2
1737,4775942588.0,37.0,microsats_align1/1.0.0
1738,4745227948.0,36.0,poretools_events/0.6.1a1.0
1739,4687656204.0,44.0,jbrowse_to_standalone/1.16.11+galaxy0
1740,4674845532.0,37.0,scanpy_inspect/1.4.4.post1+galaxy3
1741,4674845532.0,37.0,ivar_filtervariants/1.2.2+galaxy0
1742,4665893612.0,40.0,bwa/0.4.2
1743,4665893400.0,40.0,deeptools_bam_coverage/2.2.2.0
1744,4644130800.0,36.0,EMBOSS: prettyseq80/5.0.0.1
1745,4644130680.0,36.0,vcfaddinfo/1.0.0_rc3+galaxy0
1746,4613416072.0,35.0,ml_visualization_ex/1.0.7.12
1747,4613416048.0,35.0,sklearn_model_validation/1.0.7.12
1748,4613416032.0,35.0,sklearn_train_test_split/1.0.7.12
1749,4613415888.0,35.0,substitutions1/1.0.0
1750,4613415852.0,35.0,EMBOSS: newseq59/5.0.0
1751,4613415808.0,35.0,EMBOSS: cpgreport16/5.0.0.1
1752,4543033732.0,36.0,bcftools_csq/1.10
1753,4481603940.0,34.0,picard_ReplaceSamHeader/2.18.2.1
1754,4481603932.0,34.0,EMBOSS: codcmp12/5.0.0
1755,4481603928.0,34.0,mothur_cluster_fragments/1.39.5.0
1756,4481603856.0,34.0,gd_evaluate_population_numbers/1.0.0
1757,4441036292.0,45.0,ncbi_tblastx_wrapper/2.10.1+galaxy0
1758,4380506996.0,34.0,GenotypeSTR/2.0.0
1759,4380506988.0,34.0,EMBOSS: antigenic1/5.0.0.1
1760,4349792052.0,33.0,EMBOSS: nthseq62/5.0.0.1
1761,4349792048.0,33.0,microsatcompat/1.0.0
1762,4349792036.0,33.0,picard_RevertSam/2.18.2.1
1763,4349792024.0,33.0,khmer_partition/3.0.0a3+galaxy1
1764,4279409980.0,34.0,picard_CleanSam/2.7.1.0
1765,4279409904.0,34.0,bed_to_protein_map/0.2.0
1766,4270457824.0,37.0,bcftools_plugin_missing2ref/1.10
1767,4261507488.0,40.0,deeptools_multi_bigwig_summary/3.1.2.0.0
1768,4248695120.0,33.0,combineproballelecom/2.0.0
1769,4243601160.0,46.0,bowtie2/2.3.4.3
1770,4239742836.0,36.0,mut2read/2.0.0
1771,4221838388.0,42.0,stringtie/1.1.0
