,date,num_jobs,num_users,tool_name_version
18919, 2021-02 ,1938.0,223.0,sra_source/sra_source
18920, 2021-02 ,719.0,93.0,tabular_to_csv/tabular_to_csv
18921, 2021-02 ,2.0,1.0,tabular_to_dbnsfp/tabular_to_dbnsfp
18922, 2021-02 ,17.0,1.0,bedtools_genomecoveragebed_bedgraph/0.1.0
18923, 2021-02 ,2.0,1.0,GenotypeSTR/2.0.0
18924, 2021-02 ,1.0,1.0,Profilegenerator/2.0.0
18925, 2021-02 ,38.0,3.0,microsatellite/1.0.0
18926, 2021-02 ,2.0,2.0,space2underscore_readname/1.0.0
18927, 2021-02 ,191.0,23.0,augustus/3.3.3
18928, 2021-02 ,86.0,5.0,augustus_training/3.3.3
18929, 2021-02 ,1.0,0.0,ctb_chemfp_nxn_clustering/0.2
18930, 2021-02 ,4.0,2.0,ctb_online_data_fetch/0.2
18931, 2021-02 ,561.0,51.0,deeptools_bam_compare/3.3.2.0.0
18932, 2021-02 ,8.0,2.0,deeptools_bam_coverage/2.5.0.0
18933, 2021-02 ,11.0,3.0,deeptools_bam_coverage/3.1.2.0.0
18934, 2021-02 ,26.0,2.0,deeptools_bam_coverage/3.3.0.0.0
18935, 2021-02 ,2827.0,232.0,deeptools_bam_coverage/3.3.2.0.0
18936, 2021-02 ,6.0,2.0,deeptools_bam_pe_fragmentsize/3.3.2.0.0
18937, 2021-02 ,241.0,34.0,deeptools_bigwig_compare/3.3.2.0.0
18938, 2021-02 ,6.0,1.0,deeptools_compute_gc_bias/2.5.0.0
18939, 2021-02 ,64.0,6.0,deeptools_compute_gc_bias/3.3.2.0.0
18940, 2021-02 ,4.0,1.0,deeptools_compute_matrix/2.5.0.0
18941, 2021-02 ,31.0,3.0,deeptools_compute_matrix/3.1.2.0.0
18942, 2021-02 ,190.0,4.0,deeptools_compute_matrix/3.3.0.0.0
18943, 2021-02 ,2620.0,147.0,deeptools_compute_matrix/3.3.2.0.0
18944, 2021-02 ,26.0,4.0,deeptools_correct_gc_bias/3.3.2.0.0
18945, 2021-02 ,226.0,70.0,deeptools_multi_bam_summary/3.3.2.0.0
18946, 2021-02 ,138.0,29.0,deeptools_multi_bigwig_summary/3.3.2.0.0
18947, 2021-02 ,292.0,68.0,deeptools_plot_correlation/3.3.2.0.0
18948, 2021-02 ,6.0,1.0,deeptools_plot_coverage/2.5.0.0
18949, 2021-02 ,56.0,14.0,deeptools_plot_coverage/3.3.2.0.0
18950, 2021-02 ,10.0,5.0,deeptools_plot_enrichment/3.3.2.0.0
18951, 2021-02 ,6.0,1.0,deeptools_plot_fingerprint/2.5.0.0
18952, 2021-02 ,94.0,37.0,deeptools_plot_fingerprint/3.3.2.0.0
18953, 2021-02 ,7.0,2.0,deeptools_plot_heatmap/2.5.0.0
18954, 2021-02 ,450.0,1.0,deeptools_plot_heatmap/3.1.2.0.1
18955, 2021-02 ,317.0,6.0,deeptools_plot_heatmap/3.3.0.0.1
18956, 2021-02 ,2189.0,124.0,deeptools_plot_heatmap/3.3.2.0.1
18957, 2021-02 ,129.0,40.0,deeptools_plot_pca/3.3.2.0.0
18958, 2021-02 ,9.0,1.0,deeptools_plot_profile/3.1.2.0.0
18959, 2021-02 ,856.0,57.0,deeptools_plot_profile/3.3.2.0.0
18960, 2021-02 ,7.0,4.0,bg_diamond/0.8.24.1
18961, 2021-02 ,155.0,13.0,bg_diamond/0.9.29.0
18962, 2021-02 ,7.0,6.0,bg_diamond_makedb/0.8.24
18963, 2021-02 ,67.0,16.0,bg_diamond_makedb/0.9.29
18964, 2021-02 ,1.0,1.0,bg_diamond_view/0.9.29
18965, 2021-02 ,102.0,31.0,diffbind/2.10.0
18966, 2021-02 ,4.0,1.0,diffbind/2.2.1
18967, 2021-02 ,2.0,1.0,diffbind/2.6.5.0
18968, 2021-02 ,21.0,8.0,bg_find_subsequences/0.2
18969, 2021-02 ,126.0,53.0,flye/2.6
18970, 2021-02 ,3722.0,8.0,get_pdb/0.1.0
18971, 2021-02 ,1.0,0.0,keras_model_builder/0.5.0
18972, 2021-02 ,1.0,0.0,keras_model_config/0.5.0
18973, 2021-02 ,1.0,0.0,model_prediction/1.0.8.2
18974, 2021-02 ,2.0,0.0,plotly_ml_performance_plots/0.2
18975, 2021-02 ,4.0,2.0,plotly_parallel_coordinates_plot/0.2
18976, 2021-02 ,1.0,1.0,plotly_regression_performance_plots/0.1
18977, 2021-02 ,50.0,13.0,racon/1.3.1.1
18978, 2021-02 ,70.0,13.0,repeatmasker_wrapper/4.0.9
18979, 2021-02 ,115.0,8.0,replace_column_with_key_value_file/0.2
18980, 2021-02 ,91.0,13.0,sailfish/0.10.1.1
18981, 2021-02 ,13.0,2.0,salmon/0.14.1.2+galaxy1
18982, 2021-02 ,918.0,60.0,salmon/1.3.0+galaxy1
18983, 2021-02 ,3.0,0.0,sklearn_build_pipeline/1.0.8.2
18984, 2021-02 ,1.0,1.0,sklearn_data_preprocess/1.0.8.2
18985, 2021-02 ,2.0,0.0,sklearn_ensemble/1.0.8.2
18986, 2021-02 ,1.0,0.0,sklearn_estimator_attributes/1.0.8.2
18987, 2021-02 ,1.0,0.0,sklearn_feature_selection/1.0.8.2
18988, 2021-02 ,3.0,0.0,sklearn_generalized_linear/1.0.8.2
18989, 2021-02 ,2.0,0.0,sklearn_nn_classifier/1.0.8.2
18990, 2021-02 ,22.0,10.0,sklearn_numeric_clustering/1.0.8.2
18991, 2021-02 ,1.0,0.0,sklearn_pairwise_metrics/1.0.8.2
18992, 2021-02 ,3.0,0.0,sklearn_searchcv/1.0.8.2
18993, 2021-02 ,1.0,1.0,sklearn_stacking_ensemble_models/1.0.8.2
18994, 2021-02 ,10.0,2.0,sklearn_svm_classifier/1.0.8.2
18995, 2021-02 ,1.0,0.0,sklearn_train_test_eval/1.0.8.2
18996, 2021-02 ,3.0,2.0,sklearn_train_test_split/1.0.8.2
18997, 2021-02 ,43.0,20.0,tp_split_on_column/0.2
18998, 2021-02 ,2.0,2.0,split_file_to_collection/0.4.0
18999, 2021-02 ,54.0,14.0,split_file_to_collection/0.5.0
19000, 2021-02 ,114.0,17.0,tp_awk_tool/1.1.1
19001, 2021-02 ,358.0,33.0,tp_awk_tool/1.1.2
19002, 2021-02 ,1180.0,149.0,tp_cat/0.1.0
19003, 2021-02 ,20.0,7.0,tp_cut_tool/1.0.0
19004, 2021-02 ,2488.0,265.0,tp_cut_tool/1.1.0
19005, 2021-02 ,4.0,1.0,tp_easyjoin_tool/1.1.1
19006, 2021-02 ,610.0,107.0,tp_easyjoin_tool/1.1.2
19007, 2021-02 ,118.0,2.0,tp_find_and_replace/1.1.1
19008, 2021-02 ,803.0,42.0,tp_find_and_replace/1.1.3
19009, 2021-02 ,431.0,32.0,tp_grep_tool/1.1.1
19010, 2021-02 ,323.0,91.0,tp_head_tool/1.1.0
19011, 2021-02 ,802.0,34.0,tp_multijoin_tool/1.1.1
19012, 2021-02 ,334.0,81.0,tp_replace_in_column/1.1.3
19013, 2021-02 ,303.0,42.0,tp_replace_in_line/1.1.2
19014, 2021-02 ,849.0,26.0,tp_sed_tool/1.1.1
19015, 2021-02 ,5.0,3.0,tp_sort_header_tool/1.1.0
19016, 2021-02 ,549.0,126.0,tp_sort_header_tool/1.1.1
19017, 2021-02 ,11.0,5.0,tp_sort_rows/1.1.0
19018, 2021-02 ,226.0,48.0,tp_sorted_uniq/1.1.0
19019, 2021-02 ,4.0,1.0,tp_tac/1.1.0
19020, 2021-02 ,4.0,1.0,tp_tail_tool/1.0.0
19021, 2021-02 ,140.0,49.0,tp_tail_tool/1.1.0
19022, 2021-02 ,3.0,0.0,tp_text_file_with_recurring_lines/1.1.0
19023, 2021-02 ,1.0,1.0,tp_unfold_column_tool/1.1.0
19024, 2021-02 ,20.0,8.0,tp_unfold_column_tool/1.1.1
19025, 2021-02 ,120.0,15.0,tp_uniq_tool/1.1.1
19026, 2021-02 ,62.0,5.0,trim_galore/0.4.3.1
19027, 2021-02 ,2574.0,212.0,trim_galore/0.6.3
19028, 2021-02 ,1.0,1.0,uniprot/0.1
19029, 2021-02 ,14.0,7.0,uniprot/0.2
19030, 2021-02 ,1.0,1.0,naive_variant_caller/0.0.1
19031, 2021-02 ,448.0,47.0,naive_variant_caller/0.0.4
19032, 2021-02 ,3.0,2.0,getalleleseq/0.0.1
19033, 2021-02 ,7.0,5.0,hetbox/1.0
19034, 2021-02 ,5.0,4.0,phylorelatives/0.0.1
19035, 2021-02 ,15.0,6.0,gmx_editconf/2020.2+galaxy0
19036, 2021-02 ,16.0,4.0,gmx_em/2020.2+galaxy0
19037, 2021-02 ,30.0,6.0,gmx_setup/2020.2+galaxy0
19038, 2021-02 ,20.0,3.0,gmx_sim/2020.2+galaxy0
19039, 2021-02 ,22.0,5.0,gmx_solvate/2020.2+galaxy0
19040, 2021-02 ,7.0,1.0,ctsm_fates/2.0.1
19041, 2021-02 ,15.0,2.0,exomedepth/1.1.0
19042, 2021-02 ,2.0,2.0,prokka/1.12.0
19043, 2021-02 ,13.0,7.0,prokka/1.14.5
19044, 2021-02 ,3458.0,184.0,prokka/1.14.5+galaxy0
19045, 2021-02 ,4.0,2.0,taxonomy_krona_chart/2.6.1
19046, 2021-02 ,22.0,2.0,taxonomy_krona_chart/2.6.1.1
19047, 2021-02 ,151.0,49.0,taxonomy_krona_chart/2.7.1
19048, 2021-02 ,638.0,141.0,bam_to_sam/2.0.1
19049, 2021-02 ,6.0,2.0,bamtools/0.0.1
19050, 2021-02 ,522.0,75.0,bamtools/2.4.0.0
19051, 2021-02 ,24.0,12.0,bamFilter/0.0.1
19052, 2021-02 ,2.0,1.0,bamFilter/0.0.2
19053, 2021-02 ,1850.0,145.0,bamFilter/2.4.1
19054, 2021-02 ,62.0,14.0,bamSplit/2.4.0
19055, 2021-02 ,49.0,11.0,bamtools_split/2.4.0
19056, 2021-02 ,17.0,3.0,gops_basecoverage_1/1.0.0
19057, 2021-02 ,1.0,1.0,bowtie2/0.2
19058, 2021-02 ,5.0,1.0,bowtie2/2.2.6
19059, 2021-02 ,1.0,1.0,bowtie2/2.2.6.2
19060, 2021-02 ,10.0,6.0,bowtie2/2.3.2.2
19061, 2021-02 ,7.0,2.0,bowtie2/2.3.4.1
19062, 2021-02 ,5.0,4.0,bowtie2/2.3.4.2
19063, 2021-02 ,14291.0,904.0,bowtie2/2.3.4.3+galaxy0
19064, 2021-02 ,31.0,5.0,bowtie_wrapper/1.1.2
19065, 2021-02 ,12.0,1.0,bowtie_wrapper/1.2.0
19066, 2021-02 ,1.0,1.0,bwa/0.7.12.1
19067, 2021-02 ,10.0,2.0,bwa/0.7.15.1
19068, 2021-02 ,1281.0,259.0,bwa/0.7.17.4
19069, 2021-02 ,85.0,12.0,bwa_mem/0.1
19070, 2021-02 ,3.0,1.0,bwa_mem/0.7.12.1
19071, 2021-02 ,2.0,2.0,bwa_mem/0.7.15.1
19072, 2021-02 ,5263.0,619.0,bwa_mem/0.7.17.1
19073, 2021-02 ,6.0,3.0,bwa_wrapper/1.2.3
19074, 2021-02 ,4.0,0.0,cca1/1.0.0
19075, 2021-02 ,34.0,14.0,cd_hit_dup/0.0.1
19076, 2021-02 ,1.0,0.0,clustalw/0.1
19077, 2021-02 ,1720.0,126.0,clustalw/2.1
19078, 2021-02 ,42.0,9.0,gops_cluster_1/1.0.0
19079, 2021-02 ,1.0,1.0,Add_a_column1/1.1.0
19080, 2021-02 ,88.0,17.0,Add_a_column1/1.2.0
19081, 2021-02 ,985.0,107.0,Add_a_column1/1.3.1
19082, 2021-02 ,214.0,1.0,Add_a_column1/1.5
19083, 2021-02 ,118.0,21.0,Add_a_column1/1.6
19084, 2021-02 ,8.0,4.0,gops_complement_1/1.0.0
19085, 2021-02 ,156.0,27.0,gops_concat_1/1.0.1
19086, 2021-02 ,3.0,2.0,cor2/1.0.0
19087, 2021-02 ,5.0,4.0,count_gff_features/0.2
19088, 2021-02 ,127.0,15.0,gops_coverage_1/1.0.0
19089, 2021-02 ,10.0,6.0,cuffcompare/2.2.1.0
19090, 2021-02 ,44.0,14.0,cuffcompare/2.2.1.2
19091, 2021-02 ,3.0,2.0,cuffdiff/0.0.7
19092, 2021-02 ,1.0,1.0,cuffdiff/2.2.1.2
19093, 2021-02 ,75.0,33.0,cuffdiff/2.2.1.3
19094, 2021-02 ,5.0,3.0,cuffdiff/2.2.1.5
19095, 2021-02 ,1013.0,146.0,cuffdiff/2.2.1.6
19096, 2021-02 ,1.0,1.0,cufflinks/0.0.6
19097, 2021-02 ,1.0,1.0,cufflinks/0.0.7
19098, 2021-02 ,31.0,7.0,cufflinks/2.2.1.0
19099, 2021-02 ,2.0,2.0,cufflinks/2.2.1.2
19100, 2021-02 ,1810.0,196.0,cufflinks/2.2.1.3
19101, 2021-02 ,482.0,75.0,cuffmerge/0.0.5
19102, 2021-02 ,6.0,6.0,cuffmerge/0.0.6
19103, 2021-02 ,18.0,10.0,cuffmerge/2.2.1.0
19104, 2021-02 ,3.0,3.0,cuffmerge/2.2.1.1
19105, 2021-02 ,334.0,37.0,cuffmerge/2.2.1.2
19106, 2021-02 ,29.0,10.0,cuffnorm/2.2.1.3
19107, 2021-02 ,3.0,1.0,cuffquant/2.2.1.1
19108, 2021-02 ,7.0,7.0,cummeRbund/2.16.0
19109, 2021-02 ,864.0,28.0,cummeRbund/2.16.0+galaxy1
19110, 2021-02 ,4.0,2.0,cummerbund_to_cuffdiff/1.0.1
19111, 2021-02 ,2.0,1.0,dividePgSnp/1.0.0
19112, 2021-02 ,4.0,1.0,EMBOSS: backtranseq2/6.6.0
19113, 2021-02 ,4.0,1.0,EMBOSS: cai6/5.0.0
19114, 2021-02 ,1.0,1.0,EMBOSS: charge8/5.0.0.1
19115, 2021-02 ,1.0,1.0,EMBOSS: chips10/5.0.0
19116, 2021-02 ,1.0,1.0,EMBOSS: codcmp12/5.0.0
19117, 2021-02 ,1.0,1.0,EMBOSS: cpgplot15/5.0.0
19118, 2021-02 ,8.0,1.0,EMBOSS: cusp17/5.0.0
19119, 2021-02 ,2.0,1.0,EMBOSS: cutseq18/5.0.0.1
19120, 2021-02 ,1.0,1.0,EMBOSS: degapseq20/5.0.0
19121, 2021-02 ,1.0,1.0,EMBOSS: diffseq22/5.0.0.1
19122, 2021-02 ,1.0,1.0,EMBOSS: dotmatcher24/5.0.0.1
19123, 2021-02 ,3.0,1.0,EMBOSS: dottup26/5.0.0.1
19124, 2021-02 ,1.0,1.0,EMBOSS: dreg27/5.0.0
19125, 2021-02 ,2.0,1.0,EMBOSS: einverted28/5.0.0.1
19126, 2021-02 ,1.0,1.0,EMBOSS: equicktandem31/5.0.0.1
19127, 2021-02 ,4.0,3.0,EMBOSS: etandem33/5.0.0.1
19128, 2021-02 ,1.0,1.0,EMBOSS: extractfeat34/5.0.0.1
19129, 2021-02 ,61.0,6.0,EMBOSS: extractseq35/5.0.0
19130, 2021-02 ,1.0,1.0,EMBOSS: freak36/5.0.0.1
19131, 2021-02 ,3.0,2.0,EMBOSS: fuzznuc37/5.0.2
19132, 2021-02 ,13.0,1.0,EMBOSS: fuzzpro38/5.0.0.1
19133, 2021-02 ,28.0,6.0,EMBOSS: geecee41/5.0.0
19134, 2021-02 ,32.0,8.0,EMBOSS: getorf42/5.0.0.1
19135, 2021-02 ,1.0,0.0,EMBOSS: helixturnhelix43/5.0.0.1
19136, 2021-02 ,1.0,1.0,EMBOSS: infoseq46/5.0.0
19137, 2021-02 ,2.0,2.0,EMBOSS: matcher52/5.0.0.1
19138, 2021-02 ,4.0,4.0,EMBOSS: merger54/5.0.0.1
19139, 2021-02 ,1.0,0.0,EMBOSS: needle56/5.0.0
19140, 2021-02 ,9.0,3.0,EMBOSS: needle56/5.0.0.1
19141, 2021-02 ,1.0,1.0,EMBOSS: newcpgreport57/5.0.0.1
19142, 2021-02 ,1.0,1.0,EMBOSS: nthseq62/5.0.0.1
19143, 2021-02 ,3.0,1.0,EMBOSS: palindrome65/5.0.0.1
19144, 2021-02 ,2.0,2.0,EMBOSS: pepcoil68/5.0.0.1
19145, 2021-02 ,1.0,1.0,EMBOSS: pepwheel72/5.0.0.1
19146, 2021-02 ,1.0,1.0,EMBOSS: pepwindow73/5.0.0.1
19147, 2021-02 ,2.0,1.0,EMBOSS: pepwindowall74/5.0.0.1
19148, 2021-02 ,1.0,1.0,EMBOSS: plotcon75/5.0.0.1
19149, 2021-02 ,4.0,3.0,EMBOSS: plotorf76/5.0.0
19150, 2021-02 ,5.0,1.0,EMBOSS: polydot77/5.0.0.1
19151, 2021-02 ,6.0,4.0,EMBOSS: prettyplot79/5.0.0.1
19152, 2021-02 ,9.0,3.0,EMBOSS: primersearch81/5.0.0.1
19153, 2021-02 ,11.0,2.0,EMBOSS: revseq82/5.0.0
19154, 2021-02 ,2.0,2.0,EMBOSS: seqmatchall83/5.0.0.1
19155, 2021-02 ,3.0,1.0,EMBOSS: seqret84/5.0.0
19156, 2021-02 ,1.0,1.0,EMBOSS: shuffleseq87/5.0.0.1
19157, 2021-02 ,1.0,0.0,EMBOSS: sirna89/5.0.0
19158, 2021-02 ,3.0,3.0,EMBOSS: splitter92/5.0.0.1
19159, 2021-02 ,1.0,1.0,EMBOSS: supermatcher95/5.0.0.1
19160, 2021-02 ,2.0,1.0,EMBOSS: textsearch98/5.0.0
19161, 2021-02 ,5.0,2.0,EMBOSS: tranalign100/5.0.0
19162, 2021-02 ,125.0,29.0,EMBOSS: transeq101/5.0.0
19163, 2021-02 ,2.0,0.0,EMBOSS: trimseq103/5.0.0.1
19164, 2021-02 ,16.0,5.0,EMBOSS: water107/5.0.0.1
19165, 2021-02 ,83.0,19.0,fasta_compute_length/1.0.3
19166, 2021-02 ,76.0,14.0,fasta_concatenate0/0.0.1
19167, 2021-02 ,48.0,2.0,fasta_filter_by_length/1.1
19168, 2021-02 ,404.0,46.0,fasta_filter_by_length/1.2
19169, 2021-02 ,24.0,14.0,cshl_fasta_formatter/1.0.1
19170, 2021-02 ,12.0,5.0,cshl_fasta_nucleotides_changer/1.0.2
19171, 2021-02 ,415.0,22.0,fasta2tab/1.1.0
19172, 2021-02 ,420.0,54.0,fasta2tab/1.1.1
19173, 2021-02 ,128.0,2.0,fastq_combiner/1.1.1
19174, 2021-02 ,109.0,12.0,fastq_combiner/1.1.5
19175, 2021-02 ,28.0,1.0,fastq_filter/1.1.1
19176, 2021-02 ,684.0,95.0,fastq_filter/1.1.5
19177, 2021-02 ,21.0,4.0,fastq_groomer/1.0.4
19178, 2021-02 ,38.0,5.0,fastq_groomer/1.1.1
19179, 2021-02 ,2550.0,252.0,fastq_groomer/1.1.5
19180, 2021-02 ,132.0,15.0,fastq_manipulation/1.1.5
19181, 2021-02 ,60.0,7.0,fastq_masker_by_quality/1.1.5
19182, 2021-02 ,968.0,59.0,fastq_paired_end_deinterlacer/1.1.5
19183, 2021-02 ,399.0,60.0,fastq_paired_end_interlacer/1.2.0.1+galaxy0
19184, 2021-02 ,2.0,1.0,fastq_paired_end_joiner/2.0.1.1
19185, 2021-02 ,525.0,45.0,fastq_paired_end_joiner/2.0.1.1+galaxy0
19186, 2021-02 ,790.0,25.0,fastq_paired_end_splitter/1.1.5
19187, 2021-02 ,80.0,17.0,cshl_fastq_quality_boxplot/1.0.1
19188, 2021-02 ,10.0,5.0,cshl_fastq_quality_converter/1.0.1
19189, 2021-02 ,4.0,1.0,cshl_fastq_quality_filter/1.0.0
19190, 2021-02 ,443.0,59.0,cshl_fastq_quality_filter/1.0.2+galaxy0
19191, 2021-02 ,100.0,48.0,fastq_stats/1.1.5
19192, 2021-02 ,576.0,52.0,cshl_fastq_to_fasta/1.0.2
19193, 2021-02 ,64.0,12.0,fastq_to_tabular/1.1.5
19194, 2021-02 ,12.0,1.0,fastq_trimmer/1.1.1
19195, 2021-02 ,266.0,35.0,fastq_trimmer/1.1.5
19196, 2021-02 ,1.0,1.0,fastq_quality_trimmer/1.0.0
19197, 2021-02 ,395.0,70.0,fastq_quality_trimmer/1.1.5
19198, 2021-02 ,49.0,9.0,fastqc/0.52
19199, 2021-02 ,89.0,9.0,fastqc/0.63
19200, 2021-02 ,12.0,2.0,fastqc/0.64
19201, 2021-02 ,66.0,2.0,fastqc/0.65
19202, 2021-02 ,3.0,1.0,fastqc/0.67
19203, 2021-02 ,36.0,4.0,fastqc/0.69
19204, 2021-02 ,10.0,3.0,fastqc/0.71
19205, 2021-02 ,1088.0,11.0,fastqc/0.72
19206, 2021-02 ,32586.0,2227.0,fastqc/0.72+galaxy1
19207, 2021-02 ,1.0,1.0,fastq_to_fasta_python/1.1.1
19208, 2021-02 ,1378.0,104.0,fastq_to_fasta_python/1.1.5
19209, 2021-02 ,25.0,7.0,cshl_fastx_artifacts_filter/1.0.1+galaxy0
19210, 2021-02 ,8.0,2.0,cshl_fastx_barcode_splitter/1.0.0
19211, 2021-02 ,230.0,22.0,cshl_fastx_barcode_splitter/1.0.1
19212, 2021-02 ,109.0,3.0,cshl_fastx_clipper/1.0.1
19213, 2021-02 ,5.0,1.0,cshl_fastx_clipper/1.0.3
19214, 2021-02 ,201.0,11.0,cshl_fastx_clipper/1.0.3+galaxy0
19215, 2021-02 ,127.0,4.0,cshl_fastx_collapser/1.0.0
19216, 2021-02 ,596.0,19.0,cshl_fastx_collapser/1.0.1
19217, 2021-02 ,40.0,7.0,cshl_fastx_nucleotides_distribution/1.0.1
19218, 2021-02 ,83.0,21.0,cshl_fastx_quality_statistics/1.0.1
19219, 2021-02 ,125.0,4.0,cshl_fastx_renamer/0.0.11
19220, 2021-02 ,192.0,10.0,cshl_fastx_renamer/0.0.14+galaxy1
19221, 2021-02 ,216.0,11.0,cshl_fastx_reverse_complement/1.0.2+galaxy0
19222, 2021-02 ,144.0,4.0,cshl_fastx_trimmer/1.0.0
19223, 2021-02 ,3553.0,68.0,cshl_fastx_trimmer/1.0.2+galaxy0
19224, 2021-02 ,50.0,13.0,flanking_features_1/4.0.1
19225, 2021-02 ,500.0,1.0,bamleftalign/1.0.2.29-1
19226, 2021-02 ,7.0,2.0,bamleftalign/1.1.0.46-0
19227, 2021-02 ,247.0,35.0,bamleftalign/1.3.1
19228, 2021-02 ,2.0,2.0,freebayes/0.0.3
19229, 2021-02 ,28.0,13.0,freebayes/0.4
19230, 2021-02 ,4.0,3.0,freebayes/0.4.1
19231, 2021-02 ,2.0,2.0,freebayes/1.0.2.29-3
19232, 2021-02 ,509.0,6.0,freebayes/1.1.0.46-0
19233, 2021-02 ,1993.0,354.0,freebayes/1.3.1
19234, 2021-02 ,1.0,1.0,freebayes/freebayes-0.9.14
19235, 2021-02 ,1.0,1.0,generate_matrix_for_pca_and_lda1/1.0.0
19236, 2021-02 ,144.0,54.0,get_flanks1/1.0.0
19237, 2021-02 ,2.0,1.0,indelRates_3way/1.0.0
19238, 2021-02 ,1.0,1.0,getIndels_2way/1.0.0
19239, 2021-02 ,6.0,1.0,gffread/0.11.6.0
19240, 2021-02 ,210.0,49.0,gffread/2.2.1.2
19241, 2021-02 ,1.0,0.0,hgv_funDo/1.0.0
19242, 2021-02 ,3.0,0.0,hgv_hilbertvis/1.0.0
19243, 2021-02 ,16.0,6.0,histogram_rpy/1.0.4
19244, 2021-02 ,1142.0,177.0,gops_intersect_1/1.0.0
19245, 2021-02 ,1289.0,255.0,gops_join_1/1.0.0
19246, 2021-02 ,2.0,1.0,kpca1/1.0.0
19247, 2021-02 ,3.0,1.0,kraken/1.2.1
19248, 2021-02 ,3.0,1.0,kraken/1.2.3
19249, 2021-02 ,3.0,1.0,kraken/1.2.4
19250, 2021-02 ,257.0,28.0,kraken/1.3.1
19251, 2021-02 ,120.0,13.0,Kraken2Tax/1.2
19252, 2021-02 ,25.0,6.0,kraken-filter/1.3.1
19253, 2021-02 ,14.0,7.0,kraken-mpa-report/1.2.4
19254, 2021-02 ,61.0,24.0,kraken-report/1.3.1
19255, 2021-02 ,2.0,1.0,kraken-translate/1.2.3
19256, 2021-02 ,36.0,11.0,kraken-translate/1.3.1
19257, 2021-02 ,1.0,0.0,lastz_d_wrapper/1.3.2
19258, 2021-02 ,877.0,1.0,lastz_wrapper_2/1.3.1
19259, 2021-02 ,17610.0,19.0,lastz_wrapper_2/1.3.2
19260, 2021-02 ,1.0,1.0,lda_analy1/1.0.1
19261, 2021-02 ,45.0,24.0,megablast_wrapper/1.2.0
19262, 2021-02 ,9.0,1.0,megablast_xml_parser/1.0.1
19263, 2021-02 ,133.0,13.0,gops_merge_1/1.0.0
19264, 2021-02 ,1.0,1.0,microsats_align1/1.0.0
19265, 2021-02 ,1.0,0.0,mutate_snp_codon_1/1.0.0
19266, 2021-02 ,28.0,3.0,blastxml_to_tabular/2.10.1+galaxy0
19267, 2021-02 ,17.0,6.0,ncbi_blastdbcmd_info/2.10.1+galaxy0
19268, 2021-02 ,5.0,2.0,ncbi_blastdbcmd_wrapper/2.10.1+galaxy0
19269, 2021-02 ,1.0,1.0,ncbi_blastn_wrapper/0.2.01
19270, 2021-02 ,3.0,2.0,ncbi_blastn_wrapper/0.3.3
19271, 2021-02 ,593.0,91.0,ncbi_blastn_wrapper/2.10.1+galaxy0
19272, 2021-02 ,126.0,35.0,ncbi_blastp_wrapper/2.10.1+galaxy0
19273, 2021-02 ,97.0,31.0,ncbi_blastx_wrapper/2.10.1+galaxy0
19274, 2021-02 ,1.0,1.0,ncbi_convert2blastmask_wrapper/2.10.1+galaxy0
19275, 2021-02 ,2.0,2.0,ncbi_dustmasker_wrapper/2.10.1+galaxy0
19276, 2021-02 ,1.0,1.0,ncbi_makeblastdb/0.3.3
19277, 2021-02 ,221.0,63.0,ncbi_makeblastdb/2.10.1+galaxy0
19278, 2021-02 ,31.0,6.0,ncbi_tblastn_wrapper/2.10.1+galaxy0
19279, 2021-02 ,26.0,12.0,ncbi_tblastx_wrapper/2.10.1+galaxy0
19280, 2021-02 ,4.0,2.0,picard_ARRG/1.56.0
19281, 2021-02 ,80.0,14.0,picard_AddOrReplaceReadGroups/1.126.0
19282, 2021-02 ,3.0,1.0,picard_AddOrReplaceReadGroups/1.136.0
19283, 2021-02 ,556.0,91.0,picard_AddOrReplaceReadGroups/2.18.2.1
19284, 2021-02 ,7.0,3.0,picard_AddOrReplaceReadGroups/2.7.1.0
19285, 2021-02 ,10.0,4.0,picard_BedToIntervalList/2.18.2.1
19286, 2021-02 ,55.0,34.0,picard_CASM/2.18.2.1
19287, 2021-02 ,20.0,10.0,picard_CleanSam/1.126.0
19288, 2021-02 ,3.0,2.0,picard_CleanSam/1.136.0
19289, 2021-02 ,261.0,57.0,picard_CleanSam/2.18.2.1
19290, 2021-02 ,1.0,1.0,picard_CollectBaseDistributionByCycle/2.18.2.1
19291, 2021-02 ,3.0,1.0,picard_CollectHsMetrics/2.18.2
19292, 2021-02 ,1.0,1.0,picard_CollectInsertSizeMetrics/1.136.0
19293, 2021-02 ,272.0,22.0,picard_CollectInsertSizeMetrics/2.18.2.1
19294, 2021-02 ,13.0,2.0,picard_CollectInsertSizeMetrics/2.7.1.0
19295, 2021-02 ,2.0,1.0,picard_CollectRnaSeqMetrics/2.18.2.2
19296, 2021-02 ,2.0,2.0,picard_CollectWgsMetrics/2.18.2.1
19297, 2021-02 ,14.0,5.0,picard_DownsampleSam/2.18.2.1
19298, 2021-02 ,41.0,4.0,picard_EstimateLibraryComplexity/2.18.2.1
19299, 2021-02 ,33.0,10.0,picard_FastqToSam/2.18.2.1
19300, 2021-02 ,8.0,4.0,picard_FilterSamReads/2.18.2.1
19301, 2021-02 ,2.0,1.0,picard_FixMateInformation/2.18.2.1
19302, 2021-02 ,23.0,12.0,picard_MarkDuplicates/1.126.0
19303, 2021-02 ,8.0,4.0,picard_MarkDuplicates/1.136.0
