,num_jobs,consumed_mem_gb,allocated_mem_gb,pct_mem_consumed,tool_name_version
993,136,94,1044,9.0,picard_MarkDuplicatesWithMateCigar/2.18.2.3
994,125,94,960,9.8,bcftools_isec/1.15.1+galaxy2
995,207,94,1590,5.9,fastq_to_fasta_python/1.1.1
996,138,93,1060,8.8,sequence_content_trimmer/0.2.3
997,9,93,292,31.8,fasterq_dump/2.10.9+galaxy0
998,246,93,1889,4.9,build_ucsc_custom_track_1/1.0.1
999,1,92,94,97.9,ncbi_tblastn_wrapper/2.10.1+galaxy0
1000,1,92,94,97.9,ncbi_blastx_wrapper/2.10.1+galaxy0
1001,24,92,184,50.0,bamFilter/0.0.2
1002,126,92,968,9.5,circos_wiggle_to_scatter/0.69.8+galaxy7
1003,42,92,323,28.5,picard_CollectGcBiasMetrics/2.18.2.1
1004,55,90,415,21.7,dropletutils_read_10x/1.0.4+galaxy0
1005,37,90,284,31.7,macs2_refinepeak/2.2.7.1+galaxy0
1006,328,90,2519,3.6,ggplot2_pca/3.3.5+galaxy0
1007,316,90,2427,3.7,tn93_readreduce/1.0.6+galaxy1
1008,53,89,392,22.7,_ensembl_gtf2gene_list/1.52.0+galaxy0
1009,10,89,307,29.0,trimmomatic/0.36.2
1010,54,88,1599,5.5,search_gui/3.3.10.1
1011,293,87,2250,3.9,CONVERTER_interval_to_bed6_0/CONVERTER_interval_to_bed6_0
1012,355,87,2726,3.2,EMBOSS: extractfeat34/5.0.0.1
1013,131,87,4024,2.2,mothur_phylo_diversity/1.39.5.0
1014,264,86,8110,1.1,mothur_chimera_uchime/1.39.5.0
1015,45,86,1382,6.2,maker/2.31.11+galaxy1
1016,24,86,184,46.7,crossmap_bam/0.6.1+galaxy0
1017,108,86,829,10.4,meme_fimo/5.4.1+galaxy0
1018,118,86,906,9.5,samtools_phase/2.0.2
1019,280,85,2150,4.0,mummer_dnadiff/4.0.0rc1+galaxy2
1020,232,85,1782,4.8,bcftools_plugin_counts/1.10+galaxy1
1021,325,85,2481,3.4,mothur_venn/1.39.5.0
1022,38,85,1167,7.3,deeptools_plot_fingerprint/2.5.0.0
1023,348,84,2673,3.1,prepare_box/2021.03.5+galaxy0
1024,159,84,1221,6.9,gtf_filter_by_attribute_values_list/gtf_filter_by_attribute_values_list
1025,34,84,261,32.2,pharmcat/1.7.0+galaxy0
1026,194,83,1490,5.6,ucsc-twobittofa/377
1027,38,83,292,28.4,umi_tools_count/0.5.5.1
1028,54,83,415,20.0,cshl_fastx_renamer/0.0.11
1029,191,83,5706,1.5,mothur_trim_seqs/1.39.5.0
1030,19,82,146,56.2,mmpbsa_mmgbsa/21.10+galaxy0
1031,63,82,480,17.1,anndata_import/0.7.5+galaxy0
1032,141,82,1083,7.6,mothur_reverse_seqs/1.39.5.0
1033,283,82,2173,3.8,clustalw/2.1
1034,122,81,937,8.6,snpEff_build_gb/4.3+T.galaxy4
1035,90,81,691,11.7,scanpy_filter_cells/1.7.2+galaxy0
1036,320,81,2442,3.3,mothur_summary_single/1.39.5.2
1037,172,81,1321,6.1,pygenomeTracks/3.8+galaxy0
1038,27,81,207,39.1,bamSplit/2.4.0
1039,47,80,384,20.8,CONVERTER_sam_to_unsorted_bam/CONVERTER_sam_to_unsorted_bam
1040,262,80,2012,4.0,nextclade/1.4.1+galaxy0
1041,43,80,330,24.2,featurecounts/1.6.2
1042,19,80,573,14.0,unicycler/0.4.6.0
1043,291,80,2235,3.6,vsearch_clustering/2.8.3.0
1044,246,79,1889,4.2,ncbi_blastdbcmd_wrapper/2.10.1+galaxy2
1045,46,79,353,22.4,macs2_predictd/2.1.1.20160309.1
1046,114,78,876,8.9,medaka_variant/1.4.4+galaxy0
1047,147,78,4463,1.7,deseq2/2.11.40.2
1048,80,78,614,12.7,scanpy_read_10x/1.8.1+galaxy9
1049,62,78,476,16.4,bedtools_genomecoveragebed/2.29.0
1050,53,77,1609,4.8,deeptools_compute_matrix/3.1.2.0.0
1051,88,77,676,11.4,scanpy_plot_embed/1.7.2+galaxy0
1052,305,77,2342,3.3,EMBOSS: union105/5.0.0
1053,215,76,1647,4.6,gffcompare_to_bed/0.2.1
1054,75,76,576,13.2,ident_params/4.0.41+galaxy1
1055,261,76,1978,3.8,multiqc/1.9+galaxy1
1056,35,76,269,28.3,fastpca/0.9.1
1057,133,75,4059,1.8,deeptools_multi_bigwig_summary/3.3.2.0.0
1058,290,75,2227,3.4,EMBOSS: skipseq91/5.0.0.1
1059,132,75,1014,7.4,column_remove_by_header/0.0.1
1060,60,75,1824,4.1,deeptools_bigwig_compare/3.3.2.0.0
1061,283,74,2173,3.4,wormbase/wormbase
1062,280,74,2150,3.4,ctb_alignit/1.0.4+galaxy0
1063,279,74,2143,3.5,vcfdistance/1.0.0_rc3+galaxy0
1064,186,74,1428,5.2,vcfgenotypes/1.0.0_rc3+galaxy0
1065,31,74,238,31.1,macs2_bdgcmp/2.1.1.20160309.0
1066,20,74,609,12.2,presto_buildconsensus/0.6.2+galaxy0
1067,311,73,2373,3.1,fasta-stats/1.0.1
1068,182,73,1398,5.2,Add_a_column1/1.2.0
1069,131,72,1006,7.2,cshl_fastq_quality_converter/1.0.1
1070,18,72,138,52.2,picard_ValidateSamFile/2.7.1.0
1071,85,72,653,11.0,vsearch_chimera_detection/2.8.3.0
1072,6,72,46,156.5,align_families/2.15
1073,33,71,246,28.9,scanpy_scale_data/1.8.1+galaxy9
1074,9,71,271,26.2,maxquant/1.6.17.0+galaxy7
1075,205,71,1574,4.5,tradis_essentiality/1.4.5+galaxy2
1076,290,71,2227,3.2,bedtools_shufflebed/2.30.0
1077,72,71,553,12.8,scanpy_run_umap/1.7.2+galaxy0
1078,26,71,799,8.9,deeptools_plot_coverage/2.5.0.0
1079,40,70,307,22.8,strelka_somatic/2.9.10+galaxy0
1080,46,70,353,19.8,snpSift_geneSets/4.3.0
1081,12,70,92,76.1,hicup_hicup/0.8.3+galaxy0
1082,38,70,292,24.0,macs2_randsample/2.2.7.1+galaxy0
1083,3,70,90,77.8,minimap2/2.17+galaxy0
1084,297,70,2281,3.1,send_to_cloud/send_to_cloud
1085,259,69,1989,3.5,poretools_yield_plot/0.6.1a1.1
1086,2,69,61,113.1,hisat2/2.0.3
1087,44,69,338,20.4,mimodd_reheader/0.1.9
1088,99,68,2920,2.3,stringtie_merge/2.2.1+galaxy1
1089,213,68,1636,4.2,idr/2.0.3
1090,141,68,1083,6.3,cshl_fastx_barcode_splitter/1.0.0
1091,84,67,2562,2.6,ivar_trim/1.3.1+galaxy0
1092,266,67,2043,3.3,collapse_dataset/4.1
1093,13,67,100,67.0,bcftools_call/1.4.0
1094,239,67,1836,3.6,ggplot2_point/3.4.0+galaxy0
1095,36,67,958,7.0,tb_profiler_profile/4.4.1+galaxy0
1096,102,66,783,8.4,fasta_nucleotide_color_plot/1.0.1
1097,230,66,1724,3.8,mothur_remove_groups/1.39.5.0
1098,35,66,269,24.5,trinity_abundance_estimates_to_matrix/2.15.1+galaxy0
1099,2,66,91,72.5,rna_starsolo/2.7.7a
1100,3,65,92,70.7,alevin/1.3.0+galaxy2
1101,199,65,1528,4.3,EMBOSS: revseq82/5.0.0
1102,188,64,5587,1.1,mothur_chimera_vsearch/1.39.5.1
1103,56,64,1482,4.3,sklearn_searchcv/1.0.8.4
1104,74,64,568,11.3,cshl_fastx_collapser/1.0.0
1105,251,63,1928,3.3,vsearch_dereplication/2.8.3.0
1106,31,63,238,26.5,idba_ud/1.1.3+galaxy1
1107,57,63,438,14.4,vcffixup/1.0.0_rc3+galaxy0
1108,55,63,422,14.9,salsa/2.3+galaxy3
1109,70,62,538,11.5,purge_dups/1.2.6+galaxy0
1110,170,62,1306,4.7,cshl_fastx_trimmer/1.0.0
1111,32,62,246,25.2,macs2_predictd/2.1.1.20160309.0
1112,161,62,1236,5.0,blastxml_to_tabular/2.10.1+galaxy2
1113,45,61,330,18.5,scanpy_run_tsne/1.8.1+galaxy9
1114,42,61,311,19.6,scanpy_compute_graph/1.8.1+galaxy9
1115,157,61,1194,5.1,mothur_get_groups/1.39.5.0
1116,12,61,197,31.0,ncbi_blastn_wrapper/0.2.01
1117,233,61,1786,3.4,gmx_setup/2022+galaxy0
1118,67,61,515,11.8,deeptools_plot_heatmap/3.1.2.0.1
1119,307,61,9314,0.7,minimap2/2.20+galaxy1
1120,242,61,1859,3.3,heatmap_1/1.0.0
1121,99,61,760,8.0,EMBOSS: newcpgseek58/5.0.0.1
1122,50,60,384,15.6,scanpy_run_tsne/1.7.2+galaxy0
1123,18,60,138,43.5,picard_MergeSamFiles/1.136.0
1124,185,60,1421,4.2,mimodd_varreport/0.1.9
1125,209,60,1605,3.7,prepare_receptor/1.5.7+galaxy0
1126,189,59,1440,4.1,bedtools_intersectbed/2.29.0
1127,158,59,2339,2.5,gmx_sim/2022+galaxy0
1128,221,59,1670,3.5,get_pdb/0.1.0
1129,10,58,77,75.3,hyphy_bgm/2.5.36+galaxy2
1130,16,58,123,47.2,mimodd_convert/0.1.9
1131,122,58,937,6.2,samtools_view/1.9+galaxy3
1132,217,58,1667,3.5,regex1/1.0.3
1133,19,58,146,39.7,samtools_flagstat/2.0.1
1134,231,57,1766,3.2,uniprot/0.4
1135,173,57,1329,4.3,biom_convert/2.1.12+galaxy1
1136,181,57,1390,4.1,bedtools_slopbed/2.30.0+galaxy1
1137,63,57,484,11.8,scanpy_find_cluster/1.7.2+galaxy0
1138,49,56,369,15.2,metilene/0.2.6.1
1139,37,56,284,19.7,fastq_to_fasta_python/1.0.0
1140,9,56,246,22.8,deeptools_multi_bam_summary/3.3.2.0.0
1141,59,56,1794,3.1,sklearn_numeric_clustering/1.0.8.4
1142,73,56,561,10.0,transit_gumbel/3.0.2+galaxy1
1143,201,56,1544,3.6,EMBOSS: cusp17/5.0.0
1144,53,55,407,13.5,bcftools_cnv/1.15.1+galaxy2
1145,38,55,284,19.4,scanpy_run_pca/1.8.1+galaxy9
1146,94,55,722,7.6,graphlan/1.1.3
1147,82,55,2015,2.7,sklearn_ensemble/1.0.8.4
1148,24,55,184,29.9,fastqc/0.63
1149,18,55,138,39.9,picard_CollectBaseDistributionByCycle/2.18.2.1
1150,131,54,1002,5.4,bed_to_protein_map/0.2.0
1151,30,54,230,23.5,mothur_split_abund/1.39.5.0
1152,77,54,591,9.1,sklearn_pca/1.0.8.4+galaxy0
1153,84,54,2540,2.1,plant_tribes_assembly_post_processor/1.0.4.0
1154,10,54,77,70.1,bcftools_mpileup/1.4.0.0
1155,204,54,1567,3.4,hgv_linkToGProfile/hgv_linkToGProfile
1156,174,54,1336,4.0,gops_basecoverage_1/1.0.0
1157,53,54,1628,3.3,tophat2/0.9
1158,208,53,1597,3.3,Add_a_column1/1.3.1
1159,210,53,1613,3.3,CONVERTER_fasta_to_bowtie_base_index/CONVERTER_fasta_to_bowtie_base_index
1160,29,53,880,6.0,prokka/1.14.5+galaxy0
1161,93,53,687,7.7,pygenomeTracks/3.8+galaxy1
1162,9,53,276,19.2,deeptools_multi_bam_summary/2.5.0.0
1163,47,53,357,14.8,scanpy_find_cluster/1.8.1+galaxy9
1164,204,52,1567,3.3,mothur_pcoa/1.39.5.0
1165,38,52,1146,4.5,staramr_search/0.7.1+galaxy2
1166,194,52,1448,3.6,datamash_ops/1.8+galaxy0
1167,29,52,215,24.2,dropletutils_empty_drops/1.0.4+galaxy0
1168,179,52,1359,3.8,ggplot2_point/3.3.5+galaxy0
1169,29,52,223,23.3,fastq_dump/2.10.9+galaxy0
1170,60,52,461,11.3,scanpy_find_variable_genes/1.7.2+galaxy0
1171,196,52,1505,3.5,genomescope/2.0+galaxy2
1172,76,52,584,8.9,EMBOSS: newcpgreport57/5.0.0.1
1173,87,52,2622,2.0,deeptools_plot_coverage/3.3.2.0.0
1174,36,52,276,18.8,filtlong/0.2.0
1175,17,51,131,38.9,crossmap_bam/0.5.2+galaxy0
1176,42,51,319,16.0,scanpy_run_umap/1.8.1+galaxy9
1177,169,51,1298,3.9,vcffilter2/1.0.0_rc1+galaxy2
1178,7,51,213,23.9,plant_tribes_kaks_analysis/1.0.4.0
1179,199,51,1528,3.3,poretools_hist/0.6.1a1.1
1180,38,51,284,18.0,anndata_ops/1.7.2+galaxy0
1181,106,51,814,6.3,seq_composition/0.0.5
1182,5,51,77,66.2,rseqc_RPKM_saturation/5.0.1+galaxy2
1183,193,51,1482,3.4,map_param_value/0.1.1
1184,150,50,1152,4.3,bed_to_bigBed/bed_to_bigBed
1185,149,50,1144,4.4,mimodd_map/0.1.9
1186,42,50,1270,3.9,plant_tribes_kaks_analysis/1.0.3.0
1187,51,50,1567,3.2,cuffdiff/2.2.1.3
1188,16,50,115,43.5,yahs/1.2a.2+galaxy0
1189,57,50,438,11.4,bedtools_nucbed/2.30.0
1190,78,49,599,8.2,gprofiler_snpense/0.1.7+galaxy11
1191,48,49,353,13.9,_dropletBarcodePlot/1.6.1+galaxy2
1192,186,49,1428,3.4,datasets_download_genome/14.6.0+galaxy0
1193,78,49,584,8.4,samtools_calmd/2.0.2
1194,92,49,707,6.9,count_gff_features/0.2
1195,18,48,138,34.8,snpSift_int/4.3+t.galaxy0
1196,48,48,369,13.0,cemitool/1.18.1+galaxy0
1197,96,48,737,6.5,openbabel_remDuplicates/3.1.1+galaxy0
1198,44,48,338,14.2,rseqc_inner_distance/2.6.4.1
1199,16,48,123,39.0,bedtools_spacingbed/2.30.0
1200,45,48,346,13.9,mdanalysis_cosine_analysis/1.0.0+galaxy0
1201,43,47,330,14.2,scanpy_run_pca/1.7.2+galaxy0
1202,76,47,584,8.0,CONVERTER_maf_to_fasta_0/CONVERTER_maf_to_fasta_0
1203,127,47,868,5.4,tp_split_on_column/0.6
1204,38,47,292,16.1,seqcomplexity/0.1.2
1205,6,46,46,100.0,bamtools/2.4.0
1206,14,46,108,42.6,cshl_fastq_to_fasta/1.0.0
1207,10,46,77,59.7,samtools_mpileup/2.0
1208,56,46,430,10.7,scanpy_filter_genes/1.7.2+galaxy0
1209,134,46,1029,4.5,tp_unfold_column_tool/1.1.1
1210,147,46,1129,4.1,pileup_interval/1.0.3
1211,71,45,545,8.3,xchem_transfs_scoring/0.4.0
1212,38,45,292,15.4,jbrowse_to_standalone/1.16.11+galaxy1
1213,36,45,1106,4.1,tag_pileup_frequency/1.0.2
1214,78,45,595,7.6,velvetg/1.2.10.1
1215,52,45,1493,3.0,peptide_shaker/1.16.36.3
1216,25,45,759,5.9,deeptools_compute_gc_bias/3.5.1.0.0
1217,101,45,776,5.8,presto_partition/0.5.4
1218,45,45,1382,3.3,stringtie/1.1.0
1219,138,44,1060,4.2,mummer_mummerplot/4.0.0rc1+galaxy2
1220,25,44,192,22.9,fasta_cli/4.0.41+galaxy1
1221,185,44,1421,3.1,bcftools_consensus/1.10
1222,34,44,257,17.1,scanpy_filter_genes/1.8.1+galaxy9
1223,25,44,192,22.9,rseqc_junction_saturation/2.6.4.1
1224,124,44,925,4.8,query_tabular/3.0.0
1225,168,44,1290,3.4,ebi_metagenomics_run_downloader/0.1.0
1226,43,44,330,13.3,cshl_fastx_clipper/1.0.1
1227,37,44,276,15.9,scanpy_find_variable_genes/1.8.1+galaxy9
1228,105,43,806,5.3,trinity_gene_to_trans_map/2.9.1
1229,34,43,261,16.5,basil/1.2.0
1230,67,43,515,8.3,bedtools_makewindowsbed/2.30.0
1231,88,43,676,6.4,purge_dups/1.2.5+galaxy4
1232,57,43,438,9.8,intervene_upset/0.6.5
1233,37,43,284,15.1,goseq/1.36.0+galaxy0
1234,89,42,684,6.1,snippy_clean_full_aln/4.6.0+galaxy0
1235,86,42,2599,1.6,quast/5.0.2+galaxy4
1236,31,42,945,4.4,mothur_metastats/1.39.5.0
1237,154,42,1183,3.6,vcftools_annotate/0.1
1238,18,42,138,30.4,bam_to_scidx/1.0.1
1239,134,42,1029,4.1,column_order_header_sort/0.0.1
1240,10,42,77,54.5,bedtools_multicovtbed/2.29.2
1241,11,42,338,12.4,mothur_pairwise_seqs/1.39.5.0
1242,85,42,653,6.4,ggplot2_histogram/3.4.0+galaxy0
1243,143,42,1098,3.8,bandage_info/0.8.1+galaxy2
1244,86,41,2597,1.6,nanoplot/1.25.0+galaxy1
1245,26,41,783,5.2,racon/1.4.13
1246,74,41,538,7.6,sklearn_svm_classifier/1.0.8.4
1247,149,41,1144,3.6,poretools_qualdist/0.6.1a1.0
1248,44,40,338,11.8,medaka_variant_pipeline/1.4.4+galaxy0
1249,101,40,776,5.2,bcftools_query_list_samples/1.15.1+galaxy2
1250,94,40,722,5.5,bcftools_stats/1.10+galaxy1
1251,167,40,1283,3.1,cummerbund_to_cuffdiff/1.0.1
1252,24,40,724,5.5,salmon/0.9.1
1253,42,39,323,12.1,seurat/4.0.5+galaxy0
1254,48,39,369,10.6,bcftools_filter/1.10
1255,59,39,453,8.6,crossmap_bed/0.6.1+galaxy0
1256,33,39,4125,0.9,meryl/1.3+galaxy5
1257,117,39,899,4.3,bedtools_flankbed/2.30.0
1258,41,39,1145,3.4,prokka/1.14.5
1259,51,39,1546,2.5,tb_profiler_profile/2.8.14+galaxy1
1260,167,39,5085,0.8,rapidnj/2.3.2
1261,121,38,929,4.1,EMBOSS: freak36/5.0.0.1
1262,41,38,1164,3.3,keras_train_and_eval/1.0.8.4
1263,133,38,1021,3.7,cshl_fasta_nucleotides_changer/1.0.2
1264,6,38,42,90.5,metaphlan/4.0.6+galaxy0
1265,8,38,61,62.3,khmer_normalize_by_median/3.0.0a3+galaxy2
1266,143,38,1098,3.5,mothur_lefse/1.39.5.0
1267,100,38,768,4.9,intervene_upset/0.6.5+galaxy2
1268,143,37,1098,3.4,get_pdb/0.1.0
1269,32,37,246,15.0,sklearn_train_test_split/1.0.8.4
1270,91,37,699,5.3,raceid_inspectclusters/3.1
1271,24,37,184,20.1,merqury/1.3+galaxy1
1272,55,37,419,8.8,circos_wiggle_to_stacked/0.69.8+galaxy7
1273,10,37,77,48.1,bamFilter/0.0.1
1274,8,36,246,14.6,cuffdiff/0.0.6
1275,135,36,1037,3.5,chembl/0.10.1+galaxy4
1276,33,36,253,14.2,snpEff_get_chr_names/4.3+T.galaxy2
1277,72,36,553,6.5,MAF_To_BED1/MAF_To_BED1
1278,154,36,1183,3.0,EMBOSS: seqret84/5.0.0
1279,98,36,753,4.8,bcftools_concat/1.15.1+galaxy3
1280,14,36,426,8.5,bedtools_bamtobed/2.29.0
1281,27,36,207,17.4,umi_tools_group/1.1.2+galaxy2
1282,31,36,948,3.8,orfipy/0.0.4+galaxy0
1283,39,36,300,12.0,ncbi_dustmasker_wrapper/2.10.1+galaxy2
1284,106,35,803,4.4,sqlite_to_tabular/2.0.0
1285,24,35,184,19.0,scanpy_scale_data/1.7.2+galaxy0
1286,32,35,246,14.2,vcfcommonsamples/1.0.0_rc3+galaxy0
1287,104,35,799,4.4,vegan_rarefaction/2.4-3
1288,125,35,952,3.7,gmx_solvate/2022+galaxy0
1289,111,34,837,4.1,collapse_dataset/4.2
1290,22,34,169,20.1,pizzly/0.37.3.1
1291,58,34,442,7.7,bedtools_maskfastabed/2.30.0
1292,135,34,1037,3.3,bedtools_shufflebed/2.30.0+galaxy1
1293,75,34,576,5.9,ivar_variants/1.4.2+galaxy0
1294,66,34,507,6.7,trinity_filter_low_expr_transcripts/2.9.1
1295,107,34,822,4.1,bedtools_groupbybed/2.30.0
1296,98,34,753,4.5,circos_gc_skew/0.69.8+galaxy7
1297,3,34,92,37.0,fasterq_dump/2.10.4+galaxy1
1298,60,33,461,7.2,vcfcheck/1.0.0_rc3+galaxy0
1299,26,33,799,4.1,cuffmerge/0.0.6
1300,11,33,84,39.3,samtools_split/1.9
1301,12,33,92,35.9,fastq_to_tabular/1.1.0
1302,102,33,783,4.2,gff_filter_by_attribute/gff_filter_by_attribute
1303,6,33,46,71.7,sample_seqs/0.2.5
1304,60,33,1811,1.8,plant_tribes_assembly_post_processor/1.0.3.0
1305,8,33,61,54.1,vcfrandomsample/1.0.0_rc3+galaxy0
1306,127,33,972,3.4,gmx_editconf/2022+galaxy0
1307,53,33,407,8.1,macs2_bdgpeakcall/2.1.1.20160309.0
1308,22,33,169,19.5,fastqc/0.52
1309,81,32,622,5.1,maker_map_ids/2.31.11
1310,2,32,31,103.2,srs_preprocess_s2/0.0.1
1311,117,32,921,3.5,CONVERTER_molecules/CONVERTER_molecules
1312,2,32,31,103.2,bwameth/0.2.0.3
1313,74,32,568,5.6,tabular_to_dbnsfp/tabular_to_dbnsfp
1314,1,32,31,103.2,rnaspades/3.9.0.2
1315,98,32,753,4.2,rseqc_geneBody_coverage2/2.6.4.1
1316,90,32,691,4.6,EMBOSS: fuzznuc37/5.0.3
1317,24,31,737,4.2,mothur_make_contigs/1.36.1.0
1318,72,31,553,5.6,trinity_contig_exn50_statistic/2.9.1
1319,43,31,1267,2.4,mothur_seq_error/1.39.5.0
1320,115,31,883,3.5,vcf_to_maf_customtrack1/vcf_to_maf_customtrack1
1321,49,31,376,8.2,scanpy_normalise_data/1.7.2+galaxy0
1322,26,31,200,15.5,ruvseq/1.26.0+galaxy1
1323,133,31,1021,3.0,EMBOSS: prettyplot79/5.0.0.1
1324,77,31,591,5.2,poretools_events/0.6.1a1.1
1325,88,31,2673,1.2,quast/5.0.2+galaxy1
1326,76,31,584,5.3,vegan_diversity/2.4-3
1327,25,31,192,16.1,genetrack/1.0.1
1328,105,30,806,3.7,mimodd_rebase/0.1.9
1329,59,30,453,6.6,vcfgeno2haplo/1.0.0_rc3+galaxy0
1330,6,30,184,16.3,samtools_sort/2.0
1331,117,30,899,3.3,fpocket/4.0.0+galaxy0
1332,104,30,799,3.8,gmx_energy/2022+galaxy1
1333,32,30,246,12.2,hyphy_slac/2.5.36+galaxy1
1334,18,30,138,21.7,macs2_filterdup/2.1.1.20160309.1
1335,7,30,54,55.6,picard_CollectInsertSizeMetrics/2.7.1.0
1336,9,30,69,43.5,picard_FixMateInformation/2.7.1.0
1337,45,30,346,8.7,trinity_super_transcripts/2.9.1
1338,57,30,438,6.8,seqtk_comp/1.3.1
1339,52,30,372,8.1,pretext_snapshot/0.0.3+galaxy1
1340,80,30,614,4.9,ggplot2_histogram/3.3.5+galaxy0
1341,13,30,100,30.0,bamtools_split/2.4.0
1342,70,29,538,5.4,biom_convert/2.1.10+galaxy0
1343,60,29,461,6.3,vegan_fisher_alpha/2.4-3
1344,20,29,154,18.8,iterative_map_pipeline/1.0
1345,6,29,46,63.0,picard_MarkDuplicatesWithMateCigar/1.136.0
1346,25,29,759,3.8,deseq2/2.11.40.6
1347,80,29,1229,2.4,kc-align/1.0.2+galaxy1
1348,38,29,1148,2.5,tb_profiler_profile/2.8.4+galaxy1
1349,7,28,54,51.9,pretext_map/0.1.8+galaxy2
1350,31,28,238,11.8,dada2_filterAndTrim/1.14+galaxy0
1351,5,28,38,73.7,make_families/2.15
1352,35,28,253,11.1,scanpy_plot_embed/1.8.1+galaxy9
1353,4,28,31,90.3,msconvert/3.0.20287.2
1354,113,28,868,3.2,EMBOSS: patmatdb67/5.0.0
1355,51,28,392,7.1,fastq_masker_by_quality/1.1.5
1356,6,28,46,60.9,picard_ValidateSamFile/2.18.2.1
1357,24,28,184,15.2,msstats/4.0.0+galaxy1
1358,35,28,269,10.4,dada2_makeSequenceTable/1.18+galaxy0
1359,29,28,223,12.6,kraken_taxonomy_report/0.0.2
1360,95,28,730,3.8,EMBOSS: merger54/5.0.0.1
1361,47,28,361,7.8,circos_resample/0.69.8+galaxy7
1362,4,28,122,23.0,deeptools_correct_gc_bias/3.5.1.0.0
1363,73,28,561,5.0,seqtk_fqchk/1.3.1
1364,101,27,776,3.5,wtavg/1.0.1
1365,9,27,273,9.9,mz_to_sqlite/2.1.1+galaxy0
1366,30,27,227,11.9,bcftools_merge/1.10
1367,67,27,515,5.2,EMBOSS: splitter92/5.0.0.1
1368,24,27,734,3.7,gubbins/0.1.0
1369,34,27,257,10.5,scanpy_normalise_data/1.8.1+galaxy9
1370,35,27,269,10.0,dada2_removeBimeraDenovo/1.18+galaxy0
1371,7,27,54,50.0,macs2_callpeak/2.1.1.20160309.0
1372,14,27,108,25.0,picard_CleanSam/2.7.1.0
1373,6,27,184,14.7,salmon/0.14.1.2+galaxy1
1374,106,27,814,3.3,bio3d_rmsd/2.3.4
1375,30,27,223,12.1,ml_visualization_ex/1.0.8.4
1376,29,27,223,12.1,bedtools_links/2.30.0
1377,39,27,300,9.0,mothur_list_seqs/1.39.5.0
1378,98,26,753,3.5,bcftools_view/0.0.1
1379,104,26,791,3.3,ambertools_acpype/21.10+galaxy0
1380,42,26,323,8.0,lofreq_alnqual/2.1.5+galaxy0
1381,7,26,54,48.1,fastq_dump/2.10.4
1382,95,26,718,3.6,tp_tac/1.1.0
1383,60,26,461,5.6,EMBOSS: etandem33/5.0.0.1
1384,70,26,538,4.8,intervene_pairwise/0.6.5+galaxy2
1385,76,26,584,4.5,vsearch_alignment/2.8.3.0
1386,29,26,223,11.7,crossmap_gff/0.6.1+galaxy0
1387,104,26,783,3.3,multiqc/1.8+galaxy0
1388,46,26,338,7.7,keras_model_config/0.5.0
1389,5,25,38,65.8,salsa/2.3+galaxy2
1390,75,25,576,4.3,poretools_winner/0.6.1a1.0
1391,9,25,69,36.2,bcftools_plugin_frameshifts/1.15.1+galaxy2
1392,8,25,61,41.0,picard_SamToFastq/2.7.1.0
1393,114,25,876,2.9,medaka_consensus_pipeline/1.4.4+galaxy0
1394,97,25,745,3.4,bedtools_overlapbed/2.30.0
1395,106,25,814,3.1,gd_pca/1.0.0
1396,9,25,69,36.2,samtools_reheader/2.0.2
1397,105,25,806,3.1,mothur_classify_tree/1.39.5.0
1398,23,25,177,14.1,rseqc_infer_experiment/2.6.4
1399,60,25,461,5.4,MAF_Limit_To_Species1/MAF_Limit_To_Species1
1400,93,25,714,3.5,bcftools_reheader/1.10
1401,116,25,891,2.8,cat_add_names/5.0.3.0
1402,16,25,123,20.3,music_deconvolution/0.1.1+galaxy4
1403,11,25,84,29.8,smudgeplot/0.2.5+galaxy+1
1404,4,25,123,20.3,deeptools_bam_compare/2.5.0.0
1405,31,24,238,10.1,samtools_markdup/1.13+galaxy1
1406,90,24,2735,0.9,mlst/2.19.0
1407,92,24,707,3.4,bio3d_pca/2.3.4
1408,4,24,31,77.4,samtools_fixmate/1.13
1409,96,24,737,3.3,tp_text_file_with_recurring_lines/1.1.0
1410,88,24,676,3.6,msaboot/0.1.2
1411,95,24,730,3.3,ebi_search_rest_results/0.1.1
1412,93,24,714,3.4,bandage_image/0.8.1+galaxy2
1413,89,24,684,3.5,uniprot/0.3
1414,89,24,684,3.5,tb_variant_filter/0.1.3+galaxy0
1415,56,24,430,5.6,gops_cluster_1/1.0.0
1416,95,24,730,3.3,export_remote/export_remote
1417,88,24,676,3.6,miniasm/0.3+galaxy0
1418,62,23,415,5.5,plotly_ml_performance_plots/0.2
1419,25,23,192,12.0,jq/1.0
1420,69,23,530,4.3,ncbi_makeblastdb/2.10.1+galaxy0
1421,18,23,138,16.7,master2pgSnp/master2pgSnp
1422,62,23,476,4.8,EMBOSS: einverted28/5.0.0.1
1423,92,23,707,3.3,bandage_image/0.8.1+galaxy4
1424,43,23,330,7.0,sqlite_to_tabular/3.2.0
1425,59,23,453,5.1,circos_aln_to_links/0.69.8+galaxy7
1426,9,23,69,33.3,seqtk_dropse/1.3.1
1427,87,23,668,3.4,poretools_qualpos/0.6.1a1.1
1428,85,23,637,3.6,multiqc/1.7
1429,91,23,699,3.3,gd_cluster_kegg/1.0.0
1430,66,22,507,4.3,mothur_merge_groups/1.39.5.0
1431,7,22,54,40.7,picard_RevertSam/2.18.2.1
1432,49,22,376,5.9,datamash_transpose/1.8+galaxy0
