,month_year,tool_id,numjobs,tool_name_version
553, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/newick_utils/newick_display/1.6,42.0,newick_display/1.6
554, 2021-05 ,trimmer,42.0,trimmer/trimmer
555, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/genrich/genrich/0.5+galaxy2,41.0,genrich/0.5+galaxy2
556, 2021-05 ,toolshed.g2.bx.psu.edu/repos/nilesh/rseqc/rseqc_tin/2.6.4.1,41.0,rseqc_tin/2.6.4.1
557, 2021-05 ,toolshed.g2.bx.psu.edu/repos/devteam/bowtie_wrappers/bowtie_wrapper/1.1.2,41.0,bowtie_wrapper/1.1.2
558, 2021-05 ,toolshed.g2.bx.psu.edu/repos/devteam/fastq_manipulation/fastq_manipulation/1.1.5,41.0,fastq_manipulation/1.1.5
559, 2021-05 ,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/3.1.2.0.0,40.0,deeptools_compute_matrix/3.1.2.0.0
560, 2021-05 ,toolshed.g2.bx.psu.edu/repos/devteam/cuffmerge/cuffmerge/2.2.1.0,40.0,cuffmerge/2.2.1.0
561, 2021-05 ,CONVERTER_bz2_to_uncompressed,39.0,CONVERTER_bz2_to_uncompressed/CONVERTER_bz2_to_uncompressed
562, 2021-05 ,toolshed.g2.bx.psu.edu/repos/devteam/fastqtofasta/fastq_to_fasta_python/1.1.1,39.0,fastq_to_fasta_python/1.1.1
563, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/ivar_variants/ivar_variants/1.3.1+galaxy0,39.0,ivar_variants/1.3.1+galaxy0
564, 2021-05 ,interactive_tool_jupyter_notebook,39.0,interactive_tool_jupyter_notebook/interactive_tool_jupyter_notebook
565, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/mothur_screen_seqs/mothur_screen_seqs/1.39.5.0,39.0,mothur_screen_seqs/1.39.5.0
566, 2021-05 ,toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.3.1,38.0,kraken-translate/1.3.1
567, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/sickle/sickle/1.33.2,38.0,sickle/1.33.2
568, 2021-05 ,toolshed.g2.bx.psu.edu/repos/wolma/mimodd_main/mimodd_varcall/0.1.9,38.0,mimodd_varcall/0.1.9
569, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/plasflow/PlasFlow/1.0,38.0,PlasFlow/1.0
570, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/dada2_makesequencetable/dada2_makeSequenceTable/1.18+galaxy0,38.0,dada2_makeSequenceTable/1.18+galaxy0
571, 2021-05 ,toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_filter/cshl_fastq_quality_filter/1.0.1,38.0,cshl_fastq_quality_filter/1.0.1
572, 2021-05 ,toolshed.g2.bx.psu.edu/repos/devteam/fasta_formatter/cshl_fasta_formatter/1.0.1,37.0,cshl_fasta_formatter/1.0.1
573, 2021-05 ,toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner/2.0.1.0,37.0,fastq_paired_end_joiner/2.0.1.0
574, 2021-05 ,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.1.1,37.0,tp_uniq_tool/1.1.1
575, 2021-05 ,toolshed.g2.bx.psu.edu/repos/devteam/fastx_nucleotides_distribution/cshl_fastx_nucleotides_distribution/1.0.1,37.0,cshl_fastx_nucleotides_distribution/1.0.1
576, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_chimera_detection/1.9.7.0,37.0,vsearch_chimera_detection/1.9.7.0
577, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,37.0,macs2_bdgcmp/2.1.1.20160309.0
578, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pcoa/mothur_pcoa/1.39.5.0,36.0,mothur_pcoa/1.39.5.0
579, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/dada2_seqcounts/dada2_seqCounts/1.18+galaxy0,35.0,dada2_seqCounts/1.18+galaxy0
580, 2021-05 ,__ZIP_COLLECTION__,35.0,__ZIP_COLLECTION__/__ZIP_COLLECTION__
581, 2021-05 ,toolshed.g2.bx.psu.edu/repos/mbernt/maxbin2/maxbin2/2.2.7+galaxy2,35.0,maxbin2/2.2.7+galaxy2
582, 2021-05 ,toolshed.g2.bx.psu.edu/repos/devteam/cummerbund/cummeRbund/2.16.0+galaxy1,35.0,cummeRbund/2.16.0+galaxy1
583, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/ucsc_fasplit/fasplit/357,35.0,fasplit/357
584, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/crossmap_vcf/crossmap_vcf/0.3.7+galaxy1,34.0,crossmap_vcf/0.3.7+galaxy1
585, 2021-05 ,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cpgplot15/5.0.0,34.0,EMBOSS: cpgplot15/5.0.0
586, 2021-05 ,toolshed.g2.bx.psu.edu/repos/nilesh/rseqc/rseqc_mismatch_profile/2.6.4,34.0,rseqc_mismatch_profile/2.6.4
587, 2021-05 ,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_phylogenetic_tree/1.1.0,34.0,gd_phylogenetic_tree/1.1.0
588, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/featurecounts/featurecounts/1.6.3+galaxy2,34.0,featurecounts/1.6.3+galaxy2
589, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/bcftools_merge/bcftools_merge/1.10,34.0,bcftools_merge/1.10
590, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/ruvseq/ruvseq/1.16.0+galaxy1,34.0,ruvseq/1.16.0+galaxy1
591, 2021-05 ,toolshed.g2.bx.psu.edu/repos/devteam/fasta_concatenate_by_species/fasta_concatenate0/0.0.1,34.0,fasta_concatenate0/0.0.1
592, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/kraken_taxonomy_report/kraken_taxonomy_report/0.0.2,34.0,kraken_taxonomy_report/0.0.2
593, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_maskfastabed/2.30.0,34.0,bedtools_maskfastabed/2.30.0
594, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/gfa_to_fa/gfa_to_fa/0.1.2,33.0,gfa_to_fa/0.1.2
595, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/scanpy_remove_confounders/scanpy_remove_confounders/1.7.1+galaxy0,33.0,scanpy_remove_confounders/1.7.1+galaxy0
596, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/multiqc/multiqc/1.6,33.0,multiqc/1.6
597, 2021-05 ,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: extractseq35/5.0.0,33.0,EMBOSS: extractseq35/5.0.0
598, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/query_tabular/query_tabular/3.1.2,33.0,query_tabular/3.1.2
599, 2021-05 ,toolshed.g2.bx.psu.edu/repos/bgruening/split_file_on_column/tp_split_on_column/0.2,33.0,tp_split_on_column/0.2
600, 2021-05 ,CONVERTER_vcf_to_tabix_0,32.0,CONVERTER_vcf_to_tabix_0/CONVERTER_vcf_to_tabix_0
601, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/dada2_plotqualityprofile/dada2_plotQualityProfile/1.18+galaxy0,32.0,dada2_plotQualityProfile/1.18+galaxy0
602, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/jq/jq/1.0,31.0,jq/1.0
603, 2021-05 ,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_new_oscar/1.0.0,31.0,gd_new_oscar/1.0.0
604, 2021-05 ,toolshed.g2.bx.psu.edu/repos/nick/sequence_content_trimmer/sequence_content_trimmer/0.1,31.0,sequence_content_trimmer/0.1
605, 2021-05 ,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgreport57/5.0.0.1,31.0,EMBOSS: newcpgreport57/5.0.0.1
606, 2021-05 ,toolshed.g2.bx.psu.edu/repos/devteam/vcftools_annotate/vcftools_annotate/0.1,31.0,vcftools_annotate/0.1
607, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/mummer_delta_filter/mummer_delta_filter/4.0.0beta2+galaxy1,31.0,mummer_delta_filter/4.0.0beta2+galaxy1
608, 2021-05 ,toolshed.g2.bx.psu.edu/repos/crs4/exomedepth/exomedepth/1.1.0,31.0,exomedepth/1.1.0
609, 2021-05 ,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dotmatcher24/5.0.0.1,31.0,EMBOSS: dotmatcher24/5.0.0.1
610, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/khmer_abundance_distribution_single/khmer_abundance_distribution_single/3.0.0a3+galaxy1,30.0,khmer_abundance_distribution_single/3.0.0a3+galaxy1
611, 2021-05 ,createInterval,30.0,createInterval/createInterval
612, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.10.8+galaxy0,30.0,fastq_dump/2.10.8+galaxy0
613, 2021-05 ,CONVERTER_sam_to_bigwig_0,30.0,CONVERTER_sam_to_bigwig_0/CONVERTER_sam_to_bigwig_0
614, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/dada2_assigntaxonomyaddspecies/dada2_assignTaxonomyAddspecies/1.18+galaxy0,30.0,dada2_assignTaxonomyAddspecies/1.18+galaxy0
615, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/samtools_view/samtools_view/1.9+galaxy1,30.0,samtools_view/1.9+galaxy1
616, 2021-05 ,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes/1.1.0.46-0,30.0,freebayes/1.1.0.46-0
617, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/trinotate/trinotate/3.2.1,30.0,trinotate/3.2.1
618, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/snippy/snippy_core/4.5.0,29.0,snippy_core/4.5.0
619, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/mothur_pcr_seqs/mothur_pcr_seqs/1.39.5.0,29.0,mothur_pcr_seqs/1.39.5.0
620, 2021-05 ,CONVERTER_interval_to_bigwig_0,29.0,CONVERTER_interval_to_bigwig_0/CONVERTER_interval_to_bigwig_0
621, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/pipelign/pipelign/0.2+galaxy0,29.0,pipelign/0.2+galaxy0
622, 2021-05 ,toolshed.g2.bx.psu.edu/repos/devteam/vcfbedintersect/vcfbedintersect/1.0.0_rc3+galaxy0,29.0,vcfbedintersect/1.0.0_rc3+galaxy0
623, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/dada2_plotcomplexity/dada2_plotComplexity/1.18+galaxy0,29.0,dada2_plotComplexity/1.18+galaxy0
624, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_overlapbed/2.30.0,29.0,bedtools_overlapbed/2.30.0
625, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/scanpy_normalize/scanpy_normalize/1.7.1+galaxy0,28.0,scanpy_normalize/1.7.1+galaxy0
626, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/mothur_unifrac_weighted/mothur_unifrac_weighted/1.39.5.0,27.0,mothur_unifrac_weighted/1.39.5.0
627, 2021-05 ,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_pca/1.0.0,27.0,gd_pca/1.0.0
628, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_clusterbed/2.30.0,27.0,bedtools_clusterbed/2.30.0
629, 2021-05 ,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: primersearch81/5.0.0.1,27.0,EMBOSS: primersearch81/5.0.0.1
630, 2021-05 ,__IMPORT_HISTORY__,27.0,__IMPORT_HISTORY__/__IMPORT_HISTORY__
631, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/ebi_search_rest_results/ebi_search_rest_results/0.1.1,27.0,ebi_search_rest_results/0.1.1
632, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_single/mothur_summary_single/1.39.5.0,27.0,mothur_summary_single/1.39.5.0
633, 2021-05 ,Summary_Statistics1,27.0,Summary_Statistics1/Summary_Statistics1
634, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/snap_training/snap_training/2013_11_29+galaxy1,27.0,snap_training/2013_11_29+galaxy1
635, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/lofreq_alnqual/lofreq_alnqual/2.1.5+galaxy0,26.0,lofreq_alnqual/2.1.5+galaxy0
636, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/mummer_show_coords/mummer_show_coords/4.0.0beta2+galaxy1,26.0,mummer_show_coords/4.0.0beta2+galaxy1
637, 2021-05 ,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/2.18.2.1,26.0,picard_CollectWgsMetrics/2.18.2.1
638, 2021-05 ,toolshed.g2.bx.psu.edu/repos/devteam/cuffquant/cuffquant/2.2.1.1,26.0,cuffquant/2.2.1.1
639, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/shovill/shovill/1.0.4+galaxy1,26.0,shovill/1.0.4+galaxy1
640, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/jbrowse/jbrowse/1.16.8+galaxy0,26.0,jbrowse/1.16.8+galaxy0
641, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/bcftools_stats/bcftools_stats/1.10,25.0,bcftools_stats/1.10
642, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/crossmap_bed/crossmap_bed/0.3.7+galaxy1,25.0,crossmap_bed/0.3.7+galaxy1
643, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/export2graphlan/export2graphlan/0.20+galaxy0,25.0,export2graphlan/0.20+galaxy0
644, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/sina/sina/1.7.2+galaxy0,25.0,sina/1.7.2+galaxy0
645, 2021-05 ,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/2.18.2.1,25.0,picard_ReorderSam/2.18.2.1
646, 2021-05 ,toolshed.g2.bx.psu.edu/repos/devteam/vcfsort/vcfsort/1.0.0_rc3+galaxy0,25.0,vcfsort/1.0.0_rc3+galaxy0
647, 2021-05 ,toolshed.g2.bx.psu.edu/repos/nilesh/rseqc/rseqc_junction_saturation/2.6.4.1,25.0,rseqc_junction_saturation/2.6.4.1
648, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_randsample/2.1.1.20160309.1,25.0,macs2_randsample/2.1.1.20160309.1
649, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/mothur_unifrac_unweighted/mothur_unifrac_unweighted/1.39.5.0,24.0,mothur_unifrac_unweighted/1.39.5.0
650, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/pizzly/pizzly/0.37.3.1,24.0,pizzly/0.37.3.1
651, 2021-05 ,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/1.0.0_rc3+galaxy0,24.0,vcfgenotypes/1.0.0_rc3+galaxy0
652, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/goslimmer/goslimmer/1.0.1,24.0,goslimmer/1.0.1
653, 2021-05 ,toolshed.g2.bx.psu.edu/repos/wolma/mimodd_main/mimodd_varextract/0.1.9,24.0,mimodd_varextract/0.1.9
654, 2021-05 ,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_multiple_to_gd_genotype/1.0.0,24.0,gd_multiple_to_gd_genotype/1.0.0
655, 2021-05 ,__FILTER_FROM_FILE__,24.0,__FILTER_FROM_FILE__/__FILTER_FROM_FILE__
656, 2021-05 ,toolshed.g2.bx.psu.edu/repos/nilesh/rseqc/rseqc_read_quality/2.6.4,23.0,rseqc_read_quality/2.6.4
657, 2021-05 ,toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/2.1.0,23.0,tophat2/2.1.0
658, 2021-05 ,toolshed.g2.bx.psu.edu/repos/chemteam/gmx_setup/gmx_setup/2020.2+galaxy0,23.0,gmx_setup/2020.2+galaxy0
659, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_slopbed/2.30.0,23.0,bedtools_slopbed/2.30.0
660, 2021-05 ,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/2.2.1.2,23.0,cuffcompare/2.2.1.2
661, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/multiqc/multiqc/1.7,23.0,multiqc/1.7
662, 2021-05 ,toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka/1.12.0,23.0,prokka/1.12.0
663, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/bcftools_isec/bcftools_isec/1.10,22.0,bcftools_isec/1.10
664, 2021-05 ,toolshed.g2.bx.psu.edu/repos/devteam/vcffilter/vcffilter2/1.0.0_rc1+galaxy1,22.0,vcffilter2/1.0.0_rc1+galaxy1
665, 2021-05 ,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_DownsampleSam/2.18.2.1,22.0,picard_DownsampleSam/2.18.2.1
666, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/ococo/ococo/0.1.2.6,22.0,ococo/0.1.2.6
667, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/mothur_merge_groups/mothur_merge_groups/1.39.5.0,22.0,mothur_merge_groups/1.39.5.0
668, 2021-05 ,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-mpa-report/1.2.4,22.0,kraken-mpa-report/1.2.4
669, 2021-05 ,toolshed.g2.bx.psu.edu/repos/greg/plant_tribes_kaks_analysis/plant_tribes_kaks_analysis/1.0.3.0,21.0,plant_tribes_kaks_analysis/1.0.3.0
670, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.1.20160309.1,21.0,macs2_filterdup/2.1.1.20160309.1
671, 2021-05 ,toolshed.g2.bx.psu.edu/repos/nilesh/rseqc/rseqc_bam2wig/2.6.4,21.0,rseqc_bam2wig/2.6.4
672, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/vegan_rarefaction/vegan_rarefaction/2.4-3,21.0,vegan_rarefaction/2.4-3
673, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/mothur_make_lefse/mothur_make_lefse/1.39.5.0,21.0,mothur_make_lefse/1.39.5.0
674, 2021-05 ,toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.2,21.0,naive_variant_caller/0.0.2
675, 2021-05 ,toolshed.g2.bx.psu.edu/repos/devteam/bamtools_split/bamtools_split/2.4.0,21.0,bamtools_split/2.4.0
676, 2021-05 ,toolshed.g2.bx.psu.edu/repos/devteam/fastq_combiner/fastq_combiner/1.0.1,21.0,fastq_combiner/1.0.1
677, 2021-05 ,toolshed.g2.bx.psu.edu/repos/devteam/cd_hit_dup/cd_hit_dup/0.0.1,21.0,cd_hit_dup/0.0.1
678, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_makewindowsbed/2.30.0,21.0,bedtools_makewindowsbed/2.30.0
679, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.29.2,21.0,bedtools_subtractbed/2.29.2
680, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/circos/circos_wiggle_to_stacked/0.69.8+galaxy7,21.0,circos_wiggle_to_stacked/0.69.8+galaxy7
681, 2021-05 ,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0.1,20.0,EMBOSS: compseq14/5.0.0.1
682, 2021-05 ,random_lines1,20.0,random_lines1/random_lines1
683, 2021-05 ,toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.3,20.0,pileup_interval/1.0.3
684, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/filtlong/filtlong/0.2.0,20.0,filtlong/0.2.0
685, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/hyphy_meme/hyphy_meme/2.5.31+galaxy2,20.0,hyphy_meme/2.5.31+galaxy2
686, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/idr/idr/2.0.3,20.0,idr/2.0.3
687, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/kc_align/kc-align/1.0.2,20.0,kc-align/1.0.2
688, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/dropletutils/dropletutils/1.2.1+2,20.0,dropletutils/1.2.1+2
689, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_chimera_detection/2.8.3.0,20.0,vsearch_chimera_detection/2.8.3.0
690, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/mothur_clearcut/mothur_clearcut/1.39.5.0,20.0,mothur_clearcut/1.39.5.0
691, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/scikit_bio_diversity_beta_diversity/scikit_bio_diversity_beta_diversity/0.4.2.0,20.0,scikit_bio_diversity_beta_diversity/0.4.2.0
692, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_flankbed/2.30.0,20.0,bedtools_flankbed/2.30.0
693, 2021-05 ,toolshed.g2.bx.psu.edu/repos/chemteam/gmx_solvate/gmx_solvate/2020.2+galaxy0,20.0,gmx_solvate/2020.2+galaxy0
694, 2021-05 ,toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.2,20.0,allele_counts_1/1.2
695, 2021-05 ,__EXPORT_HISTORY_TO_URI__,20.0,__EXPORT_HISTORY_TO_URI__/__EXPORT_HISTORY_TO_URI__
696, 2021-05 ,CONVERTER_wig_to_bigwig,20.0,CONVERTER_wig_to_bigwig/CONVERTER_wig_to_bigwig
697, 2021-05 ,toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,19.0,htseq_count/0.6.1galaxy1
698, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/trinity_filter_low_expr_transcripts/trinity_filter_low_expr_transcripts/2.9.1,19.0,trinity_filter_low_expr_transcripts/2.9.1
699, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/mothur_chimera_vsearch/mothur_chimera_vsearch/1.39.5.1,19.0,mothur_chimera_vsearch/1.39.5.1
700, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/samtools_fixmate/samtools_fixmate/1.9,19.0,samtools_fixmate/1.9
701, 2021-05 ,Interval2Maf1,19.0,Interval2Maf1/Interval2Maf1
702, 2021-05 ,toolshed.g2.bx.psu.edu/repos/greg/plant_tribes_gene_family_classifier/plant_tribes_gene_family_classifier/1.0.3.0,19.0,plant_tribes_gene_family_classifier/1.0.3.0
703, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/crossmap_gff/crossmap_gff/0.3.7+galaxy1,19.0,crossmap_gff/0.3.7+galaxy1
704, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_groupbybed/2.30.0,18.0,bedtools_groupbybed/2.30.0
705, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/dada2_removebimeradenovo/dada2_removeBimeraDenovo/1.18+galaxy0,18.0,dada2_removeBimeraDenovo/1.18+galaxy0
706, 2021-05 ,hgv_linkToGProfile,18.0,hgv_linkToGProfile/hgv_linkToGProfile
707, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/collection_element_identifiers/collection_element_identifiers/0.0.2,18.0,collection_element_identifiers/0.0.2
708, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/masigpro/masigpro/1.49.3.1+galaxy1,18.0,masigpro/1.49.3.1+galaxy1
709, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/ebi_metagenomics_run_downloader/ebi_metagenomics_run_downloader/0.1.0,18.0,ebi_metagenomics_run_downloader/0.1.0
710, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/mothur_phylotype/mothur_phylotype/1.39.5.0,18.0,mothur_phylotype/1.39.5.0
711, 2021-05 ,toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/microsatellite/1.0.0,18.0,microsatellite/1.0.0
712, 2021-05 ,gene2exon1,18.0,gene2exon1/gene2exon1
713, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.30.0,18.0,bedtools_reldistbed/2.30.0
714, 2021-05 ,toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fastq/tabular_to_fastq/1.1.5,18.0,tabular_to_fastq/1.1.5
715, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/crossmap_wig/crossmap_wig/0.3.7+galaxy1,18.0,crossmap_wig/0.3.7+galaxy1
716, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgdiff/2.1.1.20160309.1,18.0,macs2_bdgdiff/2.1.1.20160309.1
717, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_seqs/mothur_remove_seqs/1.36.1.0,17.0,mothur_remove_seqs/1.36.1.0
718, 2021-05 ,CONVERTER_Bam_Bai_0,17.0,CONVERTER_Bam_Bai_0/CONVERTER_Bam_Bai_0
719, 2021-05 ,toolshed.g2.bx.psu.edu/repos/devteam/count_gff_features/count_gff_features/0.2,17.0,count_gff_features/0.2
720, 2021-05 ,toolshed.g2.bx.psu.edu/repos/bgruening/sklearn_numeric_clustering/sklearn_numeric_clustering/1.0.8.2,17.0,sklearn_numeric_clustering/1.0.8.2
721, 2021-05 ,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0.1,17.0,EMBOSS: dottup26/5.0.0.1
722, 2021-05 ,toolshed.g2.bx.psu.edu/repos/devteam/bowtie2/bowtie2/2.2.6.2,17.0,bowtie2/2.2.6.2
723, 2021-05 ,toolshed.g2.bx.psu.edu/repos/galaxyp/gffcompare_to_bed/gffcompare_to_bed/0.2.1,17.0,gffcompare_to_bed/0.2.1
724, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/5.0.5.0,17.0,meme_fimo/5.0.5.0
725, 2021-05 ,__UNZIP_COLLECTION__,17.0,__UNZIP_COLLECTION__/__UNZIP_COLLECTION__
726, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.10.4+galaxy1,17.0,fastq_dump/2.10.4+galaxy1
727, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/deseq2/deseq2/2.11.39,17.0,deseq2/2.11.39
728, 2021-05 ,toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare/2.2.1.0,17.0,cuffcompare/2.2.1.0
729, 2021-05 ,toolshed.g2.bx.psu.edu/repos/devteam/bamtools_split/bamSplit/2.4.0,16.0,bamSplit/2.4.0
730, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/basil/basil/1.2.0,16.0,basil/1.2.0
731, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/gprofiler_snpense/gprofiler_snpense/0.1.7+galaxy11,16.0,gprofiler_snpense/0.1.7+galaxy11
732, 2021-05 ,CONVERTER_interval_to_bgzip_0,16.0,CONVERTER_interval_to_bgzip_0/CONVERTER_interval_to_bgzip_0
