,month_year,total_cpu_time_seconds,num_jobs,tool_name_version
13559,2022-05,22128,16,custom_pro_db/1.22.0
13560,2022-05,22119,77,stringtie/2.1.1
13561,2022-05,21847,3073,replace_column_with_key_value_file/0.2
13562,2022-05,21593,26,disco/1.2.1
13563,2022-05,21579,88,rbc_mirdeep2_mapper/2.0.0.8.1
13564,2022-05,21450,87,presto_pairseq/0.5.4
13565,2022-05,21346,744,rseqc_infer_experiment/2.6.4.1
13566,2022-05,21175,92,racon/1.4.20+galaxy0
13567,2022-05,20902,128,samtools_bedcov/2.0.2
13568,2022-05,20832,7,unicycler/0.4.7.0
13569,2022-05,20664,979,volcanoplot/0.0.5
13570,2022-05,20595,75,mothur_rarefaction_single/1.39.5.0
13571,2022-05,20559,1,deeptools_compute_gc_bias/2.5.0.0
13572,2022-05,20526,260,featurecounts/2.0.1+galaxy1
13573,2022-05,20405,385,ivar_trim/1.2.2+galaxy1
13574,2022-05,20260,109,cshl_fastx_clipper/1.0.3+galaxy0
13575,2022-05,20256,88,rseqc_bam2wig/2.6.4
13576,2022-05,20173,26,fasterq_dump/2.10.9+galaxy0
13577,2022-05,20151,17,picard_MarkDuplicates/2.7.1.1
13578,2022-05,20101,116,compress_file/0.1.0
13579,2022-05,19914,275,bcftools_call/1.10
13580,2022-05,19290,249,tximport/1.22.0
13581,2022-05,19145,14,deeptools_plot_coverage/3.5.1.0.0
13582,2022-05,18735,6,spades_metaviralspades/3.15.3+galaxy2
13583,2022-05,18057,58,umi_tools_extract/1.1.2+galaxy2
13584,2022-05,17812,382,dada2_mergePairs/1.20+galaxy0
13585,2022-05,17623,2,repeatmasker_wrapper/4.1.2-p1+galaxy0
13586,2022-05,17620,29,macs2_randsample/2.1.1.20160309.1
13587,2022-05,17410,1538,sort1/sort1
13588,2022-05,17191,58,picard_DownsampleSam/2.18.2.1
13589,2022-05,16776,22,vcfannotate/1.0.0_rc3+galaxy0
13590,2022-05,16754,441,scanpy_plot/1.7.1+galaxy1
13591,2022-05,16737,1,vcfselectsamples/1.0.0_rc3+galaxy0
13592,2022-05,16361,172,seqtk_subseq/1.3.1
13593,2022-05,16221,26,bg_diamond/2.0.15+galaxy0
13594,2022-05,16180,85,seqtk_mergepe/1.3.1
13595,2022-05,16059,56,length_and_gc_content/0.1.2
13596,2022-05,16036,62,cuffmerge/2.2.1.2
13597,2022-05,15731,302,fastq_to_tabular/1.1.5
13598,2022-05,15705,69,deseq2/2.11.40.6+galaxy1
13599,2022-05,15696,94,kraken_taxonomy_report/0.0.2
13600,2022-05,15286,867,ivar_consensus/1.3.1+galaxy0
13601,2022-05,15196,505,deeptools_plot_profile/3.3.2.0.0
13602,2022-05,15159,29,transit_gumbel/3.0.2+galaxy1
13603,2022-05,14765,3,salsa/2.3+galaxy2
13604,2022-05,14619,1575,cat1/cat1
13605,2022-05,14605,469,mothur_unique_seqs/1.39.5.0
13606,2022-05,14481,546,bcftools_filter/1.10
13607,2022-05,14479,106,snippy_core/4.6.0+galaxy0
13608,2022-05,14337,3,spades_biosyntheticspades/3.15.3+galaxy2
13609,2022-05,14205,1655,minimap2/2.17+galaxy2
13610,2022-05,14080,27,trinotate/3.2.2+galaxy0
13611,2022-05,13736,1618,tp_cut_tool/1.1.0
13612,2022-05,13726,295,CONVERTER_bed_gff_or_vcf_to_bigwig_0/CONVERTER_bed_gff_or_vcf_to_bigwig_0
13613,2022-05,13265,13,feelnc/0.2
13614,2022-05,13250,90,medaka_consensus/1.4.4+galaxy0
13615,2022-05,13088,158,bedtools_multicovtbed/2.30.0
13616,2022-05,12789,117,pe_histogram/1.0.1
13617,2022-05,12719,154,scanpy_inspect/1.7.1+galaxy0
13618,2022-05,12705,8,deeptools_bam_coverage/3.1.2.0.0
13619,2022-05,12583,3,mimodd_delcall/0.1.9
13620,2022-05,12552,30,mimodd_convert/0.1.9
13621,2022-05,12430,388,presto_parselog/0.5.4
13622,2022-05,12428,37,gmx_em/2022+galaxy0
13623,2022-05,12307,732,table_compute/1.2.4+galaxy0
13624,2022-05,12250,831,cat_multiple/0.2
13625,2022-05,12234,225,regex1/1.0.1
13626,2022-05,12121,114,quast/5.0.2+galaxy5
13627,2022-05,11897,24,bedtools_unionbedgraph/2.30.0
13628,2022-05,11764,9,sklearn_ensemble/1.0.8.3
13629,2022-05,11690,36,rseqc_FPKM_count/2.6.4.1
13630,2022-05,11682,107,mothur_fastq_info/1.39.5.0
13631,2022-05,11422,1121,comp1/comp1
13632,2022-05,11412,8,exonerate/2.4.0+galaxy2
13633,2022-05,11263,54,featurecounts/1.6.4+galaxy2
13634,2022-05,11235,13,bowtie_wrapper/1.1.2
13635,2022-05,11046,126,vcf2tsv/1.0.0_rc3+galaxy0
13636,2022-05,10998,124,CONVERTER_bz2_to_uncompressed/CONVERTER_bz2_to_uncompressed
13637,2022-05,10959,1075,csv_to_tabular/csv_to_tabular
13638,2022-05,10955,11,strelka_germline/2.9.10+galaxy0
13639,2022-05,10924,1065,poretools_extract/0.6.1a1.0
13640,2022-05,10657,1421,samtools_idxstats/2.0.3
13641,2022-05,10598,2,mut2sscs/2.0.0
13642,2022-05,10376,413,deeptools_plot_profile/3.5.1.0.0
13643,2022-05,10265,13,star_fusion/0.5.4-3+galaxy1
13644,2022-05,10244,9,rna_star/2.7.8a
13645,2022-05,10120,5,plant_tribes_kaks_analysis/1.0.3.0
13646,2022-05,9850,171,anndata_manipulate/0.7.5+galaxy0
13647,2022-05,9808,1059,poretools_tabular/0.6.1a1.0
13648,2022-05,9695,54,genrich/0.5+galaxy2
13649,2022-05,9668,264,stringtie_merge/2.1.7+galaxy1
13650,2022-05,9583,9,bedtools_genomecoveragebed/2.27.1
13651,2022-05,9510,924,Grep1/Grep1
13652,2022-05,9413,244,snpEff_build_gb/4.3+T.galaxy4
13653,2022-05,9365,766,vcfvcfintersect/1.0.0_rc3+galaxy0
13654,2022-05,9342,2,mothur_chimera_bellerophon/1.39.5.0
13655,2022-05,9328,530,tp_easyjoin_tool/1.1.2
13656,2022-05,9308,747,tp_cat/0.1.0
13657,2022-05,9291,49,spaln/2.4.6+galaxy0
13658,2022-05,9197,662,filter_by_fasta_ids/2.3
13659,2022-05,9153,525,fastq_join/1.1.2-806.1
13660,2022-05,9153,941,tp_replace_in_column/1.1.3
13661,2022-05,9070,7,mothur_consensus_seqs/1.39.5.0
13662,2022-05,9008,12,vcffixup/1.0.0_rc3+galaxy0
13663,2022-05,8846,28,stringtie/1.3.4
13664,2022-05,8795,11,plotdexseq/1.28.1.0
13665,2022-05,8787,171,staramr_search/0.5.1
13666,2022-05,8609,172,datasets_download_genome/13.14.0
13667,2022-05,8543,287,gffread/2.2.1.3+galaxy0
13668,2022-05,8513,478,collapse_dataset/5.1.0
13669,2022-05,8509,2,picard_FixMateInformation/2.18.2.1
13670,2022-05,8416,2,crossmap_bam/0.5.2+galaxy0
13671,2022-05,8390,2,bowtie2/2.3.4.3
13672,2022-05,8295,14,macs2_callpeak/2.1.1.20160309.0
13673,2022-05,8288,2,correct_barcodes/3.0.2
13674,2022-05,8191,11,microsatellite/1.0.0
13675,2022-05,8067,163,ivar_removereads/1.2.2+galaxy1
13676,2022-05,7977,664,Grouping1/Grouping1
13677,2022-05,7959,600,collection_column_join/0.0.3
13678,2022-05,7923,116,filtlong/0.2.1+galaxy0
13679,2022-05,7831,190,deeptools_plot_correlation/3.3.2.0.0
13680,2022-05,7803,7,EMBOSS: einverted28/5.0.0.1
13681,2022-05,7796,73,samtools_depth/1.9
13682,2022-05,7555,31,vcfcombine/1.0.0_rc3+galaxy0
13683,2022-05,7523,24,ncbi_tblastx_wrapper/2.10.1+galaxy0
13684,2022-05,7334,129,rgweblogo3/3.5.0
13685,2022-05,7256,818,tp_replace_in_line/1.1.2
13686,2022-05,7243,20,kallisto_pseudo/0.46.2+galaxy0
13687,2022-05,7238,132,deeptools_plot_correlation/3.5.1.0.0
13688,2022-05,7226,150,samtools_slice_bam/2.0.1
13689,2022-05,7199,169,CONVERTER_bedgraph_to_bigwig/CONVERTER_bedgraph_to_bigwig
13690,2022-05,7167,14,translate_bed/0.1.0
13691,2022-05,7157,199,bedtools_bamtofastq/2.27.1
13692,2022-05,7136,45,picard_CASM/2.18.2.1
13693,2022-05,7105,60,dada2_removeBimeraDenovo/1.20+galaxy0
13694,2022-05,7090,220,presto_parseheaders/0.5.4
13695,2022-05,7076,961,EMBOSS: geecee41/5.0.0
13696,2022-05,7058,17,diffbind/2.10.0+galaxy0
13697,2022-05,7054,6,CONVERTER_sam_to_bigwig_0/CONVERTER_sam_to_bigwig_0
13698,2022-05,7020,11,trimmomatic/0.36.5
13699,2022-05,7012,43,prestor_abseq3/0.5.4
13700,2022-05,6949,100,porechop/0.2.3
13701,2022-05,6907,310,taxonomy_krona_chart/2.7.1
13702,2022-05,6905,10,stringtie/1.3.3
13703,2022-05,6902,464,tp_multijoin_tool/1.1.1
13704,2022-05,6861,85,anndata_inspect/0.7.5+galaxy0
13705,2022-05,6859,16,bowtie_wrapper/1.2.0
13706,2022-05,6819,33,picard_CleanSam/2.18.2.1
13707,2022-05,6808,32,kraken-mpa-report/1.2.4
13708,2022-05,6717,612,sdf_to_tab/2020.03.4+galaxy0
13709,2022-05,6715,17,rseqc_RPKM_saturation/2.6.4.1
13710,2022-05,6576,16,spades/3.12.0+galaxy1
13711,2022-05,6543,350,Count1/Count1
13712,2022-05,6442,7,bwa_wrapper/1.2.3
13713,2022-05,6164,49,featurecounts/1.6.3+galaxy2
13714,2022-05,6152,458,cshl_fastx_trimmer/1.0.0
13715,2022-05,6141,598,gprofiler_gost/0.1.7+galaxy11
13716,2022-05,6134,258,mothur_count_seqs/1.39.5.0
13717,2022-05,6009,280,vcfaddinfo/1.0.0_rc1+galaxy0
13718,2022-05,5885,4,deeptools_plot_enrichment/3.3.2.0.0
13719,2022-05,5777,404,CONVERTER_fasta_to_tabular/CONVERTER_fasta_to_tabular
13720,2022-05,5735,13,bcftools_call/1.4.0
13721,2022-05,5729,570,cshl_fastx_reverse_complement/1.0.2+galaxy0
13722,2022-05,5687,437,tp_grep_tool/1.1.1
13723,2022-05,5630,51,bcftools_merge/1.10
13724,2022-05,5620,378,Extract genomic DNA 1/3.0.3+galaxy2
13725,2022-05,5598,13,deseq2/2.11.40.2
13726,2022-05,5538,106,scanpy_filter/1.7.1+galaxy0
13727,2022-05,5498,51,medaka_variant/1.4.4+galaxy0
13728,2022-05,5479,83,__IMPORT_HISTORY__/__IMPORT_HISTORY__
13729,2022-05,5456,645,tp_head_tool/1.1.0
13730,2022-05,5456,171,pangolin/3.1.14+galaxy0
13731,2022-05,5433,166,fasta-stats/2.0
13732,2022-05,5414,72,samtools_markdup/1.13
13733,2022-05,5385,116,tbvcfreport/0.1.8+galaxy0
13734,2022-05,5380,47,cshl_fastx_barcode_splitter/1.0.0
13735,2022-05,5380,86,scanpy_cluster_reduce_dimension/1.7.1+galaxy0
13736,2022-05,5366,147,bcftools_plugin_counts/1.10+galaxy1
13737,2022-05,5349,89,sniffles/1.0.12+galaxy0
13738,2022-05,5334,205,snpEff_download/4.3+T.galaxy2
13739,2022-05,5263,61,ruvseq/1.26.0+galaxy0
13740,2022-05,5223,119,samtools_view/1.9+galaxy1
13741,2022-05,5214,517,bedtools_getfastabed/2.30.0
13742,2022-05,5162,349,fasta2tab/1.1.1
13743,2022-05,5145,80,idr/2.0.3
13744,2022-05,5115,7,scpipe/1.0.0+galaxy2
13745,2022-05,5099,35,mothur_chimera_vsearch/1.39.5.1
13746,2022-05,5067,58,datamash_transpose/1.1.0
13747,2022-05,4999,382,tp_awk_tool/1.1.2
13748,2022-05,4994,50,gops_coverage_1/1.0.0
13749,2022-05,4942,35,cuffcompare/2.2.1.2
13750,2022-05,4937,555,fasta_filter_by_length/1.2
13751,2022-05,4899,58,circos_gc_skew/0.69.8+galaxy7
13752,2022-05,4896,542,vcfsort/1.0.0_rc3+galaxy0
13753,2022-05,4884,4,tophat/1.5.0
13754,2022-05,4821,4,bamSplit/2.4.0
13755,2022-05,4805,48,dada2_plotQualityProfile/1.20+galaxy0
13756,2022-05,4778,7,bax2bam/0.0.9+galaxy0
13757,2022-05,4777,10,meryl/1.3+galaxy4
13758,2022-05,4774,160,kraken-translate/1.3.1
13759,2022-05,4731,24,bowtie2/2.2.6
13760,2022-05,4691,46,trinity_abundance_estimates_to_matrix/2.9.1
13761,2022-05,4646,319,ncbi_makeblastdb/2.10.1+galaxy0
13762,2022-05,4635,7,genetrack/1.0.1
13763,2022-05,4509,458,tabular_to_csv/tabular_to_csv
13764,2022-05,4504,1,bwa/0.7.15.1
13765,2022-05,4489,6,vcfprimers/1.0.0_rc3+galaxy0
13766,2022-05,4477,100,snpSift_filter/4.3+t.galaxy0
13767,2022-05,4426,440,bandage_image/0.8.1+galaxy3
13768,2022-05,4386,121,CONVERTER_bed_to_gff_0/CONVERTER_bed_to_gff_0
13769,2022-05,4378,74,goenrichment/2.0.1
13770,2022-05,4378,36,mothur_cluster/1.39.5.0
13771,2022-05,4278,6,merqury/1.3+galaxy1
13772,2022-05,4260,22,anndata_import/0.7.5+galaxy0
13773,2022-05,4215,3,diffbind/2.6.6.4
13774,2022-05,4201,453,EMBOSS: water107/5.0.0.1
13775,2022-05,4193,33,ambertools_acpype/21.10+galaxy0
13776,2022-05,4186,396,velvetg/1.2.10.2
13777,2022-05,4177,35,featurecounts/1.4.6.p5
13778,2022-05,4166,378,compose_text_param/0.1.1
13779,2022-05,4119,50,trinity_run_de_analysis/2.9.1
13780,2022-05,4095,41,pangolin/3.1.17+galaxy1
13781,2022-05,4049,53,cummeRbund/2.16.0+galaxy1
13782,2022-05,4020,4,MAF_To_Fasta1/MAF_To_Fasta1
13783,2022-05,4013,74,jbrowse/1.16.11+galaxy0
13784,2022-05,4004,2,samtools_mpileup/2.1.3
13785,2022-05,3985,74,mothur_pcr_seqs/1.39.5.0
13786,2022-05,3981,1,deeptools_plot_coverage/2.5.0.0
13787,2022-05,3963,140,featurecounts/2.0.1
13788,2022-05,3867,72,bcftools_norm/1.10
13789,2022-05,3862,108,gffcompare/0.11.2
13790,2022-05,3778,19,genomescope/2.0+galaxy1
13791,2022-05,3774,3,xchem_transfs_scoring/0.4.0
13792,2022-05,3757,14,CONVERTER_interval_to_bed6_0/CONVERTER_interval_to_bed6_0
13793,2022-05,3744,11,rseqc_junction_annotation/2.6.4.1
13794,2022-05,3743,536,velveth/1.2.10.1
13795,2022-05,3693,510,mothur_taxonomy_to_krona/1.0
13796,2022-05,3675,86,samtools_depth/1.13
13797,2022-05,3600,17,hyphy_strike_ambigs/2.5.36
13798,2022-05,3578,11,samtools_split/1.9
13799,2022-05,3552,83,_ensembl_gtf2gene_list/1.42.1+galaxy6
13800,2022-05,3532,16,kallisto_quant/0.46.0.4
13801,2022-05,3526,172,bioext_bam2msa/0.20.4+galaxy0
13802,2022-05,3433,269,Convert characters1/Convert characters1
13803,2022-05,3428,294,tp_tail_tool/1.1.0
13804,2022-05,3422,9,pipelign/0.2+galaxy0
13805,2022-05,3407,331,Remove beginning1/Remove beginning1
13806,2022-05,3381,316,mothur_make_biom/1.39.5.0
13807,2022-05,3362,22,picard_CollectHsMetrics/2.18.2
13808,2022-05,3325,153,ggplot2_heatmap/3.3.5+galaxy0
13809,2022-05,3288,186,EMBOSS: equicktandem31/5.0.0.1
13810,2022-05,3257,16,vcfgeno2haplo/1.0.0_rc3+galaxy0
13811,2022-05,3232,91,sceasy_convert/0.0.5+galaxy1
13812,2022-05,3208,8,deseq2/2.11.39
13813,2022-05,3193,117,mothur_remove_lineage/1.39.5.0
13814,2022-05,3172,292,tp_sort_header_tool/1.1.1
13815,2022-05,3162,134,PlasFlow/1.0
13816,2022-05,3098,93,CONVERTER_interval_to_bed12_0/CONVERTER_interval_to_bed12_0
13817,2022-05,3093,20,trinity_filter_low_expr_transcripts/2.9.1
13818,2022-05,3088,477,EMBOSS: infoseq46/5.0.0
13819,2022-05,3042,10,cshl_fastq_quality_converter/1.0.1
13820,2022-05,3029,66,macs2_bdgpeakcall/2.1.1.20160309.0
13821,2022-05,3000,95,fargene/0.1+galaxy1
13822,2022-05,2995,125,mothur_classify_otu/1.39.5.0
13823,2022-05,2970,9,fastqc/0.63
13824,2022-05,2921,86,multiqc/1.8+galaxy1
13825,2022-05,2912,133,bcftools_stats/1.10+galaxy1
13826,2022-05,2904,25,datasets_download_genome/13.4.0
13827,2022-05,2852,10,deeptools_compute_matrix/3.3.0.0.0
13828,2022-05,2835,6,iqtree/1.5.5.3
13829,2022-05,2796,11,samtools_phase/2.0.1
13830,2022-05,2779,149,ggplot2_point/3.3.5+galaxy0
13831,2022-05,2778,2,hyphy_meme/2.5.36+galaxy2
13832,2022-05,2769,369,newick_display/1.6+galaxy1
13833,2022-05,2743,1,mimodd_covstats/0.1.9
13834,2022-05,2736,180,CONVERTER_gff_to_bed_0/CONVERTER_gff_to_bed_0
13835,2022-05,2710,12,vcfcheck/1.0.0_rc3+galaxy0
13836,2022-05,2691,7,vcfhethom/1.0.0_rc3+galaxy0
13837,2022-05,2676,110,mothur_remove_seqs/1.39.5.0
13838,2022-05,2674,157,gtftobed12/357
13839,2022-05,2673,189,seq_filter_by_id/0.2.7
13840,2022-05,2667,40,macs2_bdgbroadcall/2.1.1.20160309.0
13841,2022-05,2661,3,picard_SortSam/2.7.1.1
13842,2022-05,2636,12,vcfannotategenotypes/1.0.0_rc3+galaxy0
13843,2022-05,2630,44,taxonomy_krona_chart/2.7.1+galaxy0
13844,2022-05,2621,152,bedtools_bedtobam/2.30.0
13845,2022-05,2610,396,packmol/18.169.1
13846,2022-05,2598,14,pretext_map/0.1.9+galaxy0
13847,2022-05,2592,112,mimodd_map/0.1.9
13848,2022-05,2580,75,jcvi_gff_stats/0.8.4
13849,2022-05,2571,104,CONVERTER_interval_to_bgzip_0/CONVERTER_interval_to_bgzip_0
13850,2022-05,2534,21,mummer_mummerplot/4.0.0rc1+galaxy2
13851,2022-05,2528,93,dropletutils_empty_drops/1.0.4+galaxy0
13852,2022-05,2526,7,fastp/0.19.5+galaxy1
13853,2022-05,2478,98,kraken-translate/1.2.3
13854,2022-05,2474,4,varscan_copynumber/2.4.3.2
13855,2022-05,2452,56,bp_genbank2gff3/1.1
13856,2022-05,2444,5,sequence_content_trimmer/0.1
13857,2022-05,2441,4,dunovo/3.0.2
13858,2022-05,2435,4,generate_matrix_for_pca_and_lda1/1.0.0
13859,2022-05,2430,5,CONVERTER_sam_to_unsorted_bam/CONVERTER_sam_to_unsorted_bam
13860,2022-05,2423,91,mimodd_vcf_filter/0.1.9
13861,2022-05,2419,35,intervene_pairwise/0.6.5
13862,2022-05,2418,74,biom_convert/2.1.10+galaxy0
13863,2022-05,2405,234,bedtools_sortbed/2.30.0
13864,2022-05,2403,1,bam_to_scidx/1.0.1
13865,2022-05,2399,49,tabular_to_fastq/1.1.5
13866,2022-05,2399,18,bedtools_bamtobed/2.30.0
13867,2022-05,2395,17,naive_variant_caller/0.0.2
13868,2022-05,2373,5,vcfaddinfo/1.0.0_rc3+galaxy0
13869,2022-05,2369,362,EMBOSS: skipseq91/5.0.0.1
13870,2022-05,2341,135,trimmer/trimmer
13871,2022-05,2340,65,deeptools_plot_pca/3.5.1.0.0
13872,2022-05,2330,268,tp_sed_tool/1.1.1
13873,2022-05,2324,249,tab2fasta/1.1.1
13874,2022-05,2310,6,filtlong/0.2.0+galaxy1
13875,2022-05,2309,314,venn_list/0.1.1
13876,2022-05,2302,108,fastq_info/0.25.1+Galaxy0
13877,2022-05,2300,166,addValue/addValue
13878,2022-05,2299,54,mothur_dist_shared/1.39.5.0
13879,2022-05,2272,29,rxdock_rbdock/2013.1.1_148c5bd1+galaxy0
13880,2022-05,2265,44,presto_collapseseq/0.5.4
13881,2022-05,2256,12,vcfgenotypes/1.0.0_rc3+galaxy0
13882,2022-05,2256,279,tp_sorted_uniq/1.1.0
13883,2022-05,2256,151,poretools_hist/0.6.1a1.1
13884,2022-05,2250,187,filter_tabular/3.3.0
13885,2022-05,2209,33,_dropletBarcodePlot/1.6.1+galaxy2
13886,2022-05,2204,8,deeptools_multi_bam_summary/2.5.0.0
13887,2022-05,2198,78,bedtools_multiintersectbed/2.30.0
13888,2022-05,2179,38,_salmon_kallisto_mtx_to_10x/0.0.1+galaxy5
13889,2022-05,2171,2,hyphy_busted/2.5.31+galaxy1
13890,2022-05,2167,274,bedtools_mergebed/2.30.0
13891,2022-05,2159,24,fastqc/0.71
13892,2022-05,2142,1,presto_filterseq/0.6.2+galaxy0
13893,2022-05,2131,34,mlst/2.19.0
13894,2022-05,2131,57,circos_tableviewer/0.69.8+galaxy7
13895,2022-05,2109,218,CONVERTER_fasta_to_fai/CONVERTER_fasta_to_fai
13896,2022-05,2103,2,antismash/6.1.1+galaxy0
13897,2022-05,2054,14,scanpy_read_10x/1.6.0+galaxy0
13898,2022-05,2051,32,samtool_filter2/1.1.2
13899,2022-05,2051,8,msstats/3.22.0.0
13900,2022-05,2048,22,scanpy_run_tsne/1.7.2+galaxy0
13901,2022-05,2036,269,ChangeCase/ChangeCase
13902,2022-05,2016,47,scanpy_normalize/1.7.1+galaxy0
13903,2022-05,2011,3,vcfflatten2/1.0.0_rc3+galaxy0
13904,2022-05,2004,10,trinity_super_transcripts/2.9.1
13905,2022-05,2002,29,egsea/1.10.0
13906,2022-05,1994,47,meme_fimo/5.0.5.0
13907,2022-05,1987,151,ggplot2_pca/3.3.5+galaxy0
13908,2022-05,1981,42,circos_interval_to_text/0.69.8+galaxy7
13909,2022-05,1971,25,migmap/1.0.3+galaxy2
13910,2022-05,1961,14,prokka/1.13
13911,2022-05,1923,2,vegan_rarefaction/2.4-3
13912,2022-05,1923,170,medaka_consensus_pipeline/1.4.4+galaxy0
13913,2022-05,1922,262,tab2fasta/1.1.0
13914,2022-05,1887,4,dada2_learnErrors/1.18+galaxy0
13915,2022-05,1850,136,mothur_make_shared/1.39.5.0
13916,2022-05,1849,49,dada2_makeSequenceTable/1.20+galaxy0
13917,2022-05,1849,7,circos_wiggle_to_stacked/0.69.8+galaxy7
13918,2022-05,1846,122,mothur_trim_flows/1.39.5.0
13919,2022-05,1814,12,busco/5.0.0+galaxy0
13920,2022-05,1808,33,fastq_quality_trimmer/1.0.0
13921,2022-05,1808,7,samtools_merge/1.9
13922,2022-05,1796,23,scanpy_remove_confounders/1.7.1+galaxy0
13923,2022-05,1747,49,scanpy_plot/1.4.4.post1+galaxy3
13924,2022-05,1746,4,gff_filter_by_attribute/gff_filter_by_attribute
13925,2022-05,1745,98,snpEff_databases/4.3+T.galaxy2
13926,2022-05,1740,141,mothur_sub_sample/1.39.5.0
13927,2022-05,1737,11,mummer_nucmer/4.0.0beta2+galaxy1
13928,2022-05,1736,42,subtract_query1/0.1
13929,2022-05,1734,5,macs2_bdgcmp/2.1.1.20160309.0
13930,2022-05,1697,18,volcanoplot/0.0.3
13931,2022-05,1685,37,mimodd_varreport/0.1.9
13932,2022-05,1676,1,hyphy_busted/2.5.17+galaxy0
13933,2022-05,1671,34,bedtools_coveragebed/2.30.0
13934,2022-05,1669,49,multiqc/1.9+galaxy1
13935,2022-05,1663,72,column_remove_by_header/0.0.1
13936,2022-05,1654,34,bedtools_map/2.30.0.2
13937,2022-05,1645,8,presto_maskprimers/0.6.2
13938,2022-05,1645,156,velvetg/1.2.10.1
13939,2022-05,1639,28,dropletutils/1.10.0+galaxy1
13940,2022-05,1620,45,bcftools_view/1.10
13941,2022-05,1604,1,hyphy_busted/2.5.23+galaxy0
13942,2022-05,1597,5,mothur_chimera_uchime/1.39.5.0
13943,2022-05,1595,23,edger/3.24.1+galaxy1
13944,2022-05,1582,235,Show beginning1/Show beginning1
13945,2022-05,1581,6,exomedepth/1.1.0
13946,2022-05,1572,18,tradis_gene_insert_sites/1.4.5+galaxy2
13947,2022-05,1555,6,picard_MarkDuplicates/2.18.2.1
13948,2022-05,1543,85,regexColumn1/1.0.1
13949,2022-05,1542,234,velveth/1.2.10.2
13950,2022-05,1535,15,export2graphlan/0.20+galaxy0
13951,2022-05,1528,6,pharmcat/1.3.1+galaxy0
13952,2022-05,1527,43,presto_partition/0.5.4
13953,2022-05,1526,59,circos_bundlelinks/0.69.8+galaxy7
13954,2022-05,1520,2,presto_pairseq/0.6.2+galaxy0
13955,2022-05,1506,164,get_flanks1/1.0.0
13956,2022-05,1502,36,sklearn_train_test_split/1.0.8.3
13957,2022-05,1485,15,kraken-filter/1.3.1
13958,2022-05,1484,126,EMBOSS: transeq101/5.0.0
13959,2022-05,1479,46,cuffquant/2.2.1.1
13960,2022-05,1463,214,collection_element_identifiers/0.0.2
13961,2022-05,1431,1,freebayes/0.4.1
13962,2022-05,1420,5,raceid_clustering/3.1
13963,2022-05,1416,26,macs2_filterdup/2.1.1.20160309.1
13964,2022-05,1413,30,intervene_upset/0.6.5
13965,2022-05,1407,2,search_gui/3.3.10.1
13966,2022-05,1398,97,kraken-filter/1.2.3
13967,2022-05,1393,234,EMBOSS: extractseq35/5.0.0
13968,2022-05,1393,26,predict_pipeline/1.0
13969,2022-05,1381,49,picard_NormalizeFasta/2.18.2.1
13970,2022-05,1340,126,chembl/0.10.1+galaxy4
13971,2022-05,1333,180,EMBOSS: etandem33/5.0.0.1
13972,2022-05,1332,191,ncbi_convert2blastmask_wrapper/2.10.1+galaxy0
13973,2022-05,1331,9,count_gff_features/0.2
13974,2022-05,1327,101,mergeCols1/mergeCols1
13975,2022-05,1315,1,hyphy_fel/2.5.9+galaxy0
13976,2022-05,1306,3,picard_CollectGcBiasMetrics/2.18.2.1
13977,2022-05,1291,62,multiqc/1.8+galaxy0
13978,2022-05,1287,40,scanpy_plot/1.7.1+galaxy0
13979,2022-05,1278,34,sklearn_svm_classifier/1.0.8.3
13980,2022-05,1264,173,mothur_heatmap_sim/1.39.5.0
13981,2022-05,1254,61,mothur_make_group/1.39.5.0
13982,2022-05,1248,39,snpsift_vartype/4.3+t.galaxy0
13983,2022-05,1247,1,hyphy_fade/2.5.14+galaxy0
13984,2022-05,1238,142,poretools_stats/0.6.1a1.0
13985,2022-05,1234,1,hyphy_fel/2.5.8+galaxy0
13986,2022-05,1230,78,miniasm/0.3_r179+galaxy1
13987,2022-05,1224,1,prokka/1.12.0
13988,2022-05,1220,23,sam_bw_filter/1.0.0
13989,2022-05,1212,12,raceid_filtnormconf/3.1
13990,2022-05,1209,44,picard_BedToIntervalList/2.18.2.1
13991,2022-05,1203,36,pycoqc/2.5.2+galaxy0
13992,2022-05,1201,45,mothur_remove_groups/1.39.5.0
13993,2022-05,1199,47,vcfbedintersect/1.0.0_rc3+galaxy0
13994,2022-05,1190,87,seqtk_sample/1.2.0
13995,2022-05,1184,3,peptide_shaker/1.16.36.3
13996,2022-05,1183,23,flash/1.2.11.4
13997,2022-05,1157,88,bed2gff1/bed2gff1
13998,2022-05,1157,9,ruvseq/1.16.0+galaxy1
13999,2022-05,1153,144,fastq_to_fasta_python/1.1.1
14000,2022-05,1144,3,ivar_removereads/1.3.1+galaxy0
14001,2022-05,1133,10,busco/4.1.4
14002,2022-05,1126,28,sklearn_data_preprocess/1.0.8.3
14003,2022-05,1116,10,vcfbreakcreatemulti/1.0.0_rc3+galaxy0
14004,2022-05,1112,1,anndata_export/0.7.5+galaxy0
14005,2022-05,1104,7,EMBOSS: palindrome65/5.0.0.1
14006,2022-05,1104,24,snpfreqplot/1.0+galaxy3
14007,2022-05,1102,16,snpSift_vcfCheck/4.3+t.galaxy0
14008,2022-05,1099,2,hyphy_absrel/2.5.26+galaxy0
14009,2022-05,1098,55,gff2bed1/gff2bed1
14010,2022-05,1098,2,hyphy_absrel/2.5.25+galaxy0
