month_year,total_cpu_time,tool_name,tool_version
 2021-4     ,2.60902E+16,vcf2tsv,1.0.0_rc3+galaxy0                                                                 
 2021-4     ,2.53976E+16,anndata_export,0.7.5+galaxy0                                                           
 2021-4     ,2.5063E+16,trinity,2.9.1                                                                                 
 2021-4     ,2.46936E+16,bedtools_bamtobed,2.29.2                                                                     
 2021-4     ,2.4462E+16,snpSift_extractFields,4.3+t.galaxy0                                                           
 2021-4     ,2.37854E+16,bowtie2,2.2.6.2                                                                           
 2021-4     ,2.35175E+16,deeptools_correct_gc_bias,3.3.2.0.0                                   
 2021-4     ,2.3354E+16,sam_to_bam,2.1
 2021-4     ,2.31132E+16,picard_NormalizeFasta,2.18.2.1                                                             
 2021-4     ,2.31029E+16,fastq_paired_end_joiner,2.0.1.0                                           
 2021-4     ,2.30649E+16,fastq_combiner,1.1.5                                                               
 2021-4     ,2.25045E+16,rseqc_bam2wig,2.6.4                                                                          
 2021-4     ,2.22795E+16,macs2_callpeak,2.1.1.20160309.0                                                                 
 2021-4     ,2.16929E+16,samtools_idxstats,2.0.3                                                         
 2021-4     ,2.13715E+16,deeptools_plot_heatmap,3.3.2.0.1                                         
 2021-4     ,2.06627E+16,lofreq_indelqual,2.1.5+galaxy0                                                       
 2021-4     ,2.05626E+16,ivar_consensus,1.2.2+galaxy0                                                           
 2021-4     ,1.99364E+16,bamtools,0.0.1                                                                           
 2021-4     ,1.99273E+16,samtools_sort,2.0.1                                                                 
 2021-4     ,1.86673E+16,picard_CASM,2.18.2.1                                                                       
 2021-4     ,1.8244E+16,bedtools_bedtoigv,2.29.2                                                                     
 2021-4     ,1.79256E+16,mothur_summary_seqs,1.39.5.0                                                      
 2021-4     ,1.77719E+16,rna_starsolo,2.7.7a                                                                      
 2021-4     ,1.76659E+16,Extract genomic DNA 1,3.0.3+galaxy2                                               
 2021-4     ,1.75467E+16, __DATA_FETCH__                                                                                                                         , __DATA_FETCH__                                                                                                                         
 2021-4     ,1.74014E+16,picard_MergeBamAlignment,2.18.2.1                                                          
 2021-4     ,1.72252E+16,vsearch_clustering,2.8.3.0                                                                    
 2021-4     ,1.68758E+16, Paste1                                                                                                                                 , Paste1                                                                                                                                 
 2021-4     ,1.6833E+16,presto_maskprimers,0.5.4                                                           
 2021-4     ,1.67457E+16, cat1                                                                                                                                   , cat1                                                                                                                                   
 2021-4     ,1.6594E+16,rseqc_tin,2.6.4.1                                                                            
 2021-4     ,1.6138E+16,dropletutils,1.10.0+galaxy1                                                              
 2021-4     ,1.6068E+16,umi_tools_extract,0.5.5.1                                                           
 2021-4     ,1.59321E+16,tp_replace_in_column,1.1.3                                                      
 2021-4     ,1.57782E+16,tb_profiler_profile,2.8.14+galaxy1                                                         
 2021-4     ,1.53007E+16,cshl_fastx_renamer,0.0.11                                                           
 2021-4     ,1.5076E+16,bamtools_split,2.4.0                                                               
 2021-4     ,1.46182E+16,picard_FilterSamReads,2.18.2.1                                                             
 2021-4     ,1.45274E+16,bacteria_tradis,1.4.5+galaxy2                                                               
 2021-4     ,1.4445E+16,picard_CollectRnaSeqMetrics,2.18.2.2                                                       
 2021-4     ,1.44292E+16,deeptools_plot_heatmap,3.1.2.0.1                                         
 2021-4     ,1.41338E+16,macs2_bdgcmp,2.1.1.20160309.0                                                                   
 2021-4     ,1.37414E+16,picard_ReorderSam,2.18.2.1                                                                 
 2021-4     ,1.3133E+16,samtool_filter2,1.1.2                                                             
 2021-4     ,1.31112E+16,rseqc_RPKM_saturation,2.6.4.1                                                                
 2021-4     ,1.27831E+16,gops_intersect_1,1.0.0                                                                  
 2021-4     ,1.25528E+16,raceid_clustering,3.1
 2021-4     ,1.24458E+16,bedtools_coveragebed,2.29.2                                                                  
 2021-4     ,1.23975E+16, tabular_to_dbnsfp                                                                                                                      , tabular_to_dbnsfp                                                                                                                      
 2021-4     ,1.2342E+16,mothur_chimera_vsearch,1.39.5.2                                                
 2021-4     ,1.21618E+16,qualimap_bamqc,2.2.2d+galaxy1                                                          
 2021-4     ,1.16354E+16,vcffixup,1.0.0_rc3+galaxy0                                                               
 2021-4     ,1.14092E+16,transit_gumbel,3.0.2+galaxy0                                                           
 2021-4     ,1.137E+16,picard_FastqToSam,2.18.2.1                                                                 
 2021-4     ,1.12538E+16,edger,3.24.1+galaxy1                                                                            
 2021-4     ,1.10166E+16,bwa,0.7.12.1                                                                                  
 2021-4     ,1.07795E+16,macs2_bdgdiff,2.1.1.20160309.1                                                                  
 2021-4     ,1.0751E+16,cshl_fastx_clipper,1.0.1                                                            
 2021-4     ,1.06694E+16,picard_MarkDuplicates,2.18.2.1                                                             
 2021-4     ,1.04485E+16,multiqc,1.9+galaxy1                                                                           
 2021-4     ,1.02513E+16,cshl_fastq_quality_converter,1.0.1                                        
 2021-4     ,1.02284E+16,cuffdiff,2.2.1.1                                                                         
 2021-4     ,1.01627E+16, __IMPORT_HISTORY__                                                                                                                     , __IMPORT_HISTORY__                                                                                                                     
 2021-4     ,1.00487E+16,sam_bw_filter,1.0.0                                                       
 2021-4     ,9.8896E+15,featurecounts,1.6.2                                                                     
 2021-4     ,9.51487E+15,picard_CleanSam,2.18.2.1                                                                   
 2021-4     ,9.48721E+15,stringtie_merge,2.1.1                                                                       
 2021-4     ,9.42204E+15,mothur_unifrac_unweighted,1.39.5.0                                          
 2021-4     ,9.27025E+15,peakcalling_sicer,1.1
 2021-4     ,9.26313E+15,vcfbedintersect,1.0.0_rc3+galaxy0                                                 
 2021-4     ,9.13628E+15, ucsc_table_direct1                                                                                                                     , ucsc_table_direct1                                                                                                                     
 2021-4     ,9.00788E+15,bcftools_query_list_samples,1.1
 2021-4     ,8.98144E+15,bedtools_bamtofastq,2.27.1                                                                   
 2021-4     ,8.77964E+15,plotdexseq,1.28.1.0                                                                            
 2021-4     ,8.73883E+15,fastq_join,1.1.2-806.1                                                                
 2021-4     ,8.67338E+15,limma_voom,3.38.3+galaxy3                                                                  
 2021-4     ,8.57476E+15, CONVERTER_fastq_to_fqtoc0                                                                                                              , CONVERTER_fastq_to_fqtoc0                                                                                                              
 2021-4     ,8.439E+15,crossmap_bed,0.3.7+galaxy1                                                               
 2021-4     ,8.4099E+15, Cut1                                                                                                                                   , Cut1                                                                                                                                   
 2021-4     ,8.18232E+15,macs2_filterdup,2.1.1.20160309.1                                                                
 2021-4     ,7.86821E+15,cshl_fastx_clipper,1.0.3                                                            
 2021-4     ,7.80201E+15,pipelign,0.2+galaxy0                                                                         
 2021-4     ,7.72869E+15, CONVERTER_vcf_to_bgzip_0                                                                                                               , CONVERTER_vcf_to_bgzip_0                                                                                                               
 2021-4     ,7.67897E+15,cshl_fastx_reverse_complement,1.0.2+galaxy0                              
 2021-4     ,7.65488E+15,rseqc_read_quality,2.6.4                                                                     
 2021-4     ,7.44842E+15,ivar_removereads,1.2.2+galaxy1                                                       
 2021-4     ,7.41592E+15, CONVERTER_sam_to_bigwig_0                                                                                                              , CONVERTER_sam_to_bigwig_0                                                                                                              
 2021-4     ,7.38314E+15,precheck,2.15
 2021-4     ,7.11135E+15,bcftools_norm,1.1
 2021-4     ,7.06717E+15,deeptools_bam_compare,2.5.0.0                                             
 2021-4     ,7.03652E+15,EMBOSS: palindrome65,5.0.0.1                                                             
 2021-4     ,6.5695E+15,unicycler,0.4.7.0                                                                           
 2021-4     ,6.56906E+15,salmon,0.14.1.2+galaxy1                                                                  
 2021-4     ,6.50144E+15,deeptools_compute_matrix,3.0.2.0                                       
 2021-4     ,6.44282E+15,mothur_dist_shared,1.39.5.0                                                        
 2021-4     ,6.41343E+15,filtlong,0.2.0                                                                               
 2021-4     ,6.36989E+15,basil,1.2.0                                                                                     
 2021-4     ,6.20834E+15,ivar_variants,1.2.2+galaxy0                                                             
 2021-4     ,6.16259E+15,cuffmerge,0.0.6                                                                         
 2021-4     ,5.98017E+15,scanpy_remove_confounders,1.7.1+galaxy0                                     
 2021-4     ,5.91616E+15,rseqc_bam_stat,2.6.4                                                                         
 2021-4     ,5.85238E+15,snpSift_filter,4.3+t.galaxy1                                                                  
 2021-4     ,5.84055E+15,meme_meme,5.0.5.0                                                                           
 2021-4     ,5.83462E+15, comp1                                                                                                                                  , comp1                                                                                                                                  
 2021-4     ,5.73881E+15,macs2_callpeak,2.1.1.20160309.4                                                                 
 2021-4     ,5.72397E+15,fastq_filter,1.1.1                                                                   
 2021-4     ,5.65512E+15,freebayes,0.4
 2021-4     ,5.64301E+15, gff_filter_by_attribute                                                                                                                , gff_filter_by_attribute                                                                                                                
 2021-4     ,5.55218E+15,exomedepth,1.1.0                                                                          
 2021-4     ,5.45085E+15, wig_to_bigWig                                                                                                                          , wig_to_bigWig                                                                                                                          
 2021-4     ,5.05265E+15,velvetg,1.2.10.2                                                                           
 2021-4     ,4.94906E+15,medaka_consensus_pipeline,1.0.3+galaxy2                                     
 2021-4     ,4.7236E+15,picard_CollectInsertSizeMetrics,2.18.2.1                                                   
 2021-4     ,4.59181E+15,samtools_flagstat,2.0.3                                                         
 2021-4     ,4.5711E+15,samtools_phase,2.0.1                                                               
 2021-4     ,4.36089E+15,busco,4.1.2                                                                                     
 2021-4     ,4.23703E+15,ncbi_makeblastdb,2.10.1+galaxy0                                                   
 2021-4     ,4.20722E+15,cuffdiff,2.2.1.5                                                                         
 2021-4     ,4.1774E+15,ggplot2_point,2.2.1+galaxy2                                                             
 2021-4     ,4.17695E+15,kraken-report,1.3.1                                                                 
 2021-4     ,4.16037E+15,rseqc_infer_experiment,2.6.4.1                                                               
 2021-4     ,4.15386E+15,cshl_fastq_quality_filter,1.0.2                                              
 2021-4     ,4.14264E+15,transit_hmm,3.0.2+galaxy0                                                                 
 2021-4     ,3.95739E+15,mothur_screen_seqs,1.39.5.0                                                        
 2021-4     ,3.86578E+15,plant_tribes_assembly_post_processor,1.0.3.0                    
 2021-4     ,3.83523E+15,samtool_filter2,1.8
 2021-4     ,3.46034E+15,iterative_map_pipeline,1
 2021-4     ,3.35595E+15,annotatemyids,3.12.0                                                                    
 2021-4     ,3.23972E+15,samtools_view,1.9+galaxy1                                                               
 2021-4     ,3.1958E+15,kc-align,1.0.2                                                                               
 2021-4     ,3.11583E+15,filter_tabular,3.1.2                                                                   
 2021-4     ,3.10635E+15,flash,1.2.11.4                                                                                  
 2021-4     ,3.10593E+15,mummer_mummerplot,4.0.0beta2+galaxy1                                                
 2021-4     ,3.09137E+15,picard_DownsampleSam,2.18.2.1                                                              
 2021-4     ,3.07033E+15,freebayes,0.4.1                                                                         
 2021-4     ,3.02531E+15,taxonomy_krona_chart,2.7.1                                                      
 2021-4     ,2.94298E+15, Grep1                                                                                                                                  , Grep1                                                                                                                                  
 2021-4     ,2.88861E+15, CONVERTER_wiggle_to_interval_0                                                                                                         , CONVERTER_wiggle_to_interval_0                                                                                                         
 2021-4     ,2.85079E+15,bedtools_links,2.29.2                                                                        
 2021-4     ,2.84812E+15,length_and_gc_content,0.1.1                                                     
 2021-4     ,2.83351E+15,staramr_search,0.5.1                                                                          
 2021-4     ,2.77588E+15, CONVERTER_bz2_to_uncompressed                                                                                                          , CONVERTER_bz2_to_uncompressed                                                                                                          
 2021-4     ,2.77014E+15,bcftools_mpileup,1.9+galaxy2                                                         
 2021-4     ,2.73084E+15,tp_awk_tool,1.1.2                                                               
 2021-4     ,2.69758E+15,tp_sorted_uniq,1.1.0                                                            
 2021-4     ,2.66539E+15,cshl_fastx_renamer,0.0.14+galaxy1                                                   
 2021-4     ,2.65022E+15, Convert characters1                                                                                                                    , Convert characters1                                                                                                                    
 2021-4     ,2.58073E+15,bp_genbank2gff3,1.1
 2021-4     ,2.4808E+15,megahit,1.1.3.4                                                                               
 2021-4     ,2.35395E+15,rgweblogo3,3.5.0                                                                         
 2021-4     ,2.31284E+15,scanpy_cluster_reduce_dimension,1.7.1+galaxy0                         
 2021-4     ,2.31031E+15,mothur_unique_seqs,1.39.5.0                                                        
 2021-4     ,2.26568E+15,mothur_make_contigs,1.39.5.0                                                      
 2021-4     ,2.24766E+15,picard_ValidateSamFile,2.18.2.1                                                            
 2021-4     ,2.16211E+15,sam2interval,1.0.2                                                                   
 2021-4     ,2.10212E+15,goseq,1.36.0+galaxy0                                                                            
 2021-4     ,2.0984E+15,raceid_filtnormconf,3.1
 2021-4     ,2.09118E+15,gops_subtract_1,1.0.0                                                                    
 2021-4     ,2.05179E+15,mothur_merge_files,1.39.5.0                                                        
 2021-4     ,2.01512E+15,tp_easyjoin_tool,1.1.2                                                          
 2021-4     ,2.00155E+15,diffbind,2.6.5.0                                                                       
 2021-4     ,1.98378E+15,snpSift_annotate,4.3+t.galaxy1                                                                
 2021-4     ,1.95091E+15,dada2_plotQualityProfile,1.18+galaxy0                                        
 2021-4     ,1.90258E+15, mergeCols1                                                                                                                             , mergeCols1                                                                                                                             
 2021-4     ,1.8826E+15, CONVERTER_fasta_to_tabular                                                                                                             , CONVERTER_fasta_to_tabular                                                                                                             
 2021-4     ,1.84278E+15,circos,0.69.8+galaxy7                                                                          
 2021-4     ,1.82818E+15,gffcompare,0.11.2                                                                          
 2021-4     ,1.79742E+15,bwa_mem,0.7.12.1                                                                              
 2021-4     ,1.75841E+15,jbrowse,1.16.11+galaxy0                                                                       
 2021-4     ,1.73777E+15,snpEff_build_gb,4.3+T.galaxy4                                                                  
 2021-4     ,1.72484E+15,gops_coverage_1,1.0.0                                                                    
 2021-4     ,1.60959E+15,prokka,1.13
 2021-4     ,1.5787E+15,alleyoop,0.4.1                                                                               
 2021-4     ,1.51179E+15,prokka,1.14.5                                                                                 
 2021-4     ,1.51037E+15,pe_histogram,1.0.1                                                                       
 2021-4     ,1.50653E+15,velveth,1.2.10.2                                                                           
 2021-4     ,1.50125E+15,featurecounts,1.6.0.2                                                                   
 2021-4     ,1.4931E+15,tximport,0.1
 2021-4     ,1.48634E+15,gffread,2.2.1.2                                                                           
 2021-4     ,1.474E+15,genrich,0.5+galaxy2                                                                           
 2021-4     ,1.46428E+15, CONVERTER_vcf_to_vcf_bgzip_0                                                                                                           , CONVERTER_vcf_to_vcf_bgzip_0                                                                                                           
 2021-4     ,1.45985E+15,fasta_concatenate0,0.0.1                                             
 2021-4     ,1.35543E+15,mothur_make_fastq,1.39.5.0                                                          
 2021-4     ,1.35131E+15,picard_CollectWgsMetrics,2.18.2.1                                                          
 2021-4     ,1.31769E+15,goenrichment,2.0.1                                                                       
 2021-4     ,1.29808E+15,presto_buildconsensus,0.5.4                                                     
 2021-4     ,1.29132E+15,bcftools_isec,1.1
 2021-4     ,1.26572E+15,feelnc,0.2
 2021-4     ,1.22773E+15,plant_tribes_kaks_analysis,1.0.3.0                                        
 2021-4     ,1.19185E+15,filter_tabular,3.1.0                                                                   
 2021-4     ,1.19183E+15,cshl_fastx_barcode_splitter,1.0.0                                          
 2021-4     ,1.17629E+15,circgraph,0.9-RC2                                                                              
 2021-4     ,1.15514E+15,cuffmerge,2.2.1.2                                                                       
 2021-4     ,1.14941E+15,deseq2,2.11.40.6                                                                               
 2021-4     ,1.13647E+15,kraken-translate,1.3.1                                                           
 2021-4     ,1.12858E+15,cuffcompare,2.2.1.2                                                                   
 2021-4     ,1.12121E+15,fastq_to_fasta_python,1.0.0                                                          
 2021-4     ,1.11408E+15,table_annovar,0.1
 2021-4     ,1.08696E+15,kallisto_pseudo,0.46.0.1                                                              
 2021-4     ,1.08629E+15,deeptools_plot_profile,3.3.2.0.0                                         
 2021-4     ,1.0836E+15,bcftools_annotate,1.1
 2021-4     ,1.07597E+15,mothur_phylo_diversity,1.39.5.0                                                
 2021-4     ,1.06386E+15,macs2_callpeak,2.1.0.20151222.0                                                                 
 2021-4     ,1.06267E+15,tp_sed_tool,1.1.1                                                               
 2021-4     ,1.02134E+15,mummer_nucmer,4.0.0beta2+galaxy1                                                        
 2021-4     ,1.01711E+15,diffbind,2.6.6.4                                                                       
 2021-4     ,9.60174E+14,EMBOSS: getorf42,5.0.0.1                                                                 
 2021-4     ,9.28466E+14,ggplot2_pca,2.2.1                                                                         
 2021-4     ,9.20639E+14,ruvseq,1.16.0+galaxy1                                                                          
 2021-4     ,9.10125E+14,bedtools_bamtobed,2.29.0                                                                     
 2021-4     ,8.95878E+14, Count1                                                                                                                                 , Count1                                                                                                                                 
 2021-4     ,8.91286E+14,bedtools_getfastabed,2.29.0                                                                  
 2021-4     ,8.89468E+14,bedtools_multicovtbed,2.27.0.0                                                               
 2021-4     ,8.81901E+14,trinity_abundance_estimates_to_matrix,2.9.1                     
 2021-4     ,8.7629E+14,kraken_taxonomy_report,0.0.2                                                   
 2021-4     ,8.40495E+14,masigpro,1.49.3.1+galaxy1                                                                    
 2021-4     ,8.38871E+14,jcvi_gff_stats,0.8.4                                                                   
 2021-4     ,8.07209E+14,bowtie2,2.2.6                                                                             
 2021-4     ,7.9716E+14,filter_by_fasta_ids,2.3
 2021-4     ,7.6205E+14,picard_CollectInsertSizeMetrics,2.7.1.0                                                    
 2021-4     ,7.44059E+14,kraken2,2.0.8_beta+galaxy0                                                                    
 2021-4     ,7.30552E+14, CONVERTER_bedgraph_to_bigwig                                                                                                           , CONVERTER_bedgraph_to_bigwig                                                                                                           
 2021-4     ,7.21347E+14,venn_list,0.1.1                                                                         
 2021-4     ,7.07733E+14,hhsearch,3.2.0+galaxy0                                                                   
 2021-4     ,6.99187E+14,anndata_import,0.7.5+galaxy0                                                           
 2021-4     ,6.90549E+14,Kraken2Tax,1.2
 2021-4     ,6.72797E+14,bedtools_mergebed,2.29.2                                                                     
 2021-4     ,6.69185E+14,vcfannotategenotypes,1.0.0_rc3+galaxy0                                       
 2021-4     ,6.45541E+14,scanpy_inspect,1.7.1+galaxy0                                                           
 2021-4     ,6.41017E+14,stringtie,1.3.6                                                                             
 2021-4     ,6.40317E+14,featurecounts,1.6.4+galaxy1                                                             
 2021-4     ,6.3292E+14,seqtk_fqchk,1.3.1                                                                               
 2021-4     ,6.28306E+14,exonerate,2.4.0+galaxy2                                                                     
 2021-4     ,6.17415E+14,mothur_cluster,1.39.5.0                                                                
 2021-4     ,5.67806E+14,tp_find_and_replace,1.1.3                                                       
 2021-4     ,5.59619E+14,gmx_em,2020.2+galaxy0                                                                     
 2021-4     ,5.595E+14,seq_filter_by_id,0.2.7                                                           
 2021-4     ,5.45433E+14,tp_grep_tool,1.1.1                                                              
 2021-4     ,5.45269E+14,trinity_super_transcripts,2.9.1                                             
 2021-4     ,5.43384E+14,snpEff_download,4.3+T.galaxy2                                                                  
 2021-4     ,5.37494E+14,vcfallelicprimitives,1.0.0_rc3+galaxy0                                       
 2021-4     ,5.35735E+14,tab2fasta,1.1.1                                                                  
 2021-4     ,5.13298E+14,deeptools_bam_pe_fragmentsize,3.3.2.0.0                           
 2021-4     ,5.03913E+14,fastq_quality_trimmer,1.0.0                                              
 2021-4     ,4.93575E+14,deeptools_plot_heatmap,3.3.0.0.1                                         
 2021-4     ,4.72113E+14,taxonomy_krona_chart,2.6.1.1                                                    
 2021-4     ,4.68506E+14,tradis_gene_insert_sites,1.4.5+galaxy2                                                      
 2021-4     ,4.62782E+14,mothur_classify_otu,1.39.5.0                                                      
 2021-4     ,4.62381E+14, CONVERTER_fasta_to_len                                                                                                                 , CONVERTER_fasta_to_len                                                                                                                 
 2021-4     ,4.57843E+14,deeptools_multi_bigwig_summary,3.1.2.0.0                         
 2021-4     ,4.55478E+14,bcftools_stats,1.1
 2021-4     ,4.48157E+14,kraken-filter,1.3.1                                                                 
 2021-4     ,4.47766E+14,mothur_make_contigs,1.36.1.0                                                      
 2021-4     ,4.41463E+14,tp_cat,0.1.0                                                                    
 2021-4     ,4.34253E+14,flanking_features_1,4.0.1                                                       
 2021-4     ,4.32104E+14,collection_column_join,0.0.3                                                   
 2021-4     ,4.2117E+14,Extract genomic DNA 1,3.0.3                                                       
 2021-4     ,4.13071E+14,ivar_trim,1.2.2+galaxy1                                                                     
 2021-4     ,4.1152E+14,fastq_to_tabular,1.1.5                                                           
 2021-4     ,4.09412E+14,Add_a_column1,1.2.0                                                                  
 2021-4     ,3.88322E+14,mothur_count_seqs,1.39.5.0                                                          
 2021-4     ,3.82598E+14,deeptools_multi_bam_summary,2.5.0.0                                 
 2021-4     ,3.62445E+14,bwa_mem,0.1
 2021-4     ,3.61828E+14, sra_source                                                                                                                             , sra_source                                                                                                                             
 2021-4     ,3.54342E+14,cshl_fastx_collapser,1.0.1                                                        
 2021-4     ,3.52602E+14,mimodd_vcf_filter,0.1.9                                                                 
 2021-4     ,3.41597E+14,snpfreqplot,1.0+galaxy3                                                                   
 2021-4     ,3.40841E+14,picard_SamToFastq,2.7.1.0                                                                  
 2021-4     ,3.38529E+14, tabular_to_csv                                                                                                                         , tabular_to_csv                                                                                                                         
 2021-4     ,3.34948E+14,fastqc,0.71
 2021-4     ,3.26723E+14,rseqc_read_GC,2.6.4                                                                          
 2021-4     ,3.12453E+14,fasterq_dump,2.10.7+galaxy2                                                                 
 2021-4     ,3.06803E+14,regex1,1.0.1                                                                   
 2021-4     ,2.99862E+14,picard_MergeSamFiles,2.7.1.0                                                               
 2021-4     ,2.94664E+14,deeptools_bam_coverage,3.0.2.0                                           
 2021-4     ,2.93616E+14,bedtools_bedtobam,2.29.2                                                                     
 2021-4     ,2.93086E+14,bedtools_jaccard,2.29.2                                                                      
 2021-4     ,2.88711E+14, CONVERTER_vcf_bgzip_to_tabix_0                                                                                                         , CONVERTER_vcf_bgzip_to_tabix_0                                                                                                         
 2021-4     ,2.88655E+14,mothur_get_oturep,1.39.5.0                                                          
 2021-4     ,2.86511E+14,seqtk_subseq,1.3.1                                                                              
 2021-4     ,2.79357E+14,snpeff_sars_cov_2,4.5covid19                                                        
 2021-4     ,2.76239E+14,EMBOSS: maskseq51,5.0.0                                                                  
 2021-4     ,2.75962E+14,search_gui,3.3.10.1                                                                 
 2021-4     ,2.72918E+14,presto_filterseq,0.5.4                                                               
 2021-4     ,2.67783E+14,fasta2tab,1.1.0                                                                  
 2021-4     ,2.65409E+14, gff2bed1                                                                                                                               , gff2bed1                                                                                                                               
 2021-4     ,2.49057E+14,fasta2tab,1.1.1                                                                  
 2021-4     ,2.47954E+14,uniprot,0.2
 2021-4     ,2.44381E+14,intervene_pairwise,0.6.4                                                                    
 2021-4     ,2.41638E+14,medaka_consensus,1.0.3+galaxy2                                                       
 2021-4     ,2.38011E+14,macs2_bdgpeakcall,2.1.1.20160309.0                                                              
 2021-4     ,2.32503E+14,deeptools_plot_correlation,3.3.2.0.0                                 
 2021-4     ,2.29794E+14,EMBOSS: transeq101,5.0.0                                                                 
 2021-4     ,2.25273E+14, random_lines1                                                                                                                          , random_lines1                                                                                                                          
 2021-4     ,2.24623E+14,cshl_fasta_formatter,1.0.1                                                        
 2021-4     ,2.21183E+14,lastz_wrapper_2,1.3.3                                                                       
 2021-4     ,2.15939E+14,samtools_rmdup,2
 2021-4     ,2.11648E+14,scanpy_plot,1.7.1+galaxy0                                                                 
 2021-4     ,2.02486E+14,deseq2,2.11.40.1                                                                               
 2021-4     ,1.97775E+14,fasta_filter_by_length,1.2
 2021-4     ,1.96588E+14,EMBOSS: prettyplot79,5.0.0.1                                                             
 2021-4     ,1.94396E+14,tp_cut_tool,1.1.0                                                               
 2021-4     ,1.82394E+14,EMBOSS: needle56,5.0.0.1                                                                 
 2021-4     ,1.82105E+14,ncbi_blastdbcmd_wrapper,2.10.1+galaxy0                                            
 2021-4     ,1.79656E+14,bcftools_query,1.1
 2021-4     ,1.77651E+14,samtools_view,1.9+galaxy2                                                               
 2021-4     ,1.77042E+14, csv_to_tabular                                                                                                                         , csv_to_tabular                                                                                                                         
 2021-4     ,1.76624E+14, addValue                                                                                                                               , addValue                                                                                                                               
 2021-4     ,1.69394E+14,tp_uniq_tool,1.1.1                                                              
 2021-4     ,1.68842E+14,mummer_mummer,4.0.0beta2+galaxy1                                                        
 2021-4     ,1.68251E+14,Add_a_column1,1.6
 2021-4     ,1.65362E+14,samtools_stats,2.0.1                                                               
 2021-4     ,1.63027E+14,cat_multiple,0.2
 2021-4     ,1.58326E+14,bedtools_genomecoveragebed,2.26.0.0                                                          
 2021-4     ,1.56947E+14,meme_psp_gen,5.0.5.0                                                                     
 2021-4     ,1.54492E+14,vcfvcfintersect,1.0.0_rc3+galaxy0                                                 
 2021-4     ,1.53778E+14,mothur_pcr_seqs,1.39.5.0                                                              
 2021-4     ,1.47965E+14,bedtools_unionbedgraph,2.29.2                                                                
 2021-4     ,1.45482E+14,trinity_contig_exn50_statistic,2.8.5                                   
 2021-4     ,1.42347E+14,bedtools_multiintersectbed,2.29.2                                                            
 2021-4     ,1.41964E+14,column_order_header_sort,0.0.1                                               
 2021-4     ,1.41859E+14,EMBOSS: seqret84,5.0.0                                                                   
 2021-4     ,1.41315E+14,blastxml_to_tabular,2.10.1+galaxy0                                                
 2021-4     ,1.34933E+14, MAF_To_BED1                                                                                                                            , MAF_To_BED1                                                                                                                            
 2021-4     ,1.32887E+14,scanpy_filter,1.7.1+galaxy0                                                             
 2021-4     ,1.29628E+14,picard_RevertSam,2.18.2.1                                                                  
 2021-4     ,1.29328E+14,dada2_mergePairs,1.18+galaxy0                                                        
 2021-4     ,1.22969E+14,seqtk_mergefa,1.3.1                                                                             
 2021-4     ,1.22726E+14,rseqc_infer_experiment,2.6.4                                                                 
 2021-4     ,1.19371E+14,gprofiler_orth,0.1.7+galaxy11                                                          
 2021-4     ,1.17985E+14,presto_pairseq,0.5.4                                                                   
 2021-4     ,1.15863E+14,samtools_split,1.1
 2021-4     ,1.14567E+14,EMBOSS: needle56,5.0.0                                                                   
 2021-4     ,1.13377E+14,dada2_seqCounts,1.18+galaxy0                                                          
 2021-4     ,1.13097E+14,vcfgeno2haplo,1.0.0_rc3+galaxy0                                                     
 2021-4     ,1.1101E+14,bandage_image,0.8.1+galaxy3                                                                   
 2021-4     ,1.09761E+14,dada2_plotComplexity,1.18+galaxy0                                                
 2021-4     ,1.09121E+14,bwa_mem,0.4.2                                                                                 
 2021-4     ,1.07427E+14,vcfhethom,1.0.0_rc3+galaxy0                                                             
 2021-4     ,9.9155E+13,rgweblogo3,0.4
 2021-4     ,9.82315E+13, CONVERTER_gff_to_interval_index_0                                                                                                      , CONVERTER_gff_to_interval_index_0                                                                                                      
 2021-4     ,9.75319E+13,deeptools_compute_matrix,2.5.0.0                                       
 2021-4     ,9.3976E+13,EMBOSS: wordcount109,5.0.0.1                                                             
 2021-4     ,9.36824E+13,qualimap_bamqc,2.2.2d+galaxy3                                                          
 2021-4     ,9.23845E+13,stringtie,1.3.4                                                                             
 2021-4     ,9.13417E+13,rseqc_inner_distance,2.6.4.1                                                                 
 2021-4     ,8.97368E+13,peptide_shaker,1.16.36.3                                                            
 2021-4     ,8.96846E+13,circos_wiggle_to_scatter,0.69.8+galaxy7                                                        
 2021-4     ,8.88925E+13,gtftobed12,357
 2021-4     ,8.8761E+13,fastq_masker_by_quality,1.1.5                                             
 2021-4     ,8.84524E+13,fgsea,1.8.0+galaxy1                                                                             
 2021-4     ,8.70952E+13,deseq2,2.11.40.2                                                                               
 2021-4     ,8.46353E+13,bedtools_sortbed,2.29.2                                                                      
 2021-4     ,8.17592E+13,PlasFlow,1
 2021-4     ,8.08056E+13,bcftools_consensus,1.10+galaxy1                                                    
 2021-4     ,7.9603E+13,samtools_markdup,1.9+galaxy2                                                         
 2021-4     ,7.75475E+13,khmer_normalize_by_median,3.0.0a3+galaxy1                                   
 2021-4     ,7.62339E+13,replace_column_with_key_value_file,0.2
 2021-4     ,7.60978E+13,bcftools_concat,1.1
 2021-4     ,7.35058E+13,EMBOSS: water107,5.0.0.1                                                                 
 2021-4     ,7.13411E+13,sklearn_searchcv,1.0.8.2                                                       
