month_year,numusers,tool_name,tool_version
 2021-3     ,10,ococo,0.1.2.6                                                                                   
 2021-3     ,10,ruvseq,1.16.0+galaxy1                                                                          
 2021-3     ,10,samtools_markdup,1.9+galaxy2                                                         
 2021-3     ,10,trinotate,3.2.1                                                                             
 2021-3     ,10,rseqc_bam2wig,2.6.4                                                                          
 2021-3     ,9, gtf_filter_by_attribute_values_list                                                                                                    , gtf_filter_by_attribute_values_list                                                                                                    
 2021-3     ,9,prinseq,0.20.4                                                                                
 2021-3     ,9,crossmap_bed,0.3.7+galaxy1                                                               
 2021-3     ,9,seqtk_subseq,1.3.1                                                                              
 2021-3     ,9,dada2_mergePairs,1.16+galaxy0                                                        
 2021-3     ,9, CONVERTER_bz2_to_uncompressed                                                                                                          , CONVERTER_bz2_to_uncompressed                                                                                                          
 2021-3     ,9,jbrowse_to_standalone,1.16.10+galaxy0                                                         
 2021-3     ,9,rseqc_FPKM_count,2.6.4.1                                                                     
 2021-3     ,9, hgv_linkToGProfile                                                                                                                     , hgv_linkToGProfile                                                                                                                     
 2021-3     ,9,flanking_features_1,4.0.1                                                       
 2021-3     ,9,disco,1.2.0                                                                                     
 2021-3     ,9,vcfsort,1.0.0_rc3+galaxy0                                                                 
 2021-3     ,9,mummer_mummerplot,4.0.0beta2+galaxy1                                                
 2021-3     ,9,umi_tools_count,0.5.5.1                                                               
 2021-3     ,9,deeptools_plot_enrichment,3.3.2.0.0                                   
 2021-3     ,9,dada2_seqCounts,1.16+galaxy0                                                          
 2021-3     ,9,dada2_learnErrors,1.16+galaxy0                                                      
 2021-3     ,9,macs2_bdgdiff,2.1.1.20160309.1                                                                  
 2021-3     ,9,qualimap_bamqc,2.2.2d+galaxy3                                                          
 2021-3     ,9,bamSplit,2.4.0                                                                     
 2021-3     ,9,bedtools_complementbed,2.29.2                                                                
 2021-3     ,9,ggplot2_violin,2.2.1+galaxy0                                                           
 2021-3     ,9,filter_tabular,3.1.2                                                                   
 2021-3     ,9,gfa_to_fa,0.1.2                                                                             
 2021-3     ,9,bedtools_windowbed,2.29.0                                                                    
 2021-3     ,9,tp_unfold_column_tool,1.1.1                                                     
 2021-3     ,8,cd_hit_dup,0.0.1                                                                       
 2021-3     ,8,fastq_groomer,1.0.4                                                                 
 2021-3     ,8,megablast_wrapper,1.2.0                                                         
 2021-3     ,8,fastq_groomer,1.1.1                                                                 
 2021-3     ,8,cummeRbund,2.16.0+galaxy1                                                              
 2021-3     ,8,presto_assemblepairs,0.5.4                                                       
 2021-3     ,8,ggplot2_histogram,2.2.1+galaxy0                                                     
 2021-3     ,8,tbvcfreport,0.1.7+galaxy0                                                                 
 2021-3     ,8,macs2_bdgbroadcall,2.1.1.20160309.0                                                             
 2021-3     ,8,pipelign,0.2+galaxy0                                                                         
 2021-3     ,8,mothur_trim_seqs,1.39.5.0                                                            
 2021-3     ,8,rapidnj,2.3.2                                                                                 
 2021-3     ,8,poretools_extract,0.6.1a1.0                                                         
 2021-3     ,8, CONVERTER_interval_to_bed6_0                                                                                                           , CONVERTER_interval_to_bed6_0                                                                                                           
 2021-3     ,8,medaka_consensus_pipeline,1.0.3+galaxy2                                     
 2021-3     ,8,Add_a_column1,1.3.1                                                                  
 2021-3     ,8, CONVERTER_Bam_Bai_0                                                                                                                    , CONVERTER_Bam_Bai_0                                                                                                                    
 2021-3     ,8,multiqc,1.6
 2021-3     ,8,deseq2,2.11.40.6                                                                               
 2021-3     ,8,cshl_fastx_clipper,1.0.3+galaxy0                                                    
 2021-3     ,8,bedtools_slopbed,2.29.0                                                                      
 2021-3     ,8,dada2_makeSequenceTable,1.16+galaxy0                                          
 2021-3     ,8,gprofiler_gost,0.1.7+galaxy11                                                          
 2021-3     ,8,cshl_fasta_nucleotides_changer,1.0.2                                     
 2021-3     ,7,freebayes,1.1.0.46-0                                                                    
 2021-3     ,7,plant_tribes_gene_family_classifier,1.0.3.0                      
 2021-3     ,7,cuffquant,2.2.1.1                                                                       
 2021-3     ,7,cuffnorm,2.2.1.3                                                                         
 2021-3     ,7,scanpy_inspect,1.4.4.post1+galaxy3                                                     
 2021-3     ,7,sam_bw_filter,1.0.0                                                       
 2021-3     ,7,unipept,4.3.0                                                                             
 2021-3     ,7,vcfselectsamples,1.0.0_rc3+galaxy0                                               
 2021-3     ,7,tophat2,2.1.0                                                                             
 2021-3     ,7,length_and_gc_content,0.1.1                                                     
 2021-3     ,7,snippy_core,4.5.0                                                                              
 2021-3     ,7,macs2_bdgcmp,2.1.1.20160309.0                                                                   
 2021-3     ,7,collection_element_identifiers,0.0.2                                   
 2021-3     ,7,cshl_fastx_artifacts_filter,1.0.1+galaxy0                                  
 2021-3     ,7,kraken-filter,1.3.1                                                                 
 2021-3     ,7,export2graphlan,0.20+galaxy0                                                          
 2021-3     ,7,intervene_upset,0.6.4                                                                       
 2021-3     ,7,plotdexseq,1.28.1.0                                                                            
 2021-3     ,7,flash,1.2.11.4                                                                                  
 2021-3     ,7,cshl_fastx_renamer,0.0.14+galaxy1                                                   
 2021-3     ,7,vcfhethom,1.0.0_rc3+galaxy0                                                             
 2021-3     ,7,trimmomatic,0.36.5                                                                   
 2021-3     ,7,velveth,1.2.10.1                                                                           
 2021-3     ,7,trinity_align_and_estimate_abundance,2.9.1+galaxy1               
 2021-3     ,7,ncbi_blastdbcmd_wrapper,2.10.1+galaxy0                                            
 2021-3     ,7,picard_DownsampleSam,2.18.2.1                                                              
 2021-3     ,7,tb_variant_filter,0.1.3+galaxy0                                                     
 2021-3     ,7,dada2_plotQualityProfile,1.16+galaxy0                                        
 2021-3     ,7,vcfleftalign,1.0.0_rc3+galaxy0                                                       
 2021-3     ,7,tophat2,0.9
 2021-3     ,7,qualimap_multi_bamqc,2.2.2d                                                      
 2021-3     ,7, CONVERTER_interval_to_tabix_0                                                                                                          , CONVERTER_interval_to_tabix_0                                                                                                          
 2021-3     ,7,mlst,2.19.0                                                                                      
 2021-3     ,7,bcftools_query,1.1
 2021-3     ,7,raceid_filtnormconf,3.1
 2021-3     ,7,snpSift_vcfCheck,4.3+t.galaxy0                                                                
 2021-3     ,7,idr,2.0.3                                                                                         
 2021-3     ,7,rnaspades,3.9.0.2                                                                           
 2021-3     ,6,deeptools_compute_matrix,3.1.2.0.0                                     
 2021-3     ,6,count_gff_features,0.2
 2021-3     ,6,fastqc,0.71
 2021-3     ,6,fastqc,0.67
 2021-3     ,6,picard_QualityScoreDistribution,2.18.2.1                                                   
 2021-3     ,6,feelnc,0.2
 2021-3     ,6,vcffilter2,1.0.0_rc1+galaxy1                                                            
 2021-3     ,6,mothur_lefse,1.39.5.0                                                                    
 2021-3     ,6,build_ucsc_custom_track_1,1.0.0                                                 
 2021-3     ,6,bedtools_jaccard,2.29.2                                                                      
 2021-3     ,6,gff_to_prot,3.0.2+galaxy0                                                                 
 2021-3     ,6,bg_find_subsequences,0.2
 2021-3     ,6,maxquant,1.6.10.43+galaxy3                                                               
 2021-3     ,6,fastq_filter,1.1.1                                                                   
 2021-3     ,6,sailfish,0.10.1.1                                                                      
 2021-3     ,6,gatk4_mutect2,4.1.4.0+galaxy2                                                           
 2021-3     ,6,addName,0.2.0                                                            
 2021-3     ,6,bedtools_randombed,2.29.2                                                                    
 2021-3     ,6,snap_training,2013_11_29+galaxy1                                                        
 2021-3     ,6,lofreq_call,2.1.5+galaxy0                                                                 
 2021-3     ,6,raceid_clustering,3.1
 2021-3     ,6,vcftools_slice,0.1
 2021-3     ,6,cshl_fastx_barcode_splitter,1.0.0                                          
 2021-3     ,6,EMBOSS: needle56,5.0.0.1                                                                 
 2021-3     ,6,lofreq_alnqual,2.1.5+galaxy0                                                           
 2021-3     ,6,bowtie2,2.3.4.2                                                                           
 2021-3     ,6,macs2_bdgpeakcall,2.1.1.20160309.0                                                              
 2021-3     ,6,kobas_annotate,2.1.1                                                                            
 2021-3     ,6,cor2,1.0.0                                                                            
 2021-3     ,6,vsearch_clustering,2.8.3.0                                                                    
 2021-3     ,6,crossmap_bam,0.3.7+galaxy1                                                               
 2021-3     ,6,circos_gc_skew,0.69.8+galaxy7                                                                  
 2021-3     ,6,heinz_bum,1
 2021-3     ,6,biom_convert,2.1.5.3                                                                     
 2021-3     ,6,datamash_reverse,1.1.0                                                               
 2021-3     ,6,bedtools_maskfastabed,2.29.2                                                                 
 2021-3     ,6,fastq_to_fasta_python,1.0.0                                                          
 2021-3     ,6,tn93,1.0.4                                                                                       
 2021-3     ,6,heinz_visualization,0.1.1                                                                       
 2021-3     ,6,mothur_make_group,1.39.5.0                                                          
 2021-3     ,6,poretools_tabular,0.6.1a1.0                                                         
 2021-3     ,6,ivar_trim,1.2.2+galaxy1                                                                     
 2021-3     ,6,salmon,0.14.1.2+galaxy1                                                                  
 2021-3     ,6,ivar_removereads,1.2.2+galaxy1                                                       
 2021-3     ,6,picard_BedToIntervalList,2.18.2.1                                                          
 2021-3     ,5,bcftools_norm,1.9+galaxy1                                                               
 2021-3     ,5,t_test_two_samples,1.0.1                                                       
 2021-3     ,5,vsearch_search,1.1.3.1                                                                        
 2021-3     ,5,vsearch_sorting,1.9.7.0                                                                       
 2021-3     ,5,gubbins,0.1.0                                                                                 
 2021-3     ,5,bedtools_map,2.29.2.2                                                                        
 2021-3     ,5,gd_cluster_kegg,1.0.0                                                         
 2021-3     ,5, bed_to_bigBed                                                                                                                          , bed_to_bigBed                                                                                                                          
 2021-3     ,5,multiqc,1.7
 2021-3     ,5,picard_artifact_metrics,2.18.2.1                                                           
 2021-3     ,5, CONVERTER_wig_to_bigwig                                                                                                                , CONVERTER_wig_to_bigwig                                                                                                                
 2021-3     ,5,sequence_content_trimmer,0.1
 2021-3     ,5,abricate_list,1.0.1                                                                          
 2021-3     ,5,fasta_nucleotide_color_plot,1.0.1                                         
 2021-3     ,5,filtlong,0.2.0                                                                               
 2021-3     ,5,bedtools_unionbedgraph,2.29.2                                                                
 2021-3     ,5,pe_histogram,1.0.1                                                                       
 2021-3     ,5,iuc_pear,0.9.6.1                                                                                 
 2021-3     ,5,poretools_stats,0.6.1a1.0                                                             
 2021-3     ,5,XY_Plot_1,1.0.1                                                                           
 2021-3     ,5,qualimap_counts,2.2.2d                                                                
 2021-3     ,5,sklearn_build_pipeline,1.0.8.2                                           
 2021-3     ,5,collapse_dataset,4.2
 2021-3     ,5,vcftools_annotate,0.1
 2021-3     ,5,cat_prepare,5.0.3.0                                                                       
 2021-3     ,5,rna_star,2.7.2b                                                                             
 2021-3     ,5,rna_starsolo,2.7.8a                                                                      
 2021-3     ,5,mothur_heatmap_bin,1.39.5.0                                                        
 2021-3     ,5,medaka_consensus,1.0.3+galaxy2                                                       
 2021-3     ,5,samtools_fixmate,1.9
 2021-3     ,5,EMBOSS: water107,5.0.0.1                                                                 
 2021-3     ,5,exomedepth,1.1.0                                                                          
 2021-3     ,5,scanpy_plot,1.4.4.post1+galaxy3                                                           
 2021-3     ,5,scikit_bio_diversity_beta_diversity,0.4.2.0                       
 2021-3     ,5,seqtk_mergefa,1.3.1                                                                             
 2021-3     ,5,seqtk_mergepe,1.3.1                                                                             
 2021-3     ,5,vsearch_dereplication,1.9.7.0                                                                 
 2021-3     ,5,gmx_sim,2020.2+galaxy0                                                                   
 2021-3     ,5,gmx_em,2020.2+galaxy0                                                                     
 2021-3     ,5,compose_text_param,0.1.1                                                           
 2021-3     ,5,crosscontamination_barcode_filter,0.3
 2021-3     ,5,mimodd_vcf_filter,0.1.9                                                                 
 2021-3     ,5,spaln,2.4.03+galaxy0                                                                            
 2021-3     ,5,fasterq_dump,2.10.8+galaxy0                                                                 
 2021-3     ,5,deeptools_compute_gc_bias,3.3.2.0.0                                   
 2021-3     ,5,bcftools_isec,1.1
 2021-3     ,5,fastq_dump,2.10.8+galaxy0                                                                   
 2021-3     ,5,cshl_fastx_collapser,1.0.0                                                        
 2021-3     ,5,mimodd_varreport,0.1.9                                                                  
 2021-3     ,5,dada2_removeBimeraDenovo,1.16+galaxy0                                        
 2021-3     ,5,EMBOSS: cirdna11,5.0.0                                                                   
 2021-3     ,5,trinity_filter_low_expr_transcripts,2.9.1                         
 2021-3     ,5,vegan_diversity,2.4-3                                                                 
 2021-3     ,5,vegan_rarefaction,2.4-3                                                             
 2021-3     ,5,vsearch_clustering,1.9.7.0                                                                    
 2021-3     ,4,gmx_editconf,2020.2+galaxy0                                                         
 2021-3     ,4,plotly_parallel_coordinates_plot,0.2
 2021-3     ,4,bedtools_groupbybed,2.29.2                                                                   
 2021-3     ,4,peakcalling_sicer,0.0.2                                                                     
 2021-3     ,4,bedtools_reldistbed,2.29.2                                                                   
 2021-3     ,4,hyphy_slac,2.5.29+galaxy0                                                                  
 2021-3     ,4,hyphy_meme,2.5.29+galaxy0                                                                  
 2021-3     ,4, CONVERTER_sam_to_unsorted_bam                                                                                                          , CONVERTER_sam_to_unsorted_bam                                                                                                          
 2021-3     ,4,gops_complement_1,1.0.0                                                                
 2021-3     ,4,bedtools_flankbed,2.29.0                                                                     
 2021-3     ,4,bedtools_fisher,2.29.0                                                                       
 2021-3     ,4,generate_matrix_for_pca_and_lda1,1.0.0                                     
 2021-3     ,4,bowtie_wrapper,1.1.2                                                              
 2021-3     ,4,deseq2,2.11.40.2                                                                               
 2021-3     ,4,hisat2,2.1.0+galaxy4                                                                           
 2021-3     ,4,blastxml_to_tabular,2.10.1+galaxy0                                                
 2021-3     ,4,khmer_abundance_distribution_single,3.0.0a3+galaxy1               
 2021-3     ,4,Add_a_column1,1.1.0                                                                  
 2021-3     ,4,mixcr_analyze,3.0.5.0                                                                   
 2021-3     ,4,vcf2pgSnp,1.0.0                                                                         
 2021-3     ,4,sklearn_feature_selection,1.0.8.2                                     
 2021-3     ,4,taxonomy_krona_chart,2.6.1.1                                                    
 2021-3     ,4,EMBOSS: backtranseq2,6.6.0                                                               
 2021-3     ,4,annotatemyids,3.7.0+galaxy2                                                             
 2021-3     ,4,bedtools_shufflebed,2.29.0                                                                   
 2021-3     ,4,fastq_masker_by_quality,1.1.5                                             
 2021-3     ,4,peptide_shaker,1.16.36.3                                                            
 2021-3     ,4,mothur_list_seqs,1.39.5.0                                                            
 2021-3     ,4,EMBOSS: dotpath25,5.0.0.1                                                                
 2021-3     ,4,bcftools_reheader,1.1
 2021-3     ,4,mothur_make_contigs,1.39.5.0                                                      
 2021-3     ,4,tradis_essentiality,1.4.5+galaxy2                                                           
 2021-3     ,4,tn93_readreduce,1.0.4                                                                 
 2021-3     ,4,fastq_to_fasta_python,1.1.1                                                          
 2021-3     ,4,dada2_seqCounts,1.18+galaxy0                                                          
 2021-3     ,4,transit_gumbel,3.0.2+galaxy0                                                           
 2021-3     ,4,search_gui,3.3.10.1                                                                 
 2021-3     ,4,bacteria_tradis,1.4.5+galaxy2                                                               
 2021-3     ,4,vcfbreakcreatemulti,1.0.0_rc3+galaxy0                                         
 2021-3     ,4,poretools_hist,0.6.1a1.1                                                               
 2021-3     ,4,sklearn_numeric_clustering,1.0.8.2                                   
 2021-3     ,4,vsearch_alignment,2.8.3.0                                                                     
 2021-3     ,4, CONVERTER_wiggle_to_interval_0                                                                                                         , CONVERTER_wiggle_to_interval_0                                                                                                         
 2021-3     ,4,bwa_wrapper,1.2.3                                                                    
 2021-3     ,4,mothur_chop_seqs,1.39.5.0                                                            
 2021-3     ,4,trinity_contig_exn50_statistic,2.9.1                                   
 2021-3     ,4,gprofiler_snpense,0.1.7+galaxy11                                                    
 2021-3     ,4,cshl_fastx_renamer,0.0.11                                                           
 2021-3     ,4,trinity_super_transcripts,2.9.1                                             
 2021-3     ,4,mummer_show_coords,4.0.0beta2+galaxy1                                              
 2021-3     ,4,EMBOSS: geecee41,5.0.0                                                                   
 2021-3     ,4,deseq2,2.1.8.3                                                                                 
 2021-3     ,4,mimodd_varextract,0.1.9                                                                 
 2021-3     ,4,intervene_pairwise,0.6.4                                                                    
 2021-3     ,4,bcftools_view,0.0.1                                                        
 2021-3     ,4, hgv_sift                                                                                                                               , hgv_sift                                                                                                                               
 2021-3     ,4,bcftools_cnv,1.1
 2021-3     ,4,vcfannotategenotypes,1.0.0_rc3+galaxy0                                       
 2021-3     ,4,mothur_pca,1.39.5.0                                                                        
 2021-3     ,4,picard_MergeSamFiles,1.126.0                                                               
 2021-3     ,4,mothur_make_fastq,1.39.5.0                                                          
 2021-3     ,4,seqtk_trimfq,1.3.1                                                                              
 2021-3     ,4,cuffdiff,2.2.1.3                                                                         
 2021-3     ,4,seqtk_comp,1.3.1                                                                                
 2021-3     ,4,dunovo,2.15
 2021-3     ,4,scpipe,1.0.0+galaxy2                                                                           
 2021-3     ,4,gmx_solvate,2020.2+galaxy0                                                           
 2021-3     ,4,gops_coverage_1,1.0.0                                                                    
 2021-3     ,4,picard_CollectRnaSeqMetrics,2.18.2.2                                                       
 2021-3     ,4,sam2interval,1.0.2                                                                   
 2021-3     ,4,scanpy_filter,1.7.1+galaxy0                                                             
 2021-3     ,4,macs2_refinepeak,2.1.1.20160309.1                                                               
 2021-3     ,4, CONVERTER_biom2_to_biom1                                                                                                               , CONVERTER_biom2_to_biom1                                                                                                               
 2021-3     ,4,samtools_view,1.9+galaxy1                                                               
 2021-3     ,4,fasta_filter_by_length,1.1
 2021-3     ,4,mothur_reverse_seqs,1.39.5.0                                                      
 2021-3     ,3,sklearn_svm_classifier,1.0.8.2                                           
 2021-3     ,3,mothur_merge_count,1.39.5.0                                                        
 2021-3     ,3,mothur_normalize_shared,1.39.5.0                                              
 2021-3     ,3,bedtools_links,2.29.2                                                                        
 2021-3     ,3,bedtools_makewindowsbed,2.29.2                                                               
 2021-3     ,3,mothur_pcoa,1.39.5.0                                                                      
 2021-3     ,3,mothur_pcr_seqs,1.39.5.0                                                              
 2021-3     ,3,cshl_fastq_quality_filter,1.0.2                                              
 2021-3     ,3,mothur_split_abund,1.39.5.0                                                        
 2021-3     ,3,bedtools_spacingbed,2.29.2                                                                   
 2021-3     ,3, CONVERTER_tar_to_directory                                                                                                             , CONVERTER_tar_to_directory                                                                                                             
 2021-3     ,3,trim_galore,0.4.3.1                                                                 
 2021-3     ,3,samtool_filter2,1.1.2                                                             
 2021-3     ,3,sklearn_searchcv,1.0.8.2                                                       
 2021-3     ,3,sklearn_nn_classifier,1.0.8.2                                             
 2021-3     ,3,tradis_gene_insert_sites,1.4.5+galaxy2                                                      
 2021-3     ,3,poretools_winner,0.6.1a1.0                                                           
 2021-3     ,3,xmfa2gff3,2015_02_13.1                                                               
 2021-3     ,3,sklearn_ensemble,1.0.8.2                                                       
 2021-3     ,3,raceid_inspectclusters,3.1
 2021-3     ,3,raceid_inspecttrajectory,3.1
 2021-3     ,3,rna_star,2.6.0b-1                                                                           
 2021-3     ,3,lastz_wrapper_2,1.2.2                                                                       
 2021-3     ,3,plotly_regression_performance_plots,0.1
 2021-3     ,3,rseqc_read_quality,2.6.4                                                                     
 2021-3     ,3,lastz_d_wrapper,1.3.2                                                                       
 2021-3     ,3,rseqc_read_duplication,2.6.4                                                                 
 2021-3     ,3,circos_binlinks,0.69.8+galaxy7                                                                 
 2021-3     ,3,scanpy_plot,1.7.1+galaxy0                                                                 
 2021-3     ,3,EMBOSS: water107,5.0.0                                                                   
 2021-3     ,3, vcf_to_maf_customtrack1                                                                                                                , vcf_to_maf_customtrack1                                                                                                                
 2021-3     ,3,bg_diamond_view,0.9.29                                                                  
 2021-3     ,3,kpca1,1.0.0                                                   
 2021-3     ,3,deeptools_plot_heatmap,3.1.2.0.1                                         
 2021-3     ,3,snpSift_int,4.3+t.galaxy0                                                                     
 2021-3     ,3,snpSift_geneSets,4.3.0                                                               
 2021-3     ,3,fasterq_dump,2.10.4                                                                         
 2021-3     ,3,ncbi_tblastx_wrapper,2.10.1+galaxy0                                               
 2021-3     ,3,dada2_plotComplexity,1.16+galaxy0                                                
 2021-3     ,3,microsatellite,1.0.0                                                       
 2021-3     ,3,rseqc_junction_annotation,2.6.4.1                                                            
 2021-3     ,3,deseq2,2.11.38                                                                                 
 2021-3     ,3,deseq2,2.11.39                                                                                 
 2021-3     ,3,rseqc_geneBody_coverage2,2.6.4.1                                                             
 2021-3     ,3,vegan_fisher_alpha,2.4-3                                                           
 2021-3     ,3,vsearch_dereplication,2.8.3.0                                                                 
 2021-3     ,3,vsearch_search,2.8.3.0                                                                        
 2021-3     ,3, createInterval                                                                                                                         , createInterval                                                                                                                         
 2021-3     ,3,gd_pca,1.0.0                                                                  
 2021-3     ,3, MAF_To_Fasta1                                                                                                                          , MAF_To_Fasta1                                                                                                                          
 2021-3     ,3,align_families,2.15
 2021-3     ,3,make_families,2.15
 2021-3     ,3,samtools_idxstats,2.0.1                                                         
 2021-3     ,3,fargene,0.1+galaxy1                                                                           
 2021-3     ,3,featurecounts,1.6.2                                                                     
 2021-3     ,3,featurecounts,1.6.3+galaxy2                                                             
 2021-3     ,3, CONVERTER_cram_to_bam_0                                                                                                                , CONVERTER_cram_to_bam_0                                                                                                                
 2021-3     ,3,EMBOSS: extractseq35,5.0.0                                                               
 2021-3     ,3,EMBOSS: etandem33,5.0.0.1                                                                
 2021-3     ,3,EMBOSS: dotpath25,5.0.0                                                                  
 2021-3     ,3,anndata_inspect,0.7.5+galaxy0                                                         
 2021-3     ,3,anndata_manipulate,0.7.5+galaxy0                                                   
 2021-3     ,3,hyphy_absrel,2.5.29+galaxy0                                                              
 2021-3     ,3,basil,1.2.0                                                                                     
 2021-3     ,3,hyphy_fubar,2.5.29+galaxy0                                                                
 2021-3     ,3,cshl_fastx_trimmer,1.0.0                                                            
 2021-3     ,3,bcftools_gtcheck,1.1
 2021-3     ,3,ncbi_blastdbcmd_info,2.10.1+galaxy0                                               
 2021-3     ,3,cshl_fastx_clipper,1.0.1                                                            
 2021-3     ,3,cuffmerge,2.2.1.1                                                                       
 2021-3     ,3,cuffmerge,0.0.6                                                                         
 2021-3     ,3,cuffdiff,0.0.7                                                                           
 2021-3     ,3,macs2_filterdup,2.1.1.20160309.1                                                                
 2021-3     ,3,maker_map_ids,2.31.11                                                                   
 2021-3     ,3,bcftools_plugin_fill_tags,1.1
 2021-3     ,3,Add_a_column1,1.5
 2021-3     ,3,mlst_list,2.19.0                                                                                 
 2021-3     ,3,picard_ValidateSamFile,2.18.2.1                                                            
 2021-3     ,3,mothur_biom_info,1.39.5.0                                                            
 2021-3     ,3,fastqc,0.69
 2021-3     ,3,vcfgeno2haplo,1.0.0_rc3+galaxy0                                                     
 2021-3     ,3,bowtie2,2.2.6.2                                                                           
 2021-3     ,3,bowtie2,0.3
 2021-3     ,3,mothur_get_relabund,1.39.5.0                                                      
 2021-3     ,3,picard_CollectGcBiasMetrics,2.18.2.1                                                       
 2021-3     ,2,mothur_get_group,1.39.5.0                                                            
 2021-3     ,2,ncbi_blastp_wrapper,0.3.3                                                         
 2021-3     ,2,goslimmer,1.0.1                                                                             
 2021-3     ,2,fastq_quality_trimmer,1.0.0                                              
 2021-3     ,2,EMBOSS: octanol63,5.0.0.1                                                                
 2021-3     ,2,bamleftalign,1.1.0.46-0                                                                 
 2021-3     ,2, gff_filter_by_feature_count                                                                                                            , gff_filter_by_feature_count                                                                                                            
 2021-3     ,2,EMBOSS: diffseq22,5.0.0.1                                                                
 2021-3     ,2,multigps,0.74.0                                                                             
 2021-3     ,2,cutadapt,1.16.3                                                                         
 2021-3     ,2,EMBOSS: palindrome65,5.0.0.1                                                             
 2021-3     ,2,vsearch_sorting,2.8.3.0                                                                       
 2021-3     ,2,vsearch_chimera_detection,2.8.3.0                                                             
 2021-3     ,2,samtools_flagstat,1.0.0                                                         
 2021-3     ,2, hgv_gpass                                                                                                                              , hgv_gpass                                                                                                                              
 2021-3     ,2,bedtools_intersectbed,2.27.1                                                                 
 2021-3     ,2,hyphy_bgm,2.5.29+galaxy0                                                                    
 2021-3     ,2,vcfallelicprimitives,0.0.3                                                   
 2021-3     ,2,hyphy_busted,2.5.29+galaxy0                                                              
 2021-3     ,2,samtools_reheader,2.0.1+galaxy1                                                 
 2021-3     ,2,hyphy_fel,2.5.29+galaxy0                                                                    
 2021-3     ,2,hetbox,1
 2021-3     ,2,varscan_copynumber,2.4.3.2                                                         
 2021-3     ,2,hyphy_prime,2.5.29+galaxy0                                                                
 2021-3     ,2,picard_EstimateLibraryComplexity,2.18.2.1                                                  
 2021-3     ,2,gffread,0.11.6.0                                                                          
 2021-3     ,2,mut2sscs,2.0.0                                                                       
 2021-3     ,2,mothur_summary_tax,1.39.5.0                                                        
 2021-3     ,2,idba_tran,1.1.3+galaxy0                                                                     
 2021-3     ,2,mut2read,2.0.0                                                                       
 2021-3     ,2,gffread,2.2.1.0                                                                           
 2021-3     ,2,unicycler,0.4.6.0                                                                           
 2021-3     ,2,ucsc-twobittofa,357
 2021-3     ,2,rseqc_insertion_profile,2.6.4                                                                
 2021-3     ,2,picard_MergeSamFiles,2.7.1.0                                                               
 2021-3     ,2,EMBOSS: pepwheel72,5.0.0.1                                                               
 2021-3     ,2,ivar_filtervariants,1.2.2+galaxy0                                                 
 2021-3     ,2,rseqc_mismatch_profile,2.6.4                                                                 
 2021-3     ,2,rseqc_read_GC,2.6.4                                                                          
 2021-3     ,2, Interval2Maf_pairwise1                                                                                                                 , Interval2Maf_pairwise1                                                                                                                 
 2021-3     ,2,EMBOSS: chips10,5.0.0                                                                    
 2021-3     ,2,Profilegenerator,2.0.0                                                     
 2021-3     ,2,transit_tn5gaps,3.0.2+galaxy0                                                         
 2021-3     ,2,EMBOSS: plotorf76,5.0.0                                                                  
 2021-3     ,2,jbrowse_to_standalone,1.16.11+galaxy0                                                         
 2021-3     ,2,EMBOSS: cai_custom6,5.0.0                                                                
 2021-3     ,2,jq,1
 2021-3     ,2,deeptools_bam_coverage,3.3.0.0.0                                         
 2021-3     ,2,deeptools_bam_pe_fragmentsize,3.3.2.0.0                           
 2021-3     ,2,scatterplot_rpy,1.0.3                                                                 
 2021-3     ,2,mimodd_map,0.1.9                                                                        
 2021-3     ,2,samtool_filter2,1.8
 2021-3     ,2,fastq_dump,2.9.1.3                                                                          
 2021-3     ,2,bedtools_genomecoveragebed,2.27.1                                                            
 2021-3     ,2,EMBOSS: shuffleseq87,5.0.0.1                                                             
 2021-3     ,2,hgv_funDo,1.0.0                                                                         
 2021-3     ,2,kobas_identify,2.1.1                                                                            
 2021-3     ,2,mothur_make_lefse,1.39.5.0                                                          
 2021-3     ,2,sqlite_to_tabular,2.0.0                                                             
 2021-3     ,2,crossmap_wig,0.3.7+galaxy1                                                               
 2021-3     ,2,crossmap_vcf,0.3.7+galaxy1                                                               
 2021-3     ,2, ucsc_table_direct_archaea1                                                                                                             , ucsc_table_direct_archaea1                                                                                                             
 2021-3     ,2,bedtools_intersectbed,2.27.0.2                                                               
 2021-3     ,2,ctsm_fates,2.0.1                                                                       
 2021-3     ,2,deeptools_plot_heatmap,3.3.0.0.1                                         
 2021-3     ,2,snippy,4.4.5+galaxy2                                                                           
