,tool_id,month_year,avg_cpu_time,tool_name,tool_version
1144, toolshed.g2.bx.psu.edu/repos/iuc/mothur_cluster_classic/mothur_cluster_classic/1.39.5.0                                                , 2021-05 ,         85280263310.00000000000000,mothur_cluster_classic,1.39.5.0                                                
1145, toolshed.g2.bx.psu.edu/repos/wolma/mimodd_main/mimodd_info/0.1.9                                                                       , 2021-05 ,         85269073808.00000000000000,mimodd_info,0.1.9                                                                       
1146, toolshed.g2.bx.psu.edu/repos/devteam/merge/gops_merge_1/1.0.0                                                                          , 2021-05 ,         85248880843.48073270013569,gops_merge_1,1.0.0                                                                          
1147, toolshed.g2.bx.psu.edu/repos/gregory-minevich/snp_mapping_using_wgs/snp_mapping_using_wgs/1.0.0                                        , 2021-05 ,         84264434875.09090909090909,snp_mapping_using_wgs,1.0.0                                        
1148, toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/Profilegenerator/2.0.0                                                     , 2021-05 ,         83294274728.00000000000000,Profilegenerator,2.0.0                                                     
1149, toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: sixpack90/5.0.0+galaxy2                                                          , 2021-05 ,         83038967393.00000000000000,EMBOSS: sixpack90,5.0.0+galaxy2                                                          
1150, toolshed.g2.bx.psu.edu/repos/devteam/vcffilter/vcffilter2/1.0.0_rc1+galaxy1                                                            , 2021-05 ,         82870090199.57142857142857,vcffilter2,1.0.0_rc1+galaxy1                                                            
1151, toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: water107/5.0.0.1                                                                 , 2021-05 ,         82712947477.33333333333333,EMBOSS: water107,5.0.0.1                                                                 
1152, toolshed.g2.bx.psu.edu/repos/devteam/xy_plot/XY_Plot_1/1.0.1                                                                           , 2021-05 ,         82550745400.00000000000000,XY_Plot_1,1.0.1                                                                           
1153, toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: extractfeat34/5.0.0.1                                                            , 2021-05 ,         82510958337.88888888888889,EMBOSS: extractfeat34,5.0.0.1                                                            
1154, toolshed.g2.bx.psu.edu/repos/devteam/hgv_fundo/hgv_funDo/1.0.0                                                                         , 2021-05 ,         82459836262.10000000000000,hgv_funDo,1.0.0                                                                         
1155, toolshed.g2.bx.psu.edu/repos/iuc/mothur_cluster_fragments/mothur_cluster_fragments/1.39.5.0                                            , 2021-05 ,         82459354890.00000000000000,mothur_cluster_fragments,1.39.5.0                                            
1156, toolshed.g2.bx.psu.edu/repos/devteam/cluster/gops_cluster_1/1.0.0                                                                      , 2021-05 ,         81948512211.33333333333333,gops_cluster_1,1.0.0                                                                      
1157, toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_dereplication/2.8.3.0                                                                 , 2021-05 ,         81694171722.81818181818182,vsearch_dereplication,2.8.3.0                                                                 
1158, toolshed.g2.bx.psu.edu/repos/iuc/mothur_make_shared/mothur_make_shared/1.39.5.0                                                        , 2021-05 ,         81629490205.01196172248804,mothur_make_shared,1.39.5.0                                                        
1159, CONVERTER_ref_to_seq_taxomony                                                                                                          , 2021-05 ,         81603802222.48888888888889, CONVERTER_ref_to_seq_taxomony                                                                                                          , CONVERTER_ref_to_seq_taxomony                                                                                                          
1160, MAF_To_BED1                                                                                                                            , 2021-05 ,         81375875457.00000000000000, MAF_To_BED1                                                                                                                            , MAF_To_BED1                                                                                                                            
1161, toolshed.g2.bx.psu.edu/repos/devteam/concat/gops_concat_1/1.0.1                                                                        , 2021-05 ,         81174371413.33242618043271,gops_concat_1,1.0.1                                                                        
1162, toolshed.g2.bx.psu.edu/repos/iuc/poretools_events/poretools_events/0.6.1a1.1                                                           , 2021-05 ,         80897771870.00000000000000,poretools_events,0.6.1a1.1                                                           
1163, toolshed.g2.bx.psu.edu/repos/iuc/mothur_biom_info/mothur_biom_info/1.39.5.0                                                            , 2021-05 ,         80863560413.14285714285714,mothur_biom_info,1.39.5.0                                                            
1164, toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: compseq14/5.0.0.1                                                                , 2021-05 ,         80696030655.05555555555556,EMBOSS: compseq14,5.0.0.1                                                                
1165, toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/1.0.0_rc3+galaxy0                                                 , 2021-05 ,         80693717617.73940908103411,vcfvcfintersect,1.0.0_rc3+galaxy0                                                 
1166, toolshed.g2.bx.psu.edu/repos/iuc/metagenomeseq_normalization/metagenomeseq_normalizaton/1.16.0-0.0.1                                   , 2021-05 ,         80670380445.00000000000000,metagenomeseq_normalizaton,1.16.0-0.0.1                                   
1167, toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.39.5.0                                                        , 2021-05 ,         80397520530.21852731591449,mothur_heatmap_sim,1.39.5.0                                                        
1168, toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc/0.63                                                                                , 2021-05 ,         79457997579.58381502890173,fastqc,0.63                                                                                
1169, toolshed.g2.bx.psu.edu/repos/iuc/lofreq_filter/lofreq_filter/2.1.5+galaxy0                                                             , 2021-05 ,         79437031344.17472000000000,lofreq_filter,2.1.5+galaxy0                                                             
1170, toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fasta/tab2fasta/1.1.0                                                                  , 2021-05 ,         79076875452.83157894736842,tab2fasta,1.1.0                                                                  
1171, toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.2                                                                    , 2021-05 ,         78800072383.25000000000000,allele_counts_1,1.2                                                                    
1172, toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_randombed/2.30.0                                                                    , 2021-05 ,         77985956766.00000000000000,bedtools_randombed,2.30.0                                                                    
1173, toolshed.g2.bx.psu.edu/repos/iuc/bcftools_plugin_mendelian/bcftools_plugin_mendelian/1.9+galaxy1                                       , 2021-05 ,         77466454624.00000000000000,bcftools_plugin_mendelian,1.9+galaxy1                                       
1174, toolshed.g2.bx.psu.edu/repos/iuc/mothur_cluster/mothur_cluster/1.39.5.0                                                                , 2021-05 ,         77438321064.77108433734940,mothur_cluster,1.39.5.0                                                                
1175, toolshed.g2.bx.psu.edu/repos/iuc/mothur_count_groups/mothur_count_groups/1.39.5.0                                                      , 2021-05 ,         77324523928.00729927007299,mothur_count_groups,1.39.5.0                                                      
1176, toolshed.g2.bx.psu.edu/repos/devteam/ncbi_blast_plus/ncbi_makeprofiledb/2.10.1+galaxy0                                                 , 2021-05 ,         77156249552.66666666666667,ncbi_makeprofiledb,2.10.1+galaxy0                                                 
1177, toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_fisher/2.30.0                                                                       , 2021-05 ,         76918028829.54545454545455,bedtools_fisher,2.30.0                                                                       
1178, toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_groupbybed/2.30.0                                                                   , 2021-05 ,         76875812446.88235294117647,bedtools_groupbybed,2.30.0                                                                   
1179, toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.29.0                                                                   , 2021-05 ,         76324521589.33333333333333,bedtools_closestbed,2.29.0                                                                   
1180, toolshed.g2.bx.psu.edu/repos/iuc/mothur_phylotype/mothur_phylotype/1.39.5.0                                                            , 2021-05 ,         76103907562.33333333333333,mothur_phylotype,1.39.5.0                                                            
1181, CONVERTER_bed_to_tabix_0                                                                                                               , 2021-05 ,         75633765102.91304347826087, CONVERTER_bed_to_tabix_0                                                                                                               , CONVERTER_bed_to_tabix_0                                                                                                               
1182, toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: trimseq103/5.0.0.1                                                               , 2021-05 ,         75605490967.66666666666667,EMBOSS: trimseq103,5.0.0.1                                                               
1183, toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed/2.30.0                                                                     , 2021-05 ,         75601832951.44210526315789,bedtools_mergebed,2.30.0                                                                     
1184, toolshed.g2.bx.psu.edu/repos/iuc/mothur_reverse_seqs/mothur_reverse_seqs/1.39.5.0                                                      , 2021-05 ,         75498214676.50000000000000,mothur_reverse_seqs,1.39.5.0                                                      
1185, toolshed.g2.bx.psu.edu/repos/iuc/mothur_taxonomy_to_krona/mothur_taxonomy_to_krona/1.0                                                 , 2021-05 ,         75360053598.27914110429448,mothur_taxonomy_to_krona,1.0                                                 
1186, toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.27.1                                                                 , 2021-05 ,         75230270487.00000000000000,bedtools_intersectbed,2.27.1                                                                 
1187, toolshed.g2.bx.psu.edu/repos/bgruening/chemical_data_sources/ctb_online_data_fetch/0.2                                                 , 2021-05 ,         75084588345.27272727272727,ctb_online_data_fetch,0.2                                                 
1188, toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.126.0                                                                    , 2021-05 ,         74704807071.00000000000000,picard_CleanSam,1.126.0                                                                    
1189, CONVERTER_len_to_linecount                                                                                                             , 2021-05 ,         74312685517.63095238095238, CONVERTER_len_to_linecount                                                                                                             , CONVERTER_len_to_linecount                                                                                                             
1190, toolshed.g2.bx.psu.edu/repos/devteam/fastx_nucleotides_distribution/cshl_fastx_nucleotides_distribution/1.0.0                          , 2021-05 ,         74005222437.00000000000000,cshl_fastx_nucleotides_distribution,1.0.0                          
1191, toolshed.g2.bx.psu.edu/repos/devteam/fastx_nucleotides_distribution/cshl_fastx_nucleotides_distribution/1.0.1                          , 2021-05 ,         73788920742.17647058823529,cshl_fastx_nucleotides_distribution,1.0.1                          
1192, toolshed.g2.bx.psu.edu/repos/devteam/fasta_filter_by_length/fasta_filter_by_length/1.1                                                 , 2021-05 ,         73696229791.87500000000000,fasta_filter_by_length,1.1                                                 
1193, toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_tac/1.1.0                                                                    , 2021-05 ,         73563303855.60000000000000,tp_tac,1.1.0                                                                    
1194, toolshed.g2.bx.psu.edu/repos/bgruening/get_pdb/get_pdb/0.1.0                                                                           , 2021-05 ,         73237030901.25000000000000,get_pdb,0.1.0                                                                           
1195, toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: extractseq35/5.0.0                                                               , 2021-05 ,         73234082734.42424242424242,EMBOSS: extractseq35,5.0.0                                                               
1196, toolshed.g2.bx.psu.edu/repos/devteam/vcfrandomsample/vcfrandomsample/1.0.0_rc3+galaxy0                                                 , 2021-05 ,         73171093077.75000000000000,vcfrandomsample,1.0.0_rc3+galaxy0                                                 
1197, toolshed.g2.bx.psu.edu/repos/iuc/mothur_venn/mothur_venn/1.39.5.0                                                                      , 2021-05 ,         73035114633.25000000000000,mothur_venn,1.39.5.0                                                                      
1198, toolshed.g2.bx.psu.edu/repos/nilesh/rseqc/rseqc_RNA_fragment_size/2.6.4.1                                                              , 2021-05 ,         72908739628.00000000000000,rseqc_RNA_fragment_size,2.6.4.1                                                              
1199, bed_to_bigBed                                                                                                                          , 2021-05 ,         72749981968.39631336405530, bed_to_bigBed                                                                                                                          , bed_to_bigBed                                                                                                                          
1200, CONVERTER_biom1_to_biom2                                                                                                               , 2021-05 ,         72658028300.00000000000000, CONVERTER_biom1_to_biom2                                                                                                               , CONVERTER_biom1_to_biom2                                                                                                               
1201, toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_overlapbed/2.30.0                                                                   , 2021-05 ,         72561648059.15000000000000,bedtools_overlapbed,2.30.0                                                                   
1202, vcf_to_maf_customtrack1                                                                                                                , 2021-05 ,         72393028377.70000000000000, vcf_to_maf_customtrack1                                                                                                                , vcf_to_maf_customtrack1                                                                                                                
1203, toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dottup26/5.0.0.1                                                                 , 2021-05 ,         71572518205.64705882352941,EMBOSS: dottup26,5.0.0.1                                                                 
1204, toolshed.g2.bx.psu.edu/repos/devteam/vcfleftalign/vcfleftalign/1.0.0_rc3+galaxy0                                                       , 2021-05 ,         71528943013.00000000000000,vcfleftalign,1.0.0_rc3+galaxy0                                                       
1205, toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.29.2                                                                  , 2021-05 ,         71276836650.47619047619048,bedtools_subtractbed,2.29.2                                                                  
1206, toolshed.g2.bx.psu.edu/repos/iuc/sqlite_to_tabular/sqlite_to_tabular/2.0.1                                                             , 2021-05 ,         71162805204.00000000000000,sqlite_to_tabular,2.0.1                                                             
1207, toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepwindow73/5.0.0.1                                                              , 2021-05 ,         70947448455.00000000000000,EMBOSS: pepwindow73,5.0.0.1                                                              
1208, toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepstats71/5.0.0                                                                 , 2021-05 ,         70868366893.17307692307692,EMBOSS: pepstats71,5.0.0                                                                 
1209, toolshed.g2.bx.psu.edu/repos/iuc/newick_utils/newick_display/1.6+galaxy1                                                               , 2021-05 ,         70377676050.07288629737609,newick_display,1.6+galaxy1                                                               
1210, toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: splitter92/5.0.0.1                                                               , 2021-05 ,         70205565108.00000000000000,EMBOSS: splitter92,5.0.0.1                                                               
1211, toolshed.g2.bx.psu.edu/repos/iuc/mixcr_analyze/mixcr_analyze/3.0.5.0                                                                   , 2021-05 ,         69988228322.50000000000000,mixcr_analyze,3.0.5.0                                                                   
1212, toolshed.g2.bx.psu.edu/repos/iuc/mothur_pcoa/mothur_pcoa/1.39.5.0                                                                      , 2021-05 ,         69770787980.00000000000000,mothur_pcoa,1.39.5.0                                                                      
1213, toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cusp17/5.0.0                                                                     , 2021-05 ,         69675008356.53731343283582,EMBOSS: cusp17,5.0.0                                                                     
1214, toolshed.g2.bx.psu.edu/repos/wolma/mimodd_main/mimodd_delcall/0.1.9                                                                    , 2021-05 ,         69473413823.33333333333333,mimodd_delcall,0.1.9                                                                    
1215, CONVERTER_bcf_to_bcf_uncompressed                                                                                                      , 2021-05 ,         69400432667.25000000000000, CONVERTER_bcf_to_bcf_uncompressed                                                                                                      , CONVERTER_bcf_to_bcf_uncompressed                                                                                                      
1216, toolshed.g2.bx.psu.edu/repos/iuc/mothur_sub_sample/mothur_sub_sample/1.39.5.0                                                          , 2021-05 ,         69215769649.38524590163934,mothur_sub_sample,1.39.5.0                                                          
1217, toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_converter/cshl_fastq_quality_converter/1.0.1                                        , 2021-05 ,         68704899669.50000000000000,cshl_fastq_quality_converter,1.0.1                                        
1218, toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: union105/5.0.0                                                                   , 2021-05 ,         68609309687.58823529411765,EMBOSS: union105,5.0.0                                                                   
1219, hgv_ldtools                                                                                                                            , 2021-05 ,         68477107208.60000000000000, hgv_ldtools                                                                                                                            , hgv_ldtools                                                                                                                            
1220, toolshed.g2.bx.psu.edu/repos/iuc/meme_psp_gen/meme_psp_gen/5.0.5.0                                                                     , 2021-05 ,         68199803085.00000000000000,meme_psp_gen,5.0.5.0                                                                     
1221, toolshed.g2.bx.psu.edu/repos/iuc/bcftools_plugin_counts/bcftools_plugin_counts/1.4.0                                                   , 2021-05 ,         67895929515.66666666666667,bcftools_plugin_counts,1.4.0                                                   
1222, toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: infoseq46/5.0.0                                                                  , 2021-05 ,         67842346023.00000000000000,EMBOSS: infoseq46,5.0.0                                                                  
1223, toolshed.g2.bx.psu.edu/repos/devteam/fastx_barcode_splitter/cshl_fastx_barcode_splitter/1.0.0                                          , 2021-05 ,         67767317320.00000000000000,cshl_fastx_barcode_splitter,1.0.0                                          
1224, toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: prettyseq80/5.0.0.1                                                              , 2021-05 ,         67692967002.00000000000000,EMBOSS: prettyseq80,5.0.0.1                                                              
1225, toolshed.g2.bx.psu.edu/repos/greg/plant_tribes_gene_family_integrator/plant_tribes_gene_family_integrator/1.0.3.0                      , 2021-05 ,         67515853415.00000000000000,plant_tribes_gene_family_integrator,1.0.3.0                      
1226, gene2exon1                                                                                                                             , 2021-05 ,         67514390527.55555555555556, gene2exon1                                                                                                                             , gene2exon1                                                                                                                             
1227, toolshed.g2.bx.psu.edu/repos/guru-ananda/heatmap/heatmap_1/1.0.0                                                                       , 2021-05 ,         67123686102.54545454545455,heatmap_1,1.0.0                                                                       
1228, toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_rows/1.1.0                                                              , 2021-05 ,         66839078406.50000000000000,tp_sort_rows,1.1.0                                                              
1229, toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_extract_flanking_dna/1.0.0                                                 , 2021-05 ,         66662184072.50000000000000,gd_extract_flanking_dna,1.0.0                                                 
1230, toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_cut_tool/1.0.0                                                               , 2021-05 ,         66177763369.77777777777778,tp_cut_tool,1.0.0                                                               
1231, toolshed.g2.bx.psu.edu/repos/nml/collapse_collections/collapse_dataset/4.1                                                             , 2021-05 ,         65991069983.47115384615385,collapse_dataset,4.1                                                             
1232, toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_AddOrReplaceReadGroups/1.126.0                                                      , 2021-05 ,         65897486255.50000000000000,picard_AddOrReplaceReadGroups,1.126.0                                                      
1233, toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/1.0.0_rc3+galaxy0                                                               , 2021-05 ,         65585249279.50000000000000,vcfcheck,1.0.0_rc3+galaxy0                                                               
1234, toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: iep45/5.0.0.1                                                                    , 2021-05 ,         65555968481.83333333333333,EMBOSS: iep45,5.0.0.1                                                                    
1235, toolshed.g2.bx.psu.edu/repos/iuc/mothur_pca/mothur_pca/1.39.5.0                                                                        , 2021-05 ,         65432655316.66666666666667,mothur_pca,1.39.5.0                                                                        
1236, toolshed.g2.bx.psu.edu/repos/iuc/bcftools_gtcheck/bcftools_gtcheck/1.10                                                                , 2021-05 ,         65205905166.00000000000000,bcftools_gtcheck,1.10                                                                
1237, toolshed.g2.bx.psu.edu/repos/devteam/sam_merge/sam_merge2/1.2.0                                                                        , 2021-05 ,         65087113680.91269841269841,sam_merge2,1.2.0                                                                        
1238, toolshed.g2.bx.psu.edu/repos/iuc/mothur_cluster_split/mothur_cluster_split/1.36.1.0                                                    , 2021-05 ,         65018215790.00000000000000,mothur_cluster_split,1.36.1.0                                                    
1239, toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: newcpgseek58/5.0.0.1                                                             , 2021-05 ,         64885932252.16666666666667,EMBOSS: newcpgseek58,5.0.0.1                                                             
1240, toolshed.g2.bx.psu.edu/repos/devteam/picard/rgPicardMarkDups/1.56.0                                                                    , 2021-05 ,         64880474004.00000000000000,rgPicardMarkDups,1.56.0                                                                    
1241, toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.0                                                                       , 2021-05 ,         64701539404.93181818181818,cufflinks,2.2.1.0                                                                       
1242, toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.30.0                                                                   , 2021-05 ,         64319034671.00000000000000,bedtools_shufflebed,2.30.0                                                                   
1243, toolshed.g2.bx.psu.edu/repos/iuc/newick_utils/newick_display/1.6                                                                       , 2021-05 ,         64224265330.14285714285714,newick_display,1.6                                                                       
1244, toolshed.g2.bx.psu.edu/repos/boris/getalleleseq/getalleleseq/0.0.1                                                                     , 2021-05 ,         64139741455.00000000000000,getalleleseq,0.0.1                                                                     
1245, toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_boxplot/cshl_fastq_quality_boxplot/1.0.1                                            , 2021-05 ,         64136491285.79104477611940,cshl_fastq_quality_boxplot,1.0.1                                            
1246, toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: tranalign100/5.0.0                                                               , 2021-05 ,         63887871289.00000000000000,EMBOSS: tranalign100,5.0.0                                                               
1247, toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_flankbed/2.27.0.0                                                                   , 2021-05 ,         63814998573.00000000000000,bedtools_flankbed,2.27.0.0                                                                   
1248, toolshed.g2.bx.psu.edu/repos/iuc/circos/circos/0.69.8+galaxy4                                                                          , 2021-05 ,         63710080677.00000000000000,circos,0.69.8+galaxy4                                                                          
1249, toolshed.g2.bx.psu.edu/repos/iuc/seqtk/seqtk_listhet/1.3.1                                                                             , 2021-05 ,         63611193256.00000000000000,seqtk_listhet,1.3.1                                                                             
1250, toolshed.g2.bx.psu.edu/repos/iuc/samtools_view/samtools_view/1.9                                                                       , 2021-05 ,         63503775764.50000000000000,samtools_view,1.9                                                                       
1251, toolshed.g2.bx.psu.edu/repos/devteam/column_maker/Add_a_column1/1.1.0                                                                  , 2021-05 ,         62499865635.00000000000000,Add_a_column1,1.1.0                                                                  
1252, toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_jaccard/2.30.0                                                                      , 2021-05 ,         62189824440.00000000000000,bedtools_jaccard,2.30.0                                                                      
1253, toolshed.g2.bx.psu.edu/repos/gregory-minevich/bcftools_view/bcftools_view/0.0.1                                                        , 2021-05 ,         62149632170.80000000000000,bcftools_view,0.0.1                                                        
1254, toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_single/mothur_summary_single/1.39.5.2                                                  , 2021-05 ,         61845009625.30508474576271,mothur_summary_single,1.39.5.2                                                  
1255, toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_cluster_kegg/1.0.0                                                         , 2021-05 ,         61843894390.16666666666667,gd_cluster_kegg,1.0.0                                                         
1256, toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc/0.52                                                                                , 2021-05 ,         61793258836.40000000000000,fastqc,0.52                                                                                
1257, toolshed.g2.bx.psu.edu/repos/chemteam/gmx_sim/gmx_sim/2020.2+galaxy0                                                                   , 2021-05 ,         61583102420.00000000000000,gmx_sim,2020.2+galaxy0                                                                   
1258, toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_easyjoin_tool/1.0.0                                                          , 2021-05 ,         61515700061.80000000000000,tp_easyjoin_tool,1.0.0                                                          
1259, toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: geecee41/5.0.0                                                                   , 2021-05 ,         61424510032.14790996784566,EMBOSS: geecee41,5.0.0                                                                   
1260, toolshed.g2.bx.psu.edu/repos/devteam/fastx_collapser/cshl_fastx_collapser/1.0.0                                                        , 2021-05 ,         60961897219.59057971014493,cshl_fastx_collapser,1.0.0                                                        
1261, toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_bin/mothur_heatmap_bin/1.39.5.0                                                        , 2021-05 ,         60884562341.92857142857143,mothur_heatmap_bin,1.39.5.0                                                        
1262, toolshed.g2.bx.psu.edu/repos/devteam/pileup_interval/pileup_interval/1.0.3                                                             , 2021-05 ,         60648824457.70000000000000,pileup_interval,1.0.3                                                             
1263, toolshed.g2.bx.psu.edu/repos/devteam/varscan_version_2/varscan/0.1                                                                     , 2021-05 ,         60634785348.40000000000000,varscan,0.1                                                                     
1264, toolshed.g2.bx.psu.edu/repos/iuc/gfa_to_fa/gfa_to_fa/0.1.2                                                                             , 2021-05 ,         60574029315.71875000000000,gfa_to_fa,0.1.2                                                                             
1265, toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: backtranseq2/6.6.0                                                               , 2021-05 ,         60557036180.66666666666667,EMBOSS: backtranseq2,6.6.0                                                               
1266, toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_grep_tool/1.1.0                                                              , 2021-05 ,         60408444773.00000000000000,tp_grep_tool,1.1.0                                                              
1267, toolshed.g2.bx.psu.edu/repos/devteam/cummerbund_to_tabular/cummerbund_to_cuffdiff/1.0.1                                                , 2021-05 ,         60071960440.00000000000000,cummerbund_to_cuffdiff,1.0.1                                                
1268, toolshed.g2.bx.psu.edu/repos/iuc/bcftools_convert_from_vcf/bcftools_convert_from_vcf/1.10                                              , 2021-05 ,         59974663312.00000000000000,bcftools_convert_from_vcf,1.10                                              
1269, toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_new_oscar/1.0.0                                                            , 2021-05 ,         59703289958.61290322580645,gd_new_oscar,1.0.0                                                            
1270, toolshed.g2.bx.psu.edu/repos/devteam/basecoverage/gops_basecoverage_1/1.0.0                                                            , 2021-05 ,         59556817992.75000000000000,gops_basecoverage_1,1.0.0                                                            
1271, toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: checktrans9/5.0.0.1                                                              , 2021-05 ,         59399093457.33333333333333,EMBOSS: checktrans9,5.0.0.1                                                              
1272, toolshed.g2.bx.psu.edu/repos/devteam/ncbi_blast_plus/ncbi_makeblastdb/0.3.3                                                            , 2021-05 ,         59296068530.00000000000000,ncbi_makeblastdb,0.3.3                                                            
1273, toolshed.g2.bx.psu.edu/repos/iuc/mothur_chimera_slayer/mothur_chimera_slayer/1.39.5.0                                                  , 2021-05 ,         58487528140.00000000000000,mothur_chimera_slayer,1.39.5.0                                                  
1274, toolshed.g2.bx.psu.edu/repos/arkarachai-fungtammasan/str_fm/microsatpurity/1.0.0                                                       , 2021-05 ,         57486186323.00000000000000,microsatpurity,1.0.0                                                       
1275, toolshed.g2.bx.psu.edu/repos/iuc/mothur_nmds/mothur_nmds/1.39.5.0                                                                      , 2021-05 ,         56749391069.75000000000000,mothur_nmds,1.39.5.0                                                                      
1276, toolshed.g2.bx.psu.edu/repos/devteam/sam_merge/sam_merge2/1.1.2                                                                        , 2021-05 ,         56661309845.66666666666667,sam_merge2,1.1.2                                                                        
1277, toolshed.g2.bx.psu.edu/repos/nml/collapse_collections/collapse_dataset/4.0                                                             , 2021-05 ,         56634766560.70000000000000,collapse_dataset,4.0                                                             
1278, toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.29.2                                                                   , 2021-05 ,         56134155188.50000000000000,bedtools_reldistbed,2.29.2                                                                   
1279, toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chips10/5.0.0                                                                    , 2021-05 ,         56132534691.00000000000000,EMBOSS: chips10,5.0.0                                                                    
1280, toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_single/mothur_summary_single/1.39.5.0                                                  , 2021-05 ,         54617651028.23809523809524,mothur_summary_single,1.39.5.0                                                  
1281, toolshed.g2.bx.psu.edu/repos/devteam/vcfdistance/vcfdistance/1.0.0_rc3+galaxy0                                                         , 2021-05 ,         54295109757.60000000000000,vcfdistance,1.0.0_rc3+galaxy0                                                         
1282, toolshed.g2.bx.psu.edu/repos/devteam/vcf2tsv/vcf2tsv/1.0.0_rc1+galaxy0                                                                 , 2021-05 ,         54200497410.33333333333333,vcf2tsv,1.0.0_rc1+galaxy0                                                                 
1283, toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_pathway_image/1.0.0                                                        , 2021-05 ,         54109661543.00000000000000,gd_pathway_image,1.0.0                                                        
1284, toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MergeSamFiles/1.126.0                                                               , 2021-05 ,         53338615715.31250000000000,picard_MergeSamFiles,1.126.0                                                               
1285, toolshed.g2.bx.psu.edu/repos/devteam/gmaj/gmaj_1/2.0.1                                                                                 , 2021-05 ,         52910066550.00000000000000,gmaj_1,2.0.1                                                                                 
1286, toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_masking/2.8.3.0                                                                       , 2021-05 ,         52873280430.00000000000000,vsearch_masking,2.8.3.0                                                                       
