month_year,avg_cpu_time,tool_name,tool_version
 2021-3     ,1.15196E+17,meme_chip,4.11.2+galaxy1                                                                    
 2021-3     ,1.13629E+17,EMBOSS: etandem33,5.0.0.1                                                                
 2021-3     ,1.13328E+17,mothur_dist_seqs,1.39.5.0                                                            
 2021-3     ,1.08237E+17, CONVERTER_sam_to_bigwig_0                                                                                                              , CONVERTER_sam_to_bigwig_0                                                                                                              
 2021-3     ,9.76811E+16,cuffdiff,2.2.1.6                                                                         
 2021-3     ,9.75254E+16,mimodd_varcall,0.1.9                                                                    
 2021-3     ,9.61966E+16,dexseq_count,1.28.1.0                                                                          
 2021-3     ,9.48437E+16,samtools_mpileup,2.1.4                                                           
 2021-3     ,8.77136E+16,vcfleftalign,1.0.0_rc3+galaxy0                                                       
 2021-3     ,8.30805E+16,rna_star,2.7.7a                                                                             
 2021-3     ,8.08918E+16,velvetoptimiser,2.2.6                                                       
 2021-3     ,8.02301E+16,cuffquant,2.2.1.1                                                                       
 2021-3     ,7.8396E+16,deeptools_multi_bam_summary,3.3.2.0.0                               
 2021-3     ,7.52817E+16,deeptools_multi_bigwig_summary,3.3.2.0.0                         
 2021-3     ,7.33683E+16,rna_star,2.7.8a                                                                             
 2021-3     ,7.05671E+16,star_fusion,0.5.4-3+galaxy1                                                               
 2021-3     ,6.99634E+16,sam_dump,2.10.9+galaxy0                                                                     
 2021-3     ,6.94856E+16,mothur_chimera_vsearch,1.39.5.1                                                
 2021-3     ,6.93339E+16,bowtie2,2.4.2+galaxy0                                                                     
 2021-3     ,6.8073E+16,hisat2,2.1.0+galaxy5                                                                           
 2021-3     ,6.75544E+16,vcfselectsamples,1.0.0_rc3+galaxy0                                               
 2021-3     ,6.72675E+16, Interval_Maf_Merged_Fasta2                                                                                                             , Interval_Maf_Merged_Fasta2                                                                                                             
 2021-3     ,6.58258E+16,hisat2,2.1.0+galaxy7                                                                           
 2021-3     ,6.38305E+16,minimap2,2.17+galaxy3                                                                        
 2021-3     ,6.3029E+16,medaka_consensus_pipeline,1.0.3+galaxy2                                     
 2021-3     ,6.15634E+16,bamtools_split,2.4.0                                                               
 2021-3     ,6.06686E+16,dbkit_create,0.1.1                                                                          
 2021-3     ,6.05617E+16,fastq_paired_end_joiner,2.0.1.1+galaxy0                                   
 2021-3     ,6.03532E+16,varscan,2.4.2                                                                   
 2021-3     ,5.77643E+16,cufflinks,2.2.1.3                                                                       
 2021-3     ,5.72012E+16,bowtie2,2.3.4.2                                                                           
 2021-3     ,5.42835E+16,bacteria_tradis,1.4.5+galaxy2                                                               
 2021-3     ,5.39138E+16,bcftools_mpileup,1.1
 2021-3     ,5.27538E+16,hyphy_slac,2.5.29+galaxy0                                                                  
 2021-3     ,5.1085E+16,ggplot2_pca,2.2.1                                                                         
 2021-3     ,5.04966E+16,fastq_dump,2.10.9+galaxy0                                                                   
 2021-3     ,5.03022E+16,vsearch_alignment,2.8.3.0                                                                     
 2021-3     ,5.00948E+16,fastq_paired_end_splitter,1.1.5                                         
 2021-3     ,4.90458E+16,fastq_groomer,1.1.5                                                                 
 2021-3     ,4.73123E+16,progressivemauve,2015_02_13.0                                                        
 2021-3     ,4.72504E+16,bedtools_coveragebed,2.29.2                                                                  
 2021-3     ,4.71106E+16,egsea,1.10.0                                                                                    
 2021-3     ,4.58044E+16,deeptools_compute_gc_bias,2.5.0.0                                     
 2021-3     ,4.57491E+16,rna_star,2.7.2b                                                                             
 2021-3     ,4.40456E+16,bedtools_multicovtbed,2.29.2                                                                 
 2021-3     ,4.23617E+16,charts,1.0.1                                                                                   
 2021-3     ,4.11107E+16,bamtools,0.0.1                                                                           
 2021-3     ,3.93694E+16,mothur_cluster_split,1.39.5.0                                                    
 2021-3     ,3.74809E+16,bg_diamond,0.9.29.0                                                                     
 2021-3     ,3.63794E+16,htseq_count,0.9.1                                                                    
 2021-3     ,3.46411E+16,fastq_manipulation,1.1.5                                                       
 2021-3     ,3.37072E+16,trim_galore,0.6.3                                                                   
 2021-3     ,3.05695E+16,samtools_rmdup,2.0.1                                                               
 2021-3     ,2.72445E+16,bowtie2,2.3.2.2                                                                           
 2021-3     ,2.68091E+16,featureCoverage1,2.0.0                                                             
 2021-3     ,2.5363E+16,trinotate,3.2.1                                                                             
 2021-3     ,2.48364E+16,mothur_pre_cluster,1.39.5.0                                                        
 2021-3     ,2.42393E+16,cuffdiff,2.2.1.3                                                                         
 2021-3     ,2.39727E+16,msaboot,0.1.2                                                                                 
 2021-3     ,2.32481E+16,shovill,1.1.0+galaxy0                                                                         
 2021-3     ,2.26628E+16,transdecoder,3.0.1                                                                       
 2021-3     ,2.06516E+16,varscan_somatic,2.4.3.6                                                               
 2021-3     ,1.97253E+16, CONVERTER_bam_to_qname_sorted_bam                                                                                                      , CONVERTER_bam_to_qname_sorted_bam                                                                                                      
 2021-3     ,1.95228E+16,volcanoplot,0.0.3                                                                         
 2021-3     ,1.92963E+16,peakcalling_sicer,0.0.2                                                                     
 2021-3     ,1.92298E+16,presto_assemblepairs,0.5.4                                                       
 2021-3     ,1.9117E+16,deeptools_multi_bam_summary,3.3.0.0.0                               
 2021-3     ,1.76135E+16,fastq_stats,1.1.5                                                                     
 2021-3     ,1.69688E+16,cshl_fastq_quality_filter,1.0.2+galaxy0                                      
 2021-3     ,1.64157E+16,deeptools_bam_coverage,3.3.2.0.0                                         
 2021-3     ,1.58749E+16,mothur_make_contigs,1.39.5.1                                                      
 2021-3     ,1.58611E+16,bwa_wrapper,1.2.3                                                                    
 2021-3     ,1.54298E+16,fastq_paired_end_interlacer,1.2.0.1+galaxy0                           
 2021-3     ,1.47887E+16,gmx_em,2020.2+galaxy0                                                                     
 2021-3     ,1.4234E+16,prokka,1.14.5+galaxy0                                                                         
 2021-3     ,1.39233E+16,mothur_clearcut,1.39.5.0                                                              
 2021-3     ,1.35275E+16,vsearch_chimera_detection,1.9.7.0                                                             
 2021-3     ,1.34372E+16,deseq2,2.11.40.6+galaxy1                                                                       
 2021-3     ,1.31136E+16,deeptools_bam_compare,3.1.2.0.0                                           
 2021-3     ,1.29682E+16,fastq_groomer,1.1.1                                                                 
 2021-3     ,1.29055E+16,lofreq_alnqual,2.1.5+galaxy0                                                           
 2021-3     ,1.28457E+16,rna_star,2.5.2b-0                                                                           
 2021-3     ,1.23939E+16,dada2_filterAndTrim,1.18+galaxy0                                                  
 2021-3     ,1.18864E+16,hyphy_absrel,2.5.29+galaxy0                                                              
 2021-3     ,1.18073E+16,picard_MarkDuplicates,2.7.1.1                                                              
 2021-3     ,1.17361E+16,hyphy_meme,2.5.29+galaxy0                                                                  
 2021-3     ,1.12731E+16,split_file_to_collection,0.5.0                                         
 2021-3     ,1.10555E+16,deeptools_compute_gc_bias,3.3.2.0.0                                   
 2021-3     ,1.05204E+16,hisat2,2.1.0+galaxy4                                                                           
 2021-3     ,1.0446E+16,trimmomatic,0.36.6                                                                   
 2021-3     ,1.01954E+16,deeptools_compute_matrix,3.3.2.0.0                                     
 2021-3     ,1.01793E+16,cufflinks,2.2.1.2                                                                       
 2021-3     ,8.9739E+15,snippy,4.5.0                                                                                   
 2021-3     ,8.61324E+15,rna_star,2.6.0b-1                                                                           
 2021-3     ,8.6094E+15,mothur_pca,1.39.5.0                                                                        
 2021-3     ,8.41165E+15,htseq_count,0.6.1galaxy3                                                             
 2021-3     ,8.04773E+15,rseqc_bam2wig,2.6.4                                                                          
 2021-3     ,7.85851E+15,deeptools_bam_coverage,3.3.0.0.0                                         
 2021-3     ,7.77381E+15,deeptools_bam_compare,3.3.2.0.0                                           
 2021-3     ,7.72777E+15,fastq_groomer,1.0.4                                                                 
 2021-3     ,7.71886E+15,bg_diamond_makedb,0.9.29                                                                
 2021-3     ,7.37313E+15,salmon,1.3.0+galaxy1                                                                     
 2021-3     ,7.3422E+15,feelnc,0.2
 2021-3     ,7.28294E+15,mothur_make_fastq,1.39.5.0                                                          
 2021-3     ,6.85766E+15,megablast_wrapper,1.2.0                                                         
 2021-3     ,6.85424E+15,crossmap_bam,0.3.7+galaxy1                                                               
 2021-3     ,6.66239E+15,EMBOSS: est2genome32,5.0.0.1                                                             
 2021-3     ,6.65248E+15,vcffixup,1.0.0_rc3+galaxy0                                                               
 2021-3     ,6.63499E+15,make_families,2.15
 2021-3     ,6.39832E+15,maxbin2,2.2.7+galaxy2                                                                      
 2021-3     ,6.37963E+15,umi_tools_count,0.5.5.1                                                               
 2021-3     ,6.22014E+15,mimodd_sort,0.1.9                                                                       
 2021-3     ,6.03121E+15,fastq_trimmer,1.1.5                                                                 
 2021-3     ,5.99801E+15,vcfannotategenotypes,1.0.0_rc3+galaxy0                                       
 2021-3     ,5.9537E+15,presto_maskprimers,0.5.4                                                           
 2021-3     ,5.94703E+15,sickle,1.33.2                                                                                  
 2021-3     ,5.68645E+15,iterative_map_pipeline,1
 2021-3     ,5.62513E+15,pileup_parser,1.0.2                                                                 
 2021-3     ,5.41047E+15,samtools_mpileup,2.1.3                                                           
 2021-3     ,5.36805E+15,bamleftalign,1.3.1                                                                      
 2021-3     ,5.16035E+15,sequence_content_trimmer,0.1
 2021-3     ,5.08327E+15,cutadapt,1.16.6                                                                         
 2021-3     ,4.98577E+15,dexseq_count,1.24.0.0                                                                          
 2021-3     ,4.69627E+15,ncbi_acc_download,0.2.5+galaxy0                                                     
 2021-3     ,4.41359E+15,picard_CollectRnaSeqMetrics,2.18.2.2                                                       
 2021-3     ,4.40834E+15,stringtie,2.1.1                                                                             
 2021-3     ,4.11298E+15,quast,5.0.2+galaxy1                                                                             
 2021-3     ,3.98167E+15,gops_cluster_1,1.0.0                                                                      
 2021-3     ,3.87547E+15,picard_MergeSamFiles,2.18.2.1                                                              
 2021-3     ,3.87346E+15,mothur_align_seqs,1.39.5.0                                                          
 2021-3     ,3.83775E+15,poretools_stats,0.6.1a1.0                                                             
 2021-3     ,3.76216E+15,samtools_view,1.9+galaxy3                                                               
 2021-3     ,3.75023E+15,deeptools_compute_matrix,3.3.0.0.0                                     
 2021-3     ,3.74706E+15,fastq_dump,2.10.8+galaxy0                                                                   
 2021-3     ,3.62144E+15,deeptools_plot_fingerprint,3.3.2.0.0                                 
 2021-3     ,3.51956E+15,gd_raxml,1.0.0                                                                
 2021-3     ,3.51801E+15,bowtie2,2.3.4.1                                                                           
 2021-3     ,3.48256E+15,prinseq,0.20.4                                                                                
 2021-3     ,3.43995E+15,samtools_merge,1.9
 2021-3     ,3.42772E+15, CONVERTER_bam_to_bigwig_0                                                                                                              , CONVERTER_bam_to_bigwig_0                                                                                                              
 2021-3     ,3.3248E+15,deeptools_plot_coverage,2.5.0.0                                         
 2021-3     ,3.30861E+15,macs2_callpeak,2.1.1.20160309.6                                                                 
 2021-3     ,3.2449E+15,picard_MarkDuplicatesWithMateCigar,2.18.2.1                                                
 2021-3     ,3.12406E+15,td,1.0.2                                                              
 2021-3     ,3.12257E+15,correct_barcodes,2.15
 2021-3     ,3.05607E+15,vcfprimers,1.0.0_rc3+galaxy0                                                           
 2021-3     ,3.0205E+15,fastq_quality_trimmer,1.1.1                                              
 2021-3     ,2.96608E+15,varscan_mpileup,2.4.3.1                                                               
 2021-3     ,2.942E+15,seqtk_sample,1.3.2                                                                              
 2021-3     ,2.8311E+15,dunovo,2.14
 2021-3     ,2.78536E+15, CONVERTER_bam_to_coodinate_sorted_bam                                                                                                  , CONVERTER_bam_to_coodinate_sorted_bam                                                                                                  
 2021-3     ,2.72867E+15,deeptools_correct_gc_bias,3.3.2.0.0                                   
 2021-3     ,2.7182E+15,trimmomatic,0.36.5                                                                   
 2021-3     ,2.65329E+15,bamleftalign,1.1.0.46-0                                                                 
 2021-3     ,2.59772E+15,transdecoder,5.5.0+galaxy1                                                               
 2021-3     ,2.59701E+15,bax2bam,0.0.9+galaxy0                                                                         
 2021-3     ,2.54554E+15,mothur_rarefaction_single,1.39.5.0                                          
 2021-3     ,2.53292E+15,fastq_trimmer,1.1.1                                                                 
 2021-3     ,2.42361E+15,diffbind,2.6.5.0                                                                       
 2021-3     ,2.41185E+15,EMBOSS: einverted28,5.0.0.1                                                              
 2021-3     ,2.40631E+15, join1                                                                                                                                  , join1                                                                                                                                  
 2021-3     ,2.40146E+15,picard_SortSam,2.18.2.1                                                                    
 2021-3     ,2.3937E+15,samtools_idxstats,2
 2021-3     ,2.39171E+15,kraken,1.3.1                                                                               
 2021-3     ,2.39096E+15,salmon,0.14.1.2                                                                          
 2021-3     ,2.23146E+15,vcfcombine,1.0.0_rc3+galaxy0                                                           
 2021-3     ,2.1606E+15, CONVERTER_cram_to_bam_0                                                                                                                , CONVERTER_cram_to_bam_0                                                                                                                
 2021-3     ,2.14885E+15,dada2_removeBimeraDenovo,1.16+galaxy0                                        
 2021-3     ,2.10673E+15,trim_galore,0.4.3.1                                                                 
 2021-3     ,2.1013E+15,mimodd_varreport,0.1.9                                                                  
 2021-3     ,2.08096E+15,bedtools_bamtofastq,2.27.1                                                                   
 2021-3     ,2.03559E+15,kc-align,1.0.2                                                                               
 2021-3     ,2.03255E+15,fasterq_dump,2.10.8+galaxy0                                                                 
 2021-3     ,2.02188E+15,trimmomatic,0.38.0                                                                   
 2021-3     ,2.01984E+15,deeptools_plot_enrichment,3.3.2.0.0                                   
 2021-3     ,1.98222E+15,mummer_nucmer,4.0.0beta2+galaxy1                                                        
 2021-3     ,1.97753E+15,raceid_clustering,3.1
 2021-3     ,1.95988E+15,mimodd_varextract,0.1.9                                                                 
 2021-3     ,1.93157E+15,bcftools_plugin_fixploidy,1.1
 2021-3     ,1.90525E+15,gatk4_mutect2,4.1.7.0+galaxy02                                                          
 2021-3     ,1.90195E+15,samtools_fastx,1.9+galaxy1                                                             
 2021-3     ,1.86989E+15,rseqc_FPKM_count,2.6.4.1                                                                     
 2021-3     ,1.82239E+15,prokka,1.13
 2021-3     ,1.7181E+15,diffbind,2.2.1                                                                         
 2021-3     ,1.70739E+15,picard_CleanSam,2.18.2.1                                                                   
 2021-3     ,1.69688E+15,hyphy_relax,2.5.29+galaxy0                                                                
 2021-3     ,1.69365E+15,freebayes,freebayes-0.9.14                                                              
 2021-3     ,1.65659E+15, CONVERTER_interval_to_bedstrict_0                                                                                                      , CONVERTER_interval_to_bedstrict_0                                                                                                      
 2021-3     ,1.65487E+15,intervene_pairwise,0.6.4                                                                    
 2021-3     ,1.60472E+15,diffbind,2.6.6.4                                                                       
 2021-3     ,1.50545E+15,samtools_phase,2.0.1                                                               
 2021-3     ,1.50016E+15,samtools_sort,2.0.3                                                                 
 2021-3     ,1.46481E+15,dada2_assignTaxonomyAddspecies,1.18+galaxy0                            
 2021-3     ,1.44583E+15, comp1                                                                                                                                  , comp1                                                                                                                                  
 2021-3     ,1.44003E+15,khmer_abundance_distribution_single,3.0.0a3+galaxy1               
 2021-3     ,1.43907E+15,cutadapt,1.16.3                                                                         
 2021-3     ,1.41156E+15,kallisto_quant,0.46.0.4                                                                
 2021-3     ,1.39904E+15,mothur_classify_seqs,1.39.5.0                                                    
 2021-3     ,1.38213E+15,circos,0.69.8+galaxy7                                                                          
 2021-3     ,1.37638E+15,cshl_fastx_clipper,1.0.3+galaxy0                                                    
 2021-3     ,1.33171E+15,macs2_bdgcmp,2.1.1.20160309.0                                                                   
 2021-3     ,1.32331E+15,fastq_filter,1.1.5                                                                   
 2021-3     ,1.29116E+15,fastqe,0.2.6+galaxy1                                                                           
 2021-3     ,1.28446E+15,dada2_learnErrors,1.16+galaxy0                                                      
 2021-3     ,1.24384E+15,gops_join_1,1.0.0                                                                            
 2021-3     ,1.23625E+15, CONVERTER_sam_to_unsorted_bam                                                                                                          , CONVERTER_sam_to_unsorted_bam                                                                                                          
 2021-3     ,1.21145E+15,picard_MarkDuplicates,2.18.2.2                                                             
 2021-3     ,1.20849E+15,mummer_dnadiff,4.0.0beta2+galaxy1                                                      
 2021-3     ,1.18094E+15,deeptools_multi_bam_summary,3.1.2.0.0                               
 2021-3     ,1.14821E+15,deeptools_plot_fingerprint,2.5.0.0                                   
 2021-3     ,1.0718E+15,trinity_super_transcripts,2.9.1                                             
 2021-3     ,1.05212E+15,vcfgenotypes,1.0.0_rc3+galaxy0                                                       
 2021-3     ,1.01612E+15,fastq_masker_by_quality,1.1.5                                             
 2021-3     ,1.00295E+15,sam2interval,1.0.2                                                                   
 2021-3     ,9.93068E+14,fasta_merge_files_and_filter_unique_sequences,1.2.0 
 2021-3     ,9.9009E+14,salmon,0.11.2                                                                            
 2021-3     ,9.1586E+14,lda_analy1,1.0.1                                                                     
 2021-3     ,9.15381E+14,ngsutils_bam_filter,0.5.9                                                         
 2021-3     ,9.1388E+14,bowtie2,2.2.6.2                                                                           
 2021-3     ,8.98865E+14,bamFilter,2.4.1                                                                   
 2021-3     ,8.98451E+14,query_tabular,3.1.1                                                                     
 2021-3     ,8.83976E+14,cshl_fastq_to_fasta,1.0.2                                                          
 2021-3     ,8.64354E+14,salmon,0.14.1.2+galaxy1                                                                  
 2021-3     ,8.14691E+14,regex1,1.0.1                                                                   
 2021-3     ,8.10604E+14,anndata_export,0.7.4+galaxy1                                                           
 2021-3     ,8.05245E+14,precheck,2.15
 2021-3     ,7.92596E+14,rseqc_read_duplication,2.6.4                                                                 
 2021-3     ,7.88191E+14,shovill,1.0.4+galaxy0                                                                         
 2021-3     ,7.86836E+14,fasttree,2.1.10+galaxy1                                                                      
 2021-3     ,7.62308E+14,meme_meme,5.0.5.0                                                                           
 2021-3     ,7.53835E+14,crossmap_wig,0.3.7+galaxy1                                                               
 2021-3     ,7.36298E+14,featurecounts,1.6.4+galaxy2                                                             
 2021-3     ,7.22966E+14,sailfish,0.10.1.1                                                                      
 2021-3     ,7.21025E+14,busco,4.1.2                                                                                     
 2021-3     ,7.1813E+14,crossmap_bed,0.3.7+galaxy1                                                               
 2021-3     ,7.1697E+14,vcffilter2,1.0.0_rc3+galaxy3                                                            
 2021-3     ,7.05139E+14,ctsm_fates,2.0.1                                                                       
 2021-3     ,6.9719E+14,samtools_view,1.9
 2021-3     ,6.92903E+14,picard_MarkDuplicates,2.18.2.1                                                             
 2021-3     ,6.69269E+14,samtools_rmdup,2
 2021-3     ,6.24767E+14,picard_ReorderSam,2.18.2.1                                                                 
 2021-3     ,6.10324E+14,macs2_bdgdiff,2.1.1.20160309.1                                                                  
 2021-3     ,6.08851E+14,porechop,0.2.3                                                                               
 2021-3     ,5.98972E+14,transit_resampling,3.0.2+galaxy0                                                   
 2021-3     ,5.9161E+14,qualimap_rnaseq,2.2.2d+galaxy1                                                        
 2021-3     ,5.89513E+14,rseqc_read_distribution,2.6.4.1                                                              
 2021-3     ,5.81689E+14,plant_tribes_assembly_post_processor,1.0.3.0                    
 2021-3     ,5.74891E+14,freebayes,0.4
 2021-3     ,5.7444E+14,vcfbreakcreatemulti,1.0.0_rc3+galaxy0                                         
 2021-3     ,5.69242E+14,qualimap_bamqc,2.2.2c                                                                  
 2021-3     ,5.64766E+14,deeptools_bigwig_compare,3.3.0.0.0                                     
 2021-3     ,5.54277E+14,pathview,1.24.0+galaxy0                                                                      
 2021-3     ,5.53964E+14,bcftools_call,1.1
 2021-3     ,5.48973E+14,bowtie_wrapper,1.2.0                                                              
 2021-3     ,5.3099E+14,transit_gumbel,3.0.2+galaxy0                                                           
 2021-3     ,5.15625E+14,picard_QualityScoreDistribution,2.18.2.1                                                   
 2021-3     ,5.05906E+14,samtools_split,1.9
 2021-3     ,5.04394E+14,seurat,3.2.2+galaxy0                                                                           
 2021-3     ,4.84034E+14,kallisto_pseudo,0.46.0.1                                                              
 2021-3     ,4.8125E+14,sailfish,0.7.6.0                                                                       
 2021-3     ,4.73601E+14,bcftools_convert_to_vcf,1.9+galaxy1                                           
 2021-3     ,4.65438E+14,lofreq_viterbi,2.1.5+galaxy0                                                           
 2021-3     ,4.62821E+14,fastp,0.19.5+galaxy1                                                                            
 2021-3     ,4.61899E+14,plotdexseq,1.28.1.0                                                                            
 2021-3     ,4.61883E+14,t_test_two_samples,1.0.1                                                       
 2021-3     ,4.55624E+14,bedtools_bamtobed,2.27.0.0                                                                   
 2021-3     ,4.50993E+14,kraken2,2.1.1+galaxy0                                                                         
 2021-3     ,4.47689E+14,bowtie_wrapper,1.1.2                                                              
 2021-3     ,4.44298E+14,spaln,2.4.03+galaxy0                                                                            
 2021-3     ,4.29989E+14,mothur_fastq_info,1.39.5.0                                                          
 2021-3     ,4.02798E+14,lofreq_call,2.1.5+galaxy0                                                                 
 2021-3     ,3.94908E+14,bamtools,0.0.2                                                                           
 2021-3     ,3.92532E+14,tophat2,0.6
 2021-3     ,3.88604E+14,vcfhethom,1.0.0_rc3+galaxy0                                                             
 2021-3     ,3.83626E+14,cuffmerge,0.0.5                                                                         
 2021-3     ,3.68121E+14,snippy,4.4.5+galaxy2                                                                           
 2021-3     ,3.65937E+14,kraken2,2.1.1+galaxy1                                                                         
 2021-3     ,3.54311E+14,cshl_fastx_clipper,1.0.1                                                            
 2021-3     ,3.45685E+14,bcftools_filter,1.1
 2021-3     ,3.41617E+14,ruvseq,1.16.0+galaxy1                                                                          
 2021-3     ,3.38669E+14,samtools_bedcov,2.0.2                                                             
 2021-3     ,3.29675E+14,picard_CollectHsMetrics,2.18.2                                                             
 2021-3     ,3.16505E+14,samtool_filter2,1.8+galaxy1                                                       
 2021-3     ,3.15725E+14,samtools_stats,2.0.2+galaxy2                                                       
 2021-3     ,3.13834E+14,EMBOSS: getorf42,5.0.0.1                                                                 
 2021-3     ,3.07716E+14,samtools_rmdup,1.0.0                                                               
 2021-3     ,3.05826E+14, CONVERTER_bed_gff_or_vcf_to_bigwig_0                                                                                                   , CONVERTER_bed_gff_or_vcf_to_bigwig_0                                                                                                   
 2021-3     ,3.00355E+14,lofreq_call,2.1.3.1+galaxy1                                                               
 2021-3     ,2.9528E+14,diffbind,2.10.0                                                                        
 2021-3     ,2.86512E+14,macs2_predictd,2.1.1.20160309.0                                                                 
 2021-3     ,2.76628E+14,rapidnj,2.3.2                                                                                 
 2021-3     ,2.69054E+14,sam_pileup,1.1.3                                                                       
 2021-3     ,2.66046E+14,sam_to_bam,2.1.1                                                                       
 2021-3     ,2.59249E+14,lastz_d_wrapper,1.3.2                                                                       
 2021-3     ,2.5854E+14,macs2_predictd,2.1.1.20160309.1                                                                 
 2021-3     ,2.54004E+14,cshl_fastx_barcode_splitter,1.0.1                                          
 2021-3     ,2.52244E+14,fastq_combiner,1.1.5                                                               
 2021-3     ,2.51527E+14,fastp,0.20.1+galaxy0                                                                            
 2021-3     ,2.51192E+14,mothur_make_contigs,1.39.5.0                                                      
 2021-3     ,2.48251E+14,gffread,2.2.1.2                                                                           
 2021-3     ,2.43916E+14,cat_prepare,5.0.3.0                                                                       
 2021-3     ,2.41914E+14, CONVERTER_interval_to_bed_0                                                                                                            , CONVERTER_interval_to_bed_0                                                                                                            
 2021-3     ,2.30633E+14,velvetg,1.2.10.1                                                                           
 2021-3     ,2.27703E+14,karyotype_Plot_1,1.0.0                                                         
 2021-3     ,2.27155E+14,bamSplit,2.4.0                                                                     
 2021-3     ,2.2048E+14, upload1                                                                                                                                , upload1                                                                                                                                
 2021-3     ,2.19586E+14,fastqc,0.72+galaxy1                                                                        
 2021-3     ,2.1452E+14,bedtools_unionbedgraph,2.29.2                                                                
 2021-3     ,2.12297E+14,jvarkit_wgscoverageplotter,20201223+galaxy0                                
 2021-3     ,2.10878E+14,bcftools_stats,1.1
 2021-3     ,2.00494E+14,picard_DownsampleSam,2.18.2.1                                                              
 2021-3     ,1.99453E+14,samtools_depth,1.9
 2021-3     ,1.94666E+14,bcftools_annotate,1.1
 2021-3     ,1.93504E+14,rseqc_junction_annotation,2.6.4.1                                                            
 2021-3     ,1.93042E+14,picard_AddOrReplaceReadGroups,2.18.2.1                                                     
 2021-3     ,1.90843E+14,kraken2,2.0.8_beta+galaxy0                                                                    
 2021-3     ,1.86858E+14,fastq_dump,2.10.4                                                                           
 2021-3     ,1.83792E+14, MAF_To_Interval1                                                                                                                       , MAF_To_Interval1                                                                                                                       
 2021-3     ,1.79921E+14,snpSift_annotate,4.3+t.galaxy1                                                                
 2021-3     ,1.72955E+14,macs2_randsample,2.1.1.20160309.1                                                               
 2021-3     ,1.67319E+14,tb_profiler_profile,2.8.14+galaxy1                                                         
 2021-3     ,1.66855E+14,xmfa2gff3,2015_02_13.1                                                               
 2021-3     ,1.66636E+14,naive_variant_caller,0.0.1                                               
 2021-3     ,1.66342E+14,idr,2.0.3                                                                                         
 2021-3     ,1.66057E+14,picard_CASM,2.18.2.1                                                                       
 2021-3     ,1.61906E+14,gprofiler_convert,0.1.7+galaxy11                                                    
 2021-3     ,1.54485E+14, __DATA_FETCH__                                                                                                                         , __DATA_FETCH__                                                                                                                         
 2021-3     ,1.50375E+14,kraken-filter,1.3.1                                                                 
 2021-3     ,1.47709E+14,snpEff,4.3+T.galaxy1                                                                           
 2021-3     ,1.47492E+14,goenrichment,2.0.1                                                                       
 2021-3     ,1.46229E+14,staramr_search,0.5.1                                                                          
 2021-3     ,1.42265E+14,seqtk_mergefa,1.3.1                                                                             
 2021-3     ,1.37028E+14,kraken-translate,1.3.1                                                           
 2021-3     ,1.3597E+14,filtlong,0.2.0                                                                               
 2021-3     ,1.35491E+14,samtools_slice_bam,2.0.1                                                       
 2021-3     ,1.35041E+14,picard_SamToFastq,2.18.2.2                                                                 
 2021-3     ,1.33176E+14,iuc_pear,0.9.6.1                                                                                 
 2021-3     ,1.32745E+14, CONVERTER_bz2_to_uncompressed                                                                                                          , CONVERTER_bz2_to_uncompressed                                                                                                          
 2021-3     ,1.31043E+14,ncbi_blastn_wrapper,0.3.3                                                         
 2021-3     ,1.28783E+14,diffbind,2.0.2                                                                         
 2021-3     ,1.28679E+14,stringtie,1.2.3                                                                             
 2021-3     ,1.22924E+14,cuffmerge,2.2.1.1                                                                       
 2021-3     ,1.22292E+14,cshl_fastx_quality_statistics,1.0.1                                      
 2021-3     ,1.21287E+14,ivar_removereads,1.2.2+galaxy1                                                       
 2021-3     ,1.19072E+14,fastq_filter,1.1.1                                                                   
 2021-3     ,1.18145E+14,picard_CollectWgsMetrics,2.18.2.1                                                          
 2021-3     ,1.17921E+14,deseq2,2.11.40.6                                                                               
 2021-3     ,1.17677E+14,genrich,0.5+galaxy2                                                                           
 2021-3     ,1.12784E+14,mothur_dist_shared,1.39.5.0                                                        
 2021-3     ,1.1137E+14,samtool_filter2,1.1.2                                                             
 2021-3     ,1.11065E+14,samtools_fixmate,1.9
 2021-3     ,1.09588E+14,sra_pileup,2.10.3                                                                           
 2021-3     ,1.08574E+14,fastq_to_fasta_python,1.1.5                                                          
 2021-3     ,1.07816E+14,chipseeker,1.18.0+galaxy1                                                              
 2021-3     ,1.05115E+14,rseqc_RPKM_saturation,2.6.4.1                                                                
 2021-3     ,1.04361E+14,msstats,3.22.0.0                                                                          
 2021-3     ,1.03371E+14,vcfannotate,1.0.0_rc3+galaxy0                                                         
 2021-3     ,1.03238E+14,rseqc_geneBody_coverage2,2.6.4.1                                                             
 2021-3     ,1.02962E+14,umi_tools_extract,0.5.5.1                                                           
 2021-3     ,1.00252E+14,fastqc,0.72
 2021-3     ,1.00229E+14,anndata_inspect,0.7.4+galaxy1                                                         
 2021-3     ,9.70297E+13,racon,1.3.1.1                                                                             
 2021-3     ,9.24372E+13,featurecounts,2.0.1                                                                     
 2021-3     ,9.21704E+13,sam_bw_filter,1.0.0                                                       
 2021-3     ,9.2019E+13,snpfreqplot,1.0+galaxy3                                                                   
 2021-3     ,9.02696E+13,dada2_learnErrors,1.18+galaxy0                                                      
 2021-3     ,8.92215E+13,qualimap_bamqc,2.2.2d+galaxy1                                                          
 2021-3     ,8.4124E+13,picard_NormalizeFasta,2.18.2.1                                                             
