  date   |                                                                tool_id                                                                 | num_jobs | num_users 
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/5.0.2+galaxy1                                                                             |      335 |       147
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/query_tabular/query_tabular/3.0.0                                                                     |       31 |         2
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/query_tabular/query_tabular/3.1.1                                                                     |      161 |        14
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/query_tabular/query_tabular/3.1.2                                                                     |        1 |         0
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/raceid_clustering/raceid_clustering/3.1                                                               |       14 |         6
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/raceid_filtnormconf/raceid_filtnormconf/3.1                                                           |       20 |         8
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/raceid_inspectclusters/raceid_inspectclusters/3.1                                                     |       11 |         3
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/raceid_inspecttrajectory/raceid_inspecttrajectory/3.1                                                 |        5 |         3
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/raceid_trajectory/raceid_trajectory/3.1                                                               |        2 |         2
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/rapidnj/rapidnj/2.3.2                                                                                 |       12 |         8
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/repmatch_gff3/repmatch_gff3/1.0.3                                                                     |       11 |         2
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/reshape2_cast/cast/1.4.2                                                                              |        1 |         1
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/reshape2_melt/melt/1.4.2                                                                              |        2 |         1
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/resize_coordinate_window/resize_coordinate_window/1.0.2                                               |        1 |         1
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0                                                                           |        5 |         3
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.6.0b-1                                                                           |       23 |         6
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.7.2b                                                                             |       22 |         5
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.7.5b                                                                             |       75 |        14
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.7.7a                                                                             |     4935 |       315
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.7.8a                                                                             |     1559 |       170
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/rna_starsolo/rna_starsolo/2.7.5b                                                                      |        7 |         1
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/rna_starsolo/rna_starsolo/2.7.7a                                                                      |       77 |        22
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/rna_starsolo/rna_starsolo/2.7.8a                                                                      |       27 |         8
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/rnaspades/rnaspades/3.9.0.1                                                                           |      106 |        16
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/rnaspades/rnaspades/3.9.0.2                                                                           |       24 |         9
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/roary/roary/3.13.0                                                                                    |        1 |         1
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/roary/roary/3.13.0+galaxy0                                                                            |      216 |        33
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/roary/roary/3.13.0+galaxy1                                                                            |       77 |        15
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/ruvseq/ruvseq/1.16.0+galaxy1                                                                          |       46 |        10
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/samtools_depth/samtools_depth/1.9                                                                     |      138 |        28
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/samtools_fastx/samtools_fastx/1.9+galaxy1                                                             |      391 |        62
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/samtools_fixmate/samtools_fixmate/1.9                                                                 |      105 |         5
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/samtools_markdup/samtools_markdup/1.9+galaxy2                                                         |       59 |        10
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/samtools_merge/samtools_merge/1.9                                                                     |      434 |       112
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/samtools_view/samtools_view/1.9                                                                       |        1 |         1
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/samtools_view/samtools_view/1.9+galaxy1                                                               |       39 |         4
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/samtools_view/samtools_view/1.9+galaxy2                                                               |     2460 |        11
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/samtools_view/samtools_view/1.9+galaxy3                                                               |      911 |       130
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/scanpy_cluster_reduce_dimension/scanpy_cluster_reduce_dimension/1.4.4.post1+galaxy3                   |        5 |         1
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/scanpy_cluster_reduce_dimension/scanpy_cluster_reduce_dimension/1.7.1+galaxy0                         |        6 |         2
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/scanpy_filter/scanpy_filter/1.4.4.post1+galaxy3                                                       |       29 |        12
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/scanpy_filter/scanpy_filter/1.7.1+galaxy0                                                             |        9 |         4
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/scanpy_inspect/scanpy_inspect/1.4.4.post1+galaxy3                                                     |       25 |         7
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/scanpy_inspect/scanpy_inspect/1.7.1+galaxy0                                                           |        4 |         2
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/scanpy_normalize/scanpy_normalize/1.4.4.post1+galaxy3                                                 |        6 |         1
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/scanpy_normalize/scanpy_normalize/1.7.1+galaxy0                                                       |        6 |         3
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/scanpy_plot/scanpy_plot/1.4.4.post1+galaxy3                                                           |       89 |         6
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/scanpy_plot/scanpy_plot/1.7.1+galaxy0                                                                 |       34 |         5
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/scanpy_remove_confounders/scanpy_remove_confounders/1.7.1+galaxy0                                     |        1 |         1
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/scikit_bio_diversity_beta_diversity/scikit_bio_diversity_beta_diversity/0.4.2.0                       |       12 |         5
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/scpipe/scpipe/1.0.0+galaxy2                                                                           |       17 |         5
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/seqtk/seqtk_comp/1.3.1                                                                                |       26 |         4
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/seqtk/seqtk_cutN/1.3.1                                                                                |        9 |         1
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/seqtk/seqtk_dropse/1.3.1                                                                              |        4 |         2
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/seqtk/seqtk_mergefa/1.3.1                                                                             |        9 |         5
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/seqtk/seqtk_mergepe/1.3.1                                                                             |       12 |         5
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/seqtk/seqtk_sample/1.3.2                                                                              |      161 |        16
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/seqtk/seqtk_seq/1.3.3                                                                                 |        6 |         2
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/seqtk/seqtk_subseq/1.3.1                                                                              |       53 |        10
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/seqtk/seqtk_trimfq/1.3.1                                                                              |       28 |         4
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/seurat/seurat/3.2.2+galaxy0                                                                           |       56 |        17
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/shovill/shovill/1.0.4+galaxy0                                                                         |        4 |         1
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/shovill/shovill/1.1.0+galaxy0                                                                         |      382 |        80
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/sickle/sickle/1.33.2                                                                                  |       41 |        15
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/sina/sina/1.7.2+galaxy0                                                                               |       58 |        18
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/snap_training/snap_training/2013_11_29+galaxy1                                                        |       37 |         7
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/snippy/snippy/4.4.5+galaxy0                                                                           |        2 |         1
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/snippy/snippy/4.4.5+galaxy1                                                                           |        1 |         1
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/snippy/snippy/4.4.5+galaxy2                                                                           |        2 |         2
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/snippy/snippy/4.5.0                                                                                   |     1132 |       126
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/snippy/snippy_clean_full_aln/4.5.0                                                                    |        1 |         1
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/snippy/snippy_core/4.5.0                                                                              |       25 |         8
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.3+T.galaxy1                                                                           |     1310 |       267
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_build_gb/4.3+T.galaxy4                                                                  |      316 |       106
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases/4.3+T.galaxy2                                                                 |      103 |        47
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.3+T.galaxy2                                                                  |      239 |        98
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_get_chr_names/4.3+T.galaxy2                                                             |        4 |         1
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/snpeff_sars_cov_2/snpeff_sars_cov_2/4.5covid19                                                        |     1838 |        51
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/snpfreqplot/snpfreqplot/1.0+galaxy3                                                                   |       60 |        20
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/snpsift/snpSift_annotate/4.3+t.galaxy1                                                                |      123 |        33
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/snpsift/snpSift_caseControl/4.3+t.galaxy0                                                             |        1 |         1
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/snpsift/snpSift_extractFields/4.3+t.galaxy0                                                           |     1091 |        96
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/snpsift/snpSift_filter/4.3+t.galaxy0                                                                  |        4 |         1
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/snpsift/snpSift_filter/4.3+t.galaxy1                                                                  |     3389 |       104
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/snpsift/snpSift_int/4.3+t.galaxy0                                                                     |       13 |         3
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/snpsift/snpSift_rmInfo/4.3+t.galaxy0                                                                  |        1 |         1
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/snpsift/snpSift_vcfCheck/4.3+t.galaxy0                                                                |       10 |         7
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/snpsift/snpsift_vartype/4.3+t.galaxy0                                                                 |       61 |        24
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/snpsift_genesets/snpSift_geneSets/4.3.0                                                               |        6 |         4
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/socru/socru/2.1.7                                                                                     |        1 |         1
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/spaln/spaln/2.4.03+galaxy0                                                                            |       16 |         6
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/sqlite_to_tabular/sqlite_to_tabular/2.0.0                                                             |       12 |         2
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/sqlite_to_tabular/sqlite_to_tabular/2.0.1                                                             |       38 |        13
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fasterq_dump/2.10.4                                                                         |       10 |         3
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fasterq_dump/2.10.4+galaxy1                                                                 |        1 |         1
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fasterq_dump/2.10.8+galaxy0                                                                 |       29 |         5
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fasterq_dump/2.10.9+galaxy0                                                                 |     3415 |       678
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.10.4                                                                           |        8 |         2
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.10.8+galaxy0                                                                   |       94 |         5
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.10.9+galaxy0                                                                   |     7185 |       938
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.9.1.3                                                                          |        6 |         3
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/sam_dump/2.10.8+galaxy0                                                                     |        1 |         1
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/sam_dump/2.10.9+galaxy0                                                                     |      415 |        89
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/sra_pileup/2.10.3                                                                           |       45 |        24
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/star_fusion/star_fusion/0.5.4-3+galaxy1                                                               |       30 |         6
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.2.3                                                                             |        1 |         1
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/2.1.1                                                                             |     6631 |       245
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie_merge/2.1.1                                                                       |      352 |       118
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/table_compute/table_compute/0.9.1                                                                     |        2 |         2
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/table_compute/table_compute/0.9.2                                                                     |      271 |        56
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/tag_pileup_frequency/tag_pileup_frequency/1.0.2                                                       |        2 |         1
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/tb_variant_filter/tb_variant_filter/0.1.3+galaxy0                                                     |       12 |         7
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/tbprofiler/tb_profiler_profile/2.8.14+galaxy1                                                         |      124 |        12
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/tbprofiler/tb_profiler_profile/2.8.4+galaxy1                                                          |        3 |         1
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/tbvcfreport/tbvcfreport/0.1.7+galaxy0                                                                 |       11 |         8
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/tn93/tn93/1.0.4                                                                                       |       19 |         6
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/tn93_readreduce/tn93_readreduce/1.0.4                                                                 |       14 |         4
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/transdecoder/transdecoder/3.0.1                                                                       |        4 |         1
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/transdecoder/transdecoder/5.5.0+galaxy1                                                               |       87 |        29
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/transit_gumbel/transit_gumbel/3.0.2+galaxy0                                                           |       14 |         4
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/transit_hmm/transit_hmm/3.0.2+galaxy0                                                                 |       23 |         1
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/transit_resampling/transit_resampling/3.0.2+galaxy0                                                   |       90 |        63
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/transit_tn5gaps/transit_tn5gaps/3.0.2+galaxy0                                                         |        7 |         2
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/trinity/trinity/2.9.1                                                                                 |      446 |        94
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/trinity/trinity/2.9.1+galaxy1                                                                         |      108 |        37
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/trinity_abundance_estimates_to_matrix/trinity_abundance_estimates_to_matrix/2.8.5                     |        1 |         0
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/trinity_abundance_estimates_to_matrix/trinity_abundance_estimates_to_matrix/2.9.1                     |      109 |        17
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/trinity_align_and_estimate_abundance/trinity_align_and_estimate_abundance/2.9.1                       |      174 |        15
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/trinity_align_and_estimate_abundance/trinity_align_and_estimate_abundance/2.9.1+galaxy1               |       50 |         8
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/trinity_contig_exn50_statistic/trinity_contig_exn50_statistic/2.9.1                                   |       11 |         4
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/trinity_filter_low_expr_transcripts/trinity_filter_low_expr_transcripts/2.9.1                         |       11 |         5
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/trinity_run_de_analysis/trinity_run_de_analysis/2.9.1                                                 |       40 |        17
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/trinity_super_transcripts/trinity_super_transcripts/2.9.1                                             |       11 |         5
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/trinotate/trinotate/3.2.1                                                                             |       26 |        10
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/tsne/tsne/0.0.2                                                                                       |        1 |         1
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/tximport/tximport/0.1                                                                                 |      127 |        25
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/ucsc_fasplit/fasplit/357                                                                              |       24 |        11
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/ucsc_twobittofa/ucsc-twobittofa/357                                                                   |        2 |         2
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/umi_tools_count/umi_tools_count/0.5.5.1                                                               |       14 |         9
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/umi_tools_extract/umi_tools_extract/0.5.5.1                                                           |      140 |        33
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.1                                                                             |        1 |         1
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.6.0                                                                           |       13 |         2
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.7.0                                                                           |        1 |         1
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.8.0                                                                           |      934 |       140
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/valet/valet/1.0.0                                                                                     |        1 |         1
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/variant_analyzer/mut2read/2.0.0                                                                       |       12 |         2
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/variant_analyzer/mut2sscs/2.0.0                                                                       |        4 |         2
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/variant_analyzer/read2mut/2.0.0                                                                       |        2 |         1
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/varscan_copynumber/varscan_copynumber/2.4.3.2                                                         |        9 |         2
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/varscan_mpileup/varscan_mpileup/2.4.3.1                                                               |      313 |        63
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/varscan_somatic/varscan_somatic/2.4.3.6                                                               |       67 |        16
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/vcfdistance/vcfdistance/1.0.0_rc1+galaxy0                                                             |        3 |         1
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/vegan_diversity/vegan_diversity/2.4-3                                                                 |       13 |         6
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/vegan_fisher_alpha/vegan_fisher_alpha/2.4-3                                                           |       40 |         3
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/vegan_rarefaction/vegan_rarefaction/2.4-3                                                             |       25 |         9
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/volcanoplot/volcanoplot/0.0.3                                                                         |      924 |       105
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_alignment/2.8.3.0                                                                     |       45 |         4
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_chimera_detection/1.9.7.0                                                             |       49 |         1
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_chimera_detection/2.8.3.0                                                             |        5 |         3
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.9.7.0                                                                    |       10 |         5
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/2.8.3.0                                                                    |       29 |         6
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_dereplication/1.9.7.0                                                                 |       10 |         5
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_dereplication/2.8.3.0                                                                 |        7 |         3
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_search/1.1.3.1                                                                        |       10 |         5
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_search/2.8.3.0                                                                        |        7 |         3
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_search/2.8.3.1                                                                        |        1 |         1
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0                                                                       |       10 |         5
 2021-03 | toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/2.8.3.0                                                                       |        2 |         2
 2021-03 | toolshed.g2.bx.psu.edu/repos/lparsons/cutadapt/cutadapt/1.16.1                                                                         |        2 |         1
 2021-03 | toolshed.g2.bx.psu.edu/repos/lparsons/cutadapt/cutadapt/1.16.3                                                                         |       16 |         3
 2021-03 | toolshed.g2.bx.psu.edu/repos/lparsons/cutadapt/cutadapt/1.16.5                                                                         |        1 |         1
 2021-03 | toolshed.g2.bx.psu.edu/repos/lparsons/cutadapt/cutadapt/1.16.6                                                                         |     4974 |       518
 2021-03 | toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1                                                                |      596 |        33
 2021-03 | toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1                                                             |        1 |         1
 2021-03 | toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy3                                                             |        1 |         1
 2021-03 | toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.9.1                                                                    |     6315 |       362
 2021-03 | toolshed.g2.bx.psu.edu/repos/mbernt/maxbin2/maxbin2/2.2.7+galaxy2                                                                      |       40 |        16
 2021-03 | toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_add_fst_column/1.2.0                                                       |        7 |         0
 2021-03 | toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_average_fst/1.3.0                                                          |        2 |         0
 2021-03 | toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_calc_freq/1.2.0                                                            |        3 |         3
 2021-03 | toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_cluster_kegg/1.0.0                                                         |       17 |         7
 2021-03 | toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_coverage_distributions/1.0.0                                               |        7 |         1
 2021-03 | toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_discover_familial_relationships/1.0.0                                      |        5 |         1
 2021-03 | toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_extract_flanking_dna/1.0.0                                                 |        1 |         1
 2021-03 | toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_extract_primers/1.0.0                                                      |        7 |         2
 2021-03 | toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_filter_gd_snp/1.2.0                                                        |        2 |         2
 2021-03 | toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_inbreeding_and_kinship/1.0.0                                               |        1 |         0
 2021-03 | toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_multiple_to_gd_genotype/1.0.0                                              |       38 |         7
 2021-03 | toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_new_oscar/1.0.0                                                            |        4 |         2
 2021-03 | toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_pathway_image/1.1.0                                                        |        8 |         1
 2021-03 | toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_pca/1.0.0                                                                  |        6 |         3
 2021-03 | toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_phylogenetic_tree/1.1.0                                                    |        9 |         2
 2021-03 | toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_prepare_population_structure/1.2.0                                         |        3 |         1
 2021-03 | toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_rank_terms/1.1.0                                                           |        1 |         0
 2021-03 | toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_raxml/1.0.0                                                                |      141 |        12
 2021-03 | toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_specify_restriction_enzymes/1.0.0                                          |        5 |         1
 2021-03 | toolshed.g2.bx.psu.edu/repos/mvdbeek/add_input_name_as_column/addName/0.1.2                                                            |      212 |         2
 2021-03 | toolshed.g2.bx.psu.edu/repos/mvdbeek/add_input_name_as_column/addName/0.2.0                                                            |      106 |         6
 2021-03 | toolshed.g2.bx.psu.edu/repos/mvdbeek/concatenate_multiple_datasets/cat_multiple/0.2                                                    |      575 |       118
 2021-03 | toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.1                                                                    |        1 |         1
 2021-03 | toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1/1.3.2                                                                  |       86 |        26
 2021-03 | toolshed.g2.bx.psu.edu/repos/nick/dunovo/align_families/2.15                                                                           |        7 |         3
 2021-03 | toolshed.g2.bx.psu.edu/repos/nick/dunovo/correct_barcodes/2.15                                                                         |        5 |         2
 2021-03 | toolshed.g2.bx.psu.edu/repos/nick/dunovo/dunovo/2.14                                                                                   |        4 |         1
 2021-03 | toolshed.g2.bx.psu.edu/repos/nick/dunovo/dunovo/2.15                                                                                   |        8 |         4
 2021-03 | toolshed.g2.bx.psu.edu/repos/nick/dunovo/make_families/2.15                                                                            |        5 |         3
 2021-03 | toolshed.g2.bx.psu.edu/repos/nick/dunovo/precheck/2.15                                                                                 |        3 |         1
 2021-03 | toolshed.g2.bx.psu.edu/repos/nick/sequence_content_trimmer/sequence_content_trimmer/0.1                                                |       27 |         6
 2021-03 | toolshed.g2.bx.psu.edu/repos/nilesh/rseqc/rseqc_FPKM_count/2.6.4.1                                                                     |      117 |         9
 2021-03 | toolshed.g2.bx.psu.edu/repos/nilesh/rseqc/rseqc_RPKM_saturation/2.6.4.1                                                                |        3 |         2
 2021-03 | toolshed.g2.bx.psu.edu/repos/nilesh/rseqc/rseqc_bam2wig/2.6.4                                                                          |       48 |        10
